gene	shared_direction	common_effect	common_se	common_q_value	posterior_mean_ABS	lfsr_ABS	posterior_mean_GOB	lfsr_GOB	posterior_mean_TAC	lfsr_TAC	absolute_rank	signed_rank
C9orf152	down	-0.499317774421933	0.122176909591469	0.0003064715529356	-0.255842610744134	0.0321666397867799	-0.394571397924123	0.0057290666971893	-0.567198826755841	4.90807024756679e-05	1173	7546
RPN1	down	-0.323700900398866	0.0793418955314388	0.0003153364332384	-0.277464063201669	0.0006701025795623	-0.28547020799746	0.0018802867515244	-0.291966393858578	0.0034260921677977	1175	7544
KDELR2	down	-0.346237455319426	0.0848974546657123	0.0003171364196503	-0.256878452838889	0.0039786156305399	-0.448914240276471	9.50469590907943e-05	-0.238518589392862	0.0147291640466408	1176	7543
ARSB	up	0.500529177661714	0.122762261921963	0.0003183397587406	0.322735245376536	0.004493207249222	0.772395012170804	5.57673756779839e-05	0.491338866022736	0.0036698522388266	1177	498
MRTO4	up	0.439541922545038	0.107842928434642	0.0003200764133996	0.223292062409718	0.0419663382488519	0.576797471915984	2.07027107163434e-05	0.258031652992039	0.0357977476888663	1178	499
CDKN1B	down	-0.688775819041846	0.169018052003287	0.0003203862941943	-0.395709616645076	0.0075058297841228	-0.55930078714541	0.001370424113637	-0.577628858178342	0.0018822742609764	1179	7542
DHRS1	down	-0.38293254685015	0.0939697626735926	0.0003203862941943	-0.298638248481426	0.0014915821783446	-0.326300148200535	0.0023199775338019	-0.364341610438807	0.0010870317096713	1180	7541
SERINC1	down	-0.516262591709624	0.126746679004461	0.0003225433853332	-0.355862391695075	0.0032312844849223	-0.408905508232218	0.0017508771543954	-0.483695402759472	0.001247664111348	1182	7539
BRINP3	down	-0.467564973309096	0.114811128493823	0.0003232598984057	-0.32716485443083	0.0024652238260951	-0.885787811984789	0.000140756816381	-1.35221457919978	1.93464577802338e-07	1183	7538
TCEAL8	down	-0.644640268773225	0.158475683309779	0.0003295914908163	-0.378866172320303	0.0105816244101158	-0.540656966684154	0.0011578066937564	-0.686427315047359	0.0004676152347801	1184	7537
SLC17A4	down	-0.688539947402607	0.169362618332766	0.0003322654989699	-0.443616314640407	0.0025362470457726	-0.623309979896649	0.0011785378748817	-0.622984428023187	0.0045426902608419	1186	7535
VPS53	up	0.264322325960605	0.0650373280008394	0.0003336189491407	0.150841243521341	0.0234098440327637	0.298907746690275	0.0007572216136866	0.351448885718952	4.2580368764794e-05	1187	500
SMDT1	down	-0.417181269064391	0.102649422198185	0.0003336189491407	-0.362180673592867	0.000345881895398	-0.27751625727233	0.0196951571792328	-0.38961723222792	0.0020439813979452	1188	7534
HNRNPA3	down	-0.326348589141863	0.0803174548105619	0.0003346308644088	-0.296980557925373	0.0003364429005631	-0.222551606285513	0.0337839415318537	-0.307944257861478	0.0009670462036279	1189	7533
COX19	up	0.341275483091926	0.0840103564339954	0.0003356865614347	0.293547693482893	0.0006740159530175	0.286715446003241	0.0047855668285308	0.301368498991767	0.0017484915077676	1190	501
EWSR1	down	-0.255268929402449	0.0628612059532175	0.0003371866046748	-0.24225373009512	0.00036829754077	-0.210364538076223	0.0110509191363884	-0.238052716021347	0.0013096768825693	1192	7531
TMBIM6	down	-0.341718168154358	0.0841665546922967	0.0003375921628732	-0.288683687832729	0.0015354158204912	-0.300569676931452	0.0024701357121158	-0.295054132919171	0.0013375899190274	1194	7529
KDM2B	up	0.418781537539326	0.103242815769807	0.000342731566861	0.269594851377608	0.009216572685366	0.638303150184059	2.41613447965853e-05	0.270029247929479	0.0297032183623874	1196	502
DR1	down	-0.469800024003146	0.115878909275198	0.0003453342627249	-0.305424688935399	0.0081062951578214	-0.432819491933713	0.0003699690670219	-0.368734438161884	0.0084073772884646	1197	7527
KCTD10	down	-0.364190546720556	0.0898322311623668	0.0003453342627249	-0.26959220039112	0.0024462757635199	-0.353692097603069	0.0007896436042017	-0.371805870184543	0.0013252743171094	1198	7526
DNMT3A	up	0.417235243545192	0.103087763478303	0.0003548344790107	0.397153209377735	0.0002184227642552	0.315861392371657	0.0114537075037956	0.257238047408668	0.0336647578953308	1200	504
CDK14	up	0.468067134340753	0.11572720057723	0.0003585130793351	0.291340855564823	0.0107548907344164	0.492986099483355	0.0002078941634054	0.334270781318562	0.0117915603633546	1202	505
SETDB1	up	0.264026063234705	0.0653079939980695	0.0003606618801554	0.228791971066751	0.002165176829414	0.25938440803093	0.001834238274847	0.237558643422842	0.0009421708638256	1204	507
TOB1	down	-0.611199627104392	0.151197475243982	0.0003609628996899	-0.382329989953524	0.0042088350867698	-0.464756142048209	0.0042657637523761	-0.542510373821386	0.0009248967255153	1205	7524
STAT5A	up	0.423071181326	0.104665974464357	0.0003611023397284	0.3201759828624	0.0011745424651617	0.366502181776188	0.0049663429652727	0.3809923732845	0.0012289895702071	1206	508
UQCRH	down	-0.329992712210017	0.08165374110039	0.0003619459027092	-0.288930427085392	0.0005364369438477	-0.283315247490535	0.0060262199596805	-0.283463055347262	0.0024757480449871	1207	7523
HMGB3	down	-0.491714436389738	0.121687235206877	0.0003625130815112	-0.422377351558688	0.0006984384720583	-0.361243148499707	0.0069691811089405	-0.358583261866696	0.006074258948155	1208	7522
SDCBP	down	-0.613391186543057	0.151836455487527	0.0003637461691276	-0.371114631540768	0.0083349704836709	-0.495601705167431	0.0015508502022845	-0.62352952485234	0.0006598384115247	1209	7521
STEAP2	down	-0.635298821519918	0.157335134298644	0.0003663332374066	-0.431652323563192	0.0016012375524793	-0.409498242043753	0.0151531149738258	-0.534422117541861	0.0017259344934713	1210	7520
EIF4G2	down	-0.545645011343482	0.135135419735787	0.0003663332374066	-0.330949736815195	0.0119922880688836	-0.430715518215232	0.0016301597632862	-0.553292932786925	0.0005559926881959	1211	7519
DMWD	up	0.387644794109383	0.0960433547452805	0.000368543866369	0.300997870269127	0.0009136151082303	0.288125676273196	0.0191769333420425	0.485772016818484	0.0001706873980359	1212	509
GNG12	down	-0.362437197640446	0.0898345376528688	0.0003705498893434	-0.234306054675149	0.0125259916447623	-0.369947218722243	0.0003302286830704	-0.343841691849505	0.0015785080114142	1214	7517
PFDN6	down	-0.434903603948678	0.107826989344861	0.0003720636382652	-0.344044579796596	0.0006685771346003	-0.369739131372105	0.0034740813626548	-0.336603017973504	0.0116438014467548	1215	7516
DNPH1	down	-0.42738750336146	0.106023298426884	0.000375374736281	-0.340343038282992	0.0008907534142373	-0.303692405925142	0.013824252352424	-0.406075429000676	0.0008601206859721	1216	7515
PPP1CB	down	-0.418597039923879	0.10385559282416	0.0003758706279036	-0.280454973160528	0.0076739550497279	-0.368503312983684	0.0011931019435738	-0.410119074379169	0.0007345600613866	1217	7514
IL18	up	0.333211776368796	0.0826880487056728	0.0003768789797499	0.19202165370706	0.0331502961109426	0.35476196424058	0.000231399852667	0.313598899982562	0.0013588420128111	1218	510
BRPF3	down	-0.376421370761867	0.0934529524235758	0.0003794984579348	-0.247554504437961	0.0122537828020048	-0.543244864107492	4.52357820753813e-05	-0.255876066899307	0.0126454114414843	1219	7513
ENSG00000270149	up	0.421036565968614	0.104569406323271	0.0003816781510133	0.309512461583058	0.0034671164898777	0.366934187010952	0.0014915435117993	0.35624594600241	0.0018946202391004	1220	511
C1orf159	up	0.411916078019931	0.102326719968235	0.0003828029874923	0.29816702960348	0.0036606473435122	0.344013106514219	0.0024219906109686	0.39679783673184	0.0007542539594112	1221	512
MRPS30	down	-0.472624659307932	0.117481323563266	0.0003862936799426	-0.40528201049232	0.000414649493558	-0.256591827100865	0.0473228679742531	-0.47587036796481	0.0009062153016322	1223	7511
PGGT1B	down	-0.482995395802848	0.120185221615937	0.000392952837849	-0.322087276729902	0.0043553657991237	-0.377570323788792	0.0078857635142556	-0.591164291471751	0.0001095222643295	1224	7510
GOLGA8A	up	0.603296720745148	0.150152465570395	0.0003940748054886	0.424239836102414	0.0021535634531287	0.483380734003495	0.0020574341642183	0.364513215347612	0.0286316044853595	1225	513
B4GALT7	up	0.442765911055508	0.110248135575861	0.0003967863537282	0.278589289129604	0.0082061594202718	0.419625309768198	0.0015319883748831	0.473292174957912	0.0002959930553475	1226	514
NOD1	up	0.402974929404905	0.100395192351559	0.0004001758949679	0.308525968194658	0.002942288661917	0.368569897475563	0.0007600756149564	0.311182577547157	0.0070517640988296	1227	515
SS18L2	down	-0.558326805580792	0.139191265241101	0.0004043938943371	-0.42375550466521	0.0017680078841396	-0.478089148648224	0.0017800608472908	-0.346596457339808	0.0179147448350218	1228	7509
NUP160	up	0.315763108834684	0.0787267994722321	0.0004046613311615	0.268719329213882	0.0010400956995542	0.325064268276476	0.0005331781207683	0.212610472617734	0.036291595975968	1229	516
ZNF611	up	0.303003137340427	0.0755642205901975	0.0004060418835381	0.2722226154567	0.0016007457524075	0.253788295547713	0.0012643957827122	0.325444613414813	0.0020243939033808	1230	517
EAPP	down	-0.220668071615479	0.0550462031123874	0.0004076003905109	-0.109206287477467	0.0396394446369361	-0.215821743639163	0.0097275633209075	-0.40653829909954	4.71353511222183e-07	1231	7508
PCGF5	down	-0.338708358439573	0.0845091326979755	0.00040870210381	-0.235621381446136	0.0105462560384575	-0.269408925711706	0.0042121859283621	-0.407911458703098	0.0001400477247931	1232	7507
BCL2L11	down	-0.544603381287588	0.135902303655575	0.000409468826226	-0.273340058448665	0.0356907386243588	-0.477802680504638	0.0016578128430154	-0.610306217975653	0.0001368075208009	1233	7506
TRIM66	up	0.406329940400271	0.101413826462668	0.0004102866692258	0.247077191937807	0.0133092564981591	0.41773004903886	0.0006069038601015	0.411308749790204	0.0005613001024081	1234	518
KIAA0319L	up	0.214251846059471	0.0534849089139079	0.0004113706060439	0.179357311213643	0.0012634565647706	0.226977821418194	0.0007430926673876	0.295842192484289	0.0011802248655309	1235	519
CCDC125	up	0.270059101619137	0.0674275918119707	0.000411863298595	0.277544684063623	0.0001913443438257	0.169338135328778	0.0300128051229901	0.326655169119574	0.000658326743582	1237	520
SCAMP2	down	-0.298934374393947	0.0746863675499255	0.0004161559452107	-0.203688950289847	0.0129200609115795	-0.350986008685809	0.0001460547636746	-0.239626387913516	0.0078334425249149	1238	7504
KLHL42	up	0.393880221317336	0.0984208517276411	0.0004167520985116	0.302373897439614	0.0029822639756524	0.237232783640857	0.0282856213462973	0.520691082076983	5.77310808522876e-05	1239	521
SLC35A1	down	-0.592838537713618	0.148144920423139	0.0004168605699925	-0.345180569597678	0.0107217341768705	-0.564856306930734	0.0008202622600768	-0.452147416331131	0.0032892155327101	1240	7503
PEX11A	down	-0.405557136053514	0.101394870695756	0.0004196648414433	-0.322708713138514	0.0011852083280707	-0.323874036573484	0.0050616743026769	-0.358316263176293	0.0018174860784827	1242	7501
TXNL1	down	-0.328361116330045	0.0821044239496342	0.0004198207442609	-0.221832898322373	0.009035489805304	-0.231104643624515	0.0200750671510769	-0.439701494600591	3.77130637991829e-05	1244	7499
RAD9A	up	0.366117301393194	0.0915596157782877	0.0004206089449304	0.361501482615456	0.0003479872172602	0.267457157552383	0.0062641017023028	0.311405190335688	0.0096111491306856	1245	522
MRPL47	down	-0.449385300911991	0.112424108558673	0.0004228427624241	-0.378655653017029	0.0005586505198899	-0.309428937622494	0.0187243014553801	-0.355994830086307	0.004413721369225	1246	7498
LGALS9	down	-0.388761069642941	0.0973492120145046	0.000429269165839	-0.258817898006501	0.0060685365786569	-0.399927932360536	0.0007417472782388	-0.418442248838809	0.0006051081420592	1247	7497
TECPR1	up	0.450678997483604	0.112873020899208	0.0004301441841628	0.333682338218853	0.0027927684052523	0.296351976965717	0.0168887914560104	0.585167723716154	9.48897389791918e-05	1248	523
GUCA2A	down	-1.42871420428347	0.358331984266622	0.000440201691804	-0.664305118687641	0.0132777070324932	-0.820637320649304	0.015381264271797	-0.955447988632728	0.0144542567077013	1249	7496
KCNQ1	up	0.316550954388356	0.0794038497337994	0.0004408325424917	0.196054879202146	0.0237545715429187	0.649799347256967	6.25708962577074e-06	0.249461668785387	0.0058432226699278	1250	524
WWP2	up	0.291030865685541	0.073074246383837	0.000447813438668	0.243452801484166	0.0012924060248724	0.234650338620718	0.0085598930602386	0.332384772933709	0.0003960520790959	1251	525
FCSK	up	0.44264039095631	0.11118068977666	0.0004501057296086	0.339861945103263	0.0009882467441084	0.394968507412932	0.0025129960133817	0.338348523220472	0.0125480762522825	1252	526
STK39	up	0.328364383737913	0.0824814504081941	0.0004501269401844	0.251004548532566	0.0013837712944392	0.576579784324987	7.83024281681444e-05	0.286664703662408	0.0183919180068092	1253	527
PHAF1	up	0.331801618643555	0.0833538975950099	0.0004505868803119	0.267232409047203	0.0026031839810234	0.303039743278229	0.0006524527925844	0.288111678070514	0.0095450217754508	1254	528
H3-3B	down	-0.356678524764607	0.0896179711248204	0.0004514573882095	-0.277547442563567	0.0045186357516864	-0.362688553897556	0.0004165119335876	-0.261552530147765	0.010772503164591	1255	7495
APOOL	down	-0.45455288605556	0.114274565679507	0.0004554116240964	-0.315563506083737	0.002814231189354	-0.325467813130524	0.0243752499573491	-0.554500387438497	0.0001181159912841	1256	7494
PCTP	down	-0.445038370300796	0.111897065382425	0.0004556704611423	-0.316567486804801	0.0037727994839428	-0.414071407490565	0.0007486595040768	-0.337125855727263	0.0090436726258791	1258	7492
ENSG00000262879	up	0.353237669276784	0.0888624691888616	0.0004587970336647	0.224052812015784	0.0269821719430752	0.365485850228249	0.0001521607119279	0.229036091719619	0.0378998006518507	1259	529
PPP1R26-AS1	up	0.362386153147614	0.0911690720318455	0.0004587970336647	0.40096093217668	0.0001607939730845	0.210803281391975	0.0360135229506067	0.321751427214041	0.0038430984265405	1260	530
TENT4A	up	0.296518197029617	0.0745982563050176	0.0004587970336647	0.179559130558899	0.0190266917588001	0.29554945081703	0.001391153052364	0.397135973600161	7.66638891853247e-05	1261	531
AK6	down	-0.357106212965507	0.0898445745612305	0.0004587970336647	-0.307102311624652	0.0006578110863818	-0.25664086377196	0.0246178790465283	-0.324225006034001	0.0012632089331201	1262	7491
ARL16	up	0.400270101365346	0.100724973000911	0.0004598805303143	0.301372198799238	0.0014489493202776	0.365710916886557	0.00316738904834	0.383739928498325	0.0014961675921618	1264	532
PHF21A	up	0.334671803874313	0.0842476547599803	0.0004622563888999	0.26652837590288	0.0022414535036808	0.296506031714562	0.001388370144477	0.337596705637819	0.0019155581623311	1265	533
DCTN6	down	-0.552224434002678	0.139071572446794	0.0004651669247225	-0.381898488903514	0.0017640176583041	-0.426389203654696	0.0057158475862327	-0.46962408056718	0.00272307010107	1266	7489
LPXN	down	-0.376673256717791	0.094869828394006	0.0004653697150731	-0.30338890383387	0.0006732132107497	-0.292781265439585	0.0186714410265539	-0.372082181277797	0.0012290132304235	1267	7488
ZDHHC6	down	-0.535264408415892	0.134822445766842	0.0004653697150731	-0.360711714256231	0.0034253248183915	-0.36187525023507	0.0151307774991457	-0.495018345207513	0.0006349799183189	1268	7487
LMO7	down	-0.448948132296906	0.1130816018107	0.0004653697150731	-0.390532252048355	0.0014169216552205	-0.478980364513351	0.0008807757596942	-0.286448010834185	0.0132232121277877	1269	7486
CRYL1	down	-0.304088440622617	0.0766147938072246	0.0004670938610461	-0.249319474507728	0.004159586554016	-0.217335548974479	0.0224458126319853	-0.31227768648139	0.0002536861513843	1270	7485
TBC1D19	up	0.373140687560977	0.0940333881808089	0.0004684609041171	0.300741907978809	0.0015937520233712	0.333881914138472	0.0012053251375753	0.295783932306256	0.0102702650738492	1271	534
ATP5IF1	down	-0.282989936232176	0.0713250887165613	0.0004688692740621	-0.275423078710006	0.0003238418587692	-0.204550118833148	0.0120616429090501	-0.343586554313258	0.0011467525771281	1272	7484
SLC12A2-DT	up	0.350760324514555	0.088406398554968	0.0004688692740621	0.29074546515528	0.0022571617286483	0.309170208528778	0.0047429830955672	0.298620414884754	0.0011544452761798	1273	535
PDE8A	down	-0.28200692742385	0.0711423556342269	0.0004752718237624	-0.150463105776129	0.0366353757875556	-0.235723549208869	0.0084857794297011	-0.457653701996973	4.87161998186103e-06	1275	7483
PLSCR1	down	-0.393109648635309	0.099181912974576	0.0004758141877483	-0.230082597128564	0.0219253569356586	-0.287984678510343	0.014322896406766	-0.461904218918247	7.10301109282385e-05	1276	7482
WDR73	up	0.343830541123839	0.0867617217913958	0.000476623664187	0.288411543712072	0.0012196135305051	0.278287064374116	0.0039387582907792	0.345754747043406	0.00145138735897	1277	537
VPS25	down	-0.372933274523217	0.0941336073686514	0.0004786206084311	-0.299107098286868	0.0014055516942262	-0.354469197095227	0.0022234479125647	-0.30401041835938	0.0036769104450894	1278	7481
