gene	module	module_color	module_numeric	strict_state_shared	programme_direction	discovery_common_z	heldout_common_z	heldout_common_fdr	kme_discovery_ABS	abs_kme_discovery_ABS	kme_heldout_ABS	abs_kme_heldout_ABS	kme_discovery_GOB	abs_kme_discovery_GOB	kme_heldout_GOB	abs_kme_heldout_GOB	kme_discovery_TAC	abs_kme_discovery_TAC	kme_heldout_TAC	abs_kme_heldout_TAC	module_size	bootstrap_abs_kme_ci_low_ABS	bootstrap_abs_kme_median_ABS	bootstrap_abs_kme_ci_high_ABS	bootstrap_abs_kme_ci_low_GOB	bootstrap_abs_kme_median_GOB	bootstrap_abs_kme_ci_high_GOB	bootstrap_abs_kme_ci_low_TAC	bootstrap_abs_kme_median_TAC	bootstrap_abs_kme_ci_high_TAC
R3HDM1	M01	turquoise	1	TRUE	up	3.48272077367588	4.64467357316018	3.22699429605843e-05	0.708636630846246	0.708636630846246	0.157726603917305	0.157726603917305	0.646764060227422	0.646764060227422	0.215187684083154	0.215187684083154	0.70700088617547	0.70700088617547	0.643555454305027	0.643555454305027	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNAJC15	M02	blue	2	TRUE	down	-3.48155446415536	-3.1190475386046	0.00650987815881396	0.238417705185114	0.238417705185114	-0.164533442850674	0.164533442850674	0.260798410272986	0.260798410272986	0.0710712998789661	0.0710712998789661	0.575631359927099	0.575631359927099	-0.182524168839093	0.182524168839093	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
RP9	M03	brown	3	FALSE	not_shared	3.48144253749782	4.18822682614046	0.00019649592782028	0.616703488754661	0.616703488754661	0.23237029359877	0.23237029359877	0.139958042335259	0.139958042335259	-0.122440209250139	0.122440209250139	0.453337492647888	0.453337492647888	-0.0767275878614368	0.0767275878614368	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
SELENOW	M02	blue	2	FALSE	down	-3.48080076062316	-1.5225963931503	0.215166001895316	0.796119949099913	0.796119949099913	0.491523224088781	0.491523224088781	0.785938903297082	0.785938903297082	0.66652615057992	0.66652615057992	0.718967092267985	0.718967092267985	0.736672896829492	0.736672896829492	2184	0.664911027982535	0.819618404917999	0.915346090960717	0.619679752809514	0.782240129429303	0.895438810861658	0.514850562002886	0.707420889203244	0.855709318984854
SIMC1	M01	turquoise	1	FALSE	not_shared	3.48056766165452	2.27638632511281	0.0536277791137164	0.600151961136523	0.600151961136523	0.212038640330291	0.212038640330291	0.568131151739196	0.568131151739196	0.53703901058481	0.53703901058481	0.495180809770034	0.495180809770034	0.286551850655366	0.286551850655366	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
HHLA2	M04	yellow	4	FALSE	not_shared	-3.48020309731024	-2.96245564326703	0.0102082699375545	0.39389010534915	0.39389010534915	0.560970768626984	0.560970768626984	0.186501560373797	0.186501560373797	0.147031896702196	0.147031896702196	0.240590734521608	0.240590734521608	0.320300959337241	0.320300959337241	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMARCB1	M03	brown	3	TRUE	up	3.47984828819731	3.13598112024694	0.00621447645960443	0.58107128561067	0.58107128561067	0.514162895381881	0.514162895381881	0.434234087227614	0.434234087227614	0.324362260842419	0.324362260842419	0.422671538570567	0.422671538570567	0.537900942648895	0.537900942648895	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPL11	M02	blue	2	FALSE	not_shared	-3.47982504532886	-1.30550147072518	0.294813718089197	0.793234733656338	0.793234733656338	0.65277858568269	0.65277858568269	0.831994026690245	0.831994026690245	0.611117621442758	0.611117621442758	0.83810181561227	0.83810181561227	0.795343703216918	0.795343703216918	2184	0.585231404439954	0.798321672139104	0.911525013318372	0.618398949803546	0.815477361604458	0.909871644494027	0.636355735343413	0.84557669442428	0.945416498314838
RRAGA	M04	yellow	4	TRUE	down	-3.47824584882725	-1.97357951774537	0.0988741530483302	0.846264088895902	0.846264088895902	0.821634399476567	0.821634399476567	0.570702635488141	0.570702635488141	0.802879299102746	0.802879299102746	0.785110756646046	0.785110756646046	0.778313978936377	0.778313978936377	812	0.700532019036595	0.869855858142884	0.945369000944029	0.289902244568346	0.585921647017647	0.833220870220261	0.555791567270769	0.775213020888078	0.896094358906369
CALCOCO1	M02	blue	2	FALSE	up	3.4777037091543	1.6925681415705	0.164330132439327	0.603012155393898	0.603012155393898	0.176106370080595	0.176106370080595	0.639749835762285	0.639749835762285	0.0614707232432023	0.0614707232432023	0.283215924351487	0.283215924351487	-0.13310030278324	0.13310030278324	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC35D1	M01	turquoise	1	TRUE	down	-3.47600403085902	-3.70533180782782	0.00107521646932519	0.46358129744978	0.46358129744978	0.543118474615343	0.543118474615343	0.598704641049977	0.598704641049977	0.419486170007814	0.419486170007814	0.476221785364029	0.476221785364029	0.764937565347634	0.764937565347634	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCNL2	M02	blue	2	TRUE	up	3.47511942985539	3.58393037157115	0.00159904355954844	0.513255085951253	0.513255085951253	0.229001984845669	0.229001984845669	0.554851904177715	0.554851904177715	0.127801148781951	0.127801148781951	0.527416251975511	0.527416251975511	-0.0457978264334705	0.0457978264334705	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
MIEF1	M04	yellow	4	FALSE	not_shared	-3.47497276124787	-3.00202364001816	0.00916954080488702	0.480696757715846	0.480696757715846	0.630647278391738	0.630647278391738	0.380428632234098	0.380428632234098	0.273542831005897	0.273542831005897	0.281313995618136	0.281313995618136	0.327709819931711	0.327709819931711	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
OAZ1	M02	blue	2	FALSE	down	-3.46930954051784	-2.80947656215721	0.015363858577185	0.887515589149454	0.887515589149454	0.585206524390072	0.585206524390072	0.838978049383019	0.838978049383019	0.60672246605355	0.60672246605355	0.736252156241223	0.736252156241223	0.683846709042039	0.683846709042039	2184	0.696605663096737	0.881074945174322	0.952504318898559	0.633867155762825	0.833577040444603	0.922228158492879	0.518427774269492	0.805799158423789	0.931477874199965
INIP	M01	turquoise	1	FALSE	down	-3.46920975954601	-2.54306583765981	0.0294252304844528	0.658060027802157	0.658060027802157	0.402059751046245	0.402059751046245	0.528413661642594	0.528413661642594	0.445033027241564	0.445033027241564	0.61848066683023	0.61848066683023	0.715536694227113	0.715536694227113	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
POLR1C	M02	blue	2	TRUE	up	3.46916777063975	3.19243825675329	0.00529411172107714	0.286472266203163	0.286472266203163	0.273637272655493	0.273637272655493	0.593453848301388	0.593453848301388	0.367940714415977	0.367940714415977	0.794424902909337	0.794424902909337	0.468306799673144	0.468306799673144	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBXO7	M04	yellow	4	TRUE	down	-3.46890660417825	-3.48390689065142	0.00222665418219546	0.77048027385662	0.77048027385662	0.654188314635229	0.654188314635229	0.846619894040947	0.846619894040947	0.662882234491644	0.662882234491644	0.761733744642906	0.761733744642906	0.548990119336976	0.548990119336976	812	0.569306752449259	0.797025787256988	0.928906904888666	0.617896187872643	0.843724910345834	0.929700066712135	0.492199706782973	0.755553460668095	0.895731850048784
ELP6	M06	red	6	TRUE	up	3.46855099018243	3.10507480211308	0.00677423884332707	0.670426791681512	0.670426791681512	0.311918949712898	0.311918949712898	0.300063885097805	0.300063885097805	0.504933884485855	0.504933884485855	0.785108476098786	0.785108476098786	0.425113783947408	0.425113783947408	231	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLGRKT	M02	blue	2	FALSE	not_shared	-3.46742286221147	-4.32945769651463	0.000114629255382259	0.253697304535154	0.253697304535154	-0.107515080969521	0.107515080969521	0.15273285170943	0.15273285170943	0.0504610211191808	0.0504610211191808	0.172138588557496	0.172138588557496	-0.119641126297965	0.119641126297965	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPP1R15B	M05	green	5	TRUE	down	-3.46631475595525	-4.85967197126845	1.28346596734628e-05	0.817839098954168	0.817839098954168	0.747840934387777	0.747840934387777	0.753636774414532	0.753636774414532	0.583092468530024	0.583092468530024	0.544334527376745	0.544334527376745	0.402247938052121	0.402247938052121	512	0.634440356501258	0.80823570419746	0.912383507267578	0.506376638999764	0.743180548390901	0.87709549264968	0.199868047108338	0.569121927062976	0.817877659726002
LINC00938	M05	green	5	TRUE	down	-3.46608075752322	NA	NA	0.362553226078776	0.362553226078776	0.77544520695739	0.77544520695739	0.329102408677903	0.329102408677903	0.769726744616495	0.769726744616495	0.509796475373132	0.509796475373132	0.461397317131535	0.461397317131535	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSME4	M01	turquoise	1	FALSE	not_shared	3.46583718254119	3.58001913990414	0.00161779862886508	0.768668406912301	0.768668406912301	0.517588876222561	0.517588876222561	0.599846971611776	0.599846971611776	0.561469627011927	0.561469627011927	0.548766950860331	0.548766950860331	0.499284833167579	0.499284833167579	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
KCNE3	M08	pink	8	FALSE	not_shared	3.46457316361493	3.5950017371328	0.00154623040703594	0.493676835986674	0.493676835986674	0.732292567218662	0.732292567218662	0.431853658442814	0.431853658442814	0.405369904729942	0.405369904729942	0.0855018863590497	0.0855018863590497	0.234890517765479	0.234890517765479	89	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM120AOS	M05	green	5	TRUE	down	-3.46437664516137	-3.08954850466744	0.00709918084020845	0.495027360569588	0.495027360569588	0.605810172818768	0.605810172818768	0.382907238439094	0.382907238439094	0.439177323806913	0.439177323806913	0.163372914993482	0.163372914993482	0.58007397266614	0.58007397266614	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
NF1	M01	turquoise	1	FALSE	up	3.46199476618447	2.18532883816018	0.064786326948791	0.742068482627056	0.742068482627056	0.234171231783873	0.234171231783873	0.439470636305717	0.439470636305717	0.402363864807026	0.402363864807026	0.573527316732797	0.573527316732797	0.648925280309975	0.648925280309975	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPS18	M02	blue	2	FALSE	not_shared	-3.46161212973386	1.48776864540469	0.226639532239062	0.830808065694771	0.830808065694771	0.371915358991085	0.371915358991085	0.872317213493031	0.872317213493031	0.582638998790741	0.582638998790741	0.793477377001094	0.793477377001094	0.657345546345568	0.657345546345568	2184	0.583864364628086	0.802656539816303	0.900509356775854	0.686303051528774	0.865736372691706	0.949582427878524	0.54239017393148	0.786431161415959	0.932441969554047
DNASE2	M02	blue	2	FALSE	up	3.45914607915063	2.42584692067604	0.0386434343841084	0.599454405356959	0.599454405356959	0.64507637229986	0.64507637229986	0.58809081214408	0.58809081214408	0.417356874933811	0.417356874933811	0.74137574028846	0.74137574028846	0.775136362481322	0.775136362481322	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
ELAPOR1	M06	red	6	FALSE	not_shared	3.45807874223736	5.34623609990267	1.44230613065887e-06	0.515057919704115	0.515057919704115	0.613994722710407	0.613994722710407	0.436117780019284	0.436117780019284	0.437345217181363	0.437345217181363	0.465621368222488	0.465621368222488	0.740215173181826	0.740215173181826	231	NA	NA	NA	NA	NA	NA	NA	NA	NA
TAGLN2	M02	blue	2	FALSE	not_shared	-3.45500718169978	-3.30517839342356	0.00381325292604066	0.891818082456012	0.891818082456012	0.575699583976609	0.575699583976609	0.767556354903567	0.767556354903567	0.730929357206615	0.730929357206615	0.843600832849661	0.843600832849661	0.802950061347312	0.802950061347312	2184	0.748890758096048	0.886549596385156	0.938021853256218	0.571259533922851	0.75851364115601	0.880331934267558	0.628109183169167	0.843747931348279	0.941184899439048
PPL	grey	grey	0	FALSE	not_shared	3.45395724190857	4.28754921189729	0.000135372889495779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NOMO3	M01	turquoise	1	TRUE	up	3.45170192940333	NA	NA	0.508994676674188	0.508994676674188	0.32579121509186	0.32579121509186	0.294682421145527	0.294682421145527	-0.174896460271909	0.174896460271909	0.0963855632999251	0.0963855632999251	-0.0191070607167711	0.0191070607167711	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPM1	M09	magenta	9	FALSE	not_shared	-3.4514017305508	-0.476243593559937	0.730042815870985	0.93621579359861	0.93621579359861	0.783650958115858	0.783650958115858	0.690497451333837	0.690497451333837	0.725269640410032	0.725269640410032	0.931679948878424	0.931679948878424	0.796484442069513	0.796484442069513	72	0.826895303752862	0.926312437092382	0.963478899673217	0.420625944393738	0.703090805740984	0.888028153852736	0.795633927943961	0.919403105158759	0.966495064069274
SLC52A2	M02	blue	2	FALSE	not_shared	3.44947834715779	-0.0974292821146404	0.947555987953758	0.852187294871323	0.852187294871323	0.773496387475693	0.773496387475693	0.661489461866674	0.661489461866674	0.81436929471299	0.81436929471299	0.816267203480181	0.816267203480181	0.771503277490251	0.771503277490251	2184	0.731648523877585	0.881423019824679	0.944300940745176	0.349315879782934	0.676525112581778	0.870495602800997	0.613768514117308	0.808244665928838	0.932052086247605
POP4	M04	yellow	4	TRUE	down	-3.44815835498494	-2.72603828051598	0.0188848197135019	0.840822856840902	0.840822856840902	0.735772605124264	0.735772605124264	0.611306851577581	0.611306851577581	0.249564331020532	0.249564331020532	0.486830519623968	0.486830519623968	0.483700666127921	0.483700666127921	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMCC1	M03	brown	3	TRUE	up	3.44807076312104	4.48894238616233	6.0918060645923e-05	0.82229185266549	0.82229185266549	0.742254872896467	0.742254872896467	0.789164790679946	0.789164790679946	0.69379279960747	0.69379279960747	0.639649093467778	0.639649093467778	0.88716087041942	0.88716087041942	993	0.639422752187012	0.811390633027572	0.89662209207703	0.494599409742077	0.775281581852639	0.929929740523795	0.218351351053399	0.668833709833081	0.912143361749513
ALDH18A1	M04	yellow	4	FALSE	down	-3.44728845459103	-4.12027407825874	0.000252340423999025	0.721602225198534	0.721602225198534	0.625227003079097	0.625227003079097	0.599771253421801	0.599771253421801	0.43464881981283	0.43464881981283	0.493429579642885	0.493429579642885	0.429065949156955	0.429065949156955	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
IPO5	M05	green	5	FALSE	not_shared	-3.44527322253153	0.641939146883256	0.633816048298127	0.729371042146298	0.729371042146298	0.330616809274401	0.330616809274401	0.353413594872288	0.353413594872288	0.258827555996608	0.258827555996608	0.710328345807323	0.710328345807323	0.75323672606135	0.75323672606135	512	0.412607817962277	0.707400121685754	0.849523734839395	0.0455395393276232	0.368742905819895	0.68787023003286	0.388129957234507	0.700088076175791	0.876672559868548
MECOM	M01	turquoise	1	TRUE	up	3.443854990078	2.01425135339201	0.0913693769907001	0.832243824561111	0.832243824561111	0.745064237200777	0.745064237200777	0.679964502897529	0.679964502897529	0.582455820408094	0.582455820408094	0.804418726315172	0.804418726315172	0.734327426834056	0.734327426834056	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RP2	M05	green	5	TRUE	down	-3.44336508058324	NA	NA	0.513454363039351	0.513454363039351	0.717247675116141	0.717247675116141	0.131643700904949	0.131643700904949	0.357201065642769	0.357201065642769	0.74276453334824	0.74276453334824	0.522902277155766	0.522902277155766	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
SOAT1	M01	turquoise	1	FALSE	not_shared	-3.44315684843587	-1.94712595050859	0.10404831507814	0.425066337895825	0.425066337895825	-0.01698376462728	0.01698376462728	0.302856735866725	0.302856735866725	0.328765657247549	0.328765657247549	0.512114296984335	0.512114296984335	-0.0691523692986032	0.0691523692986032	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPIL4	M01	turquoise	1	TRUE	down	-3.44262665929019	NA	NA	0.801830513310466	0.801830513310466	0.548732747778473	0.548732747778473	0.558693920908873	0.558693920908873	0.291076920376834	0.291076920376834	0.74422107665185	0.74422107665185	0.528026044354969	0.528026044354969	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
IMPACT	M05	green	5	TRUE	down	-3.44236278461257	NA	NA	0.753133151499612	0.753133151499612	0.693141929913387	0.693141929913387	0.571473532383141	0.571473532383141	0.0173273526831488	0.0173273526831488	0.766159646799125	0.766159646799125	0.574109301829476	0.574109301829476	512	0.484905797259383	0.735462215289512	0.882383774754317	0.194349515044028	0.554897577569882	0.80762458386466	0.442347499265693	0.740742265560315	0.879979259743004
ERLIN2	M05	green	5	FALSE	down	-3.44088885745251	-2.54948691512165	0.0290412329024483	0.833557719764275	0.833557719764275	0.813455806890168	0.813455806890168	0.290238286155047	0.290238286155047	0.669304442619438	0.669304442619438	0.350247570720801	0.350247570720801	0.664792305357862	0.664792305357862	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEMA3C	M01	turquoise	1	FALSE	up	3.43647174420172	2.64419164795879	0.0230649590930687	0.811030626825294	0.811030626825294	0.374103936529227	0.374103936529227	0.170374378140697	0.170374378140697	0.148646710272938	0.148646710272938	0.660348022488035	0.660348022488035	0.400265882044163	0.400265882044163	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMG9	M02	blue	2	TRUE	up	3.43423029434321	2.12976682472134	0.0725508547109501	0.575593390665063	0.575593390665063	0.453616997430745	0.453616997430745	0.60702412576396	0.60702412576396	0.125838480062678	0.125838480062678	0.461118771180792	0.461118771180792	0.0908318651616683	0.0908318651616683	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPIP5K2	M01	turquoise	1	FALSE	down	-3.43410637738297	-3.5124234900598	0.00202651918708834	0.870634064665393	0.870634064665393	0.686206606043451	0.686206606043451	0.879562077104596	0.879562077104596	0.366939605951145	0.366939605951145	0.840724396056172	0.840724396056172	0.707892060062958	0.707892060062958	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPOP	M01	turquoise	1	FALSE	not_shared	3.43248217189584	-0.34960080924348	0.805175444570797	0.566291736311086	0.566291736311086	0.030664525233188	0.030664525233188	0.680159123951683	0.680159123951683	0.228821157546928	0.228821157546928	0.35631383865896	0.35631383865896	0.109027119028147	0.109027119028147	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ELMOD3	M06	red	6	TRUE	up	3.43159656196777	4.17065032810923	0.000209404111861308	0.866105858127296	0.866105858127296	0.759843791275939	0.759843791275939	0.758488908312478	0.758488908312478	0.436505973923669	0.436505973923669	0.433035752901289	0.433035752901289	0.491687712086022	0.491687712086022	231	0.732689644032052	0.862066616583244	0.928543802023674	0.445002544279751	0.739637980223337	0.853726756879979	0.0268816345843028	0.376561180910447	0.706229118331993
PRR15	M04	yellow	4	FALSE	down	-3.43024665524013	-2.71506029987919	0.0194258860312512	0.778033083140274	0.778033083140274	0.753166966169912	0.753166966169912	0.589025945721757	0.589025945721757	0.4463363507425	0.4463363507425	0.545823980255997	0.545823980255997	0.694634390711976	0.694634390711976	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZDHHC7	M04	yellow	4	TRUE	down	-3.42923667721593	-1.9017413834601	0.113248019316075	0.564606976534844	0.564606976534844	0.562281075141014	0.562281075141014	0.0803590204911457	0.0803590204911457	-0.0441313667871023	0.0441313667871023	0.431936495012611	0.431936495012611	0.342425906845295	0.342425906845295	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
RAB9A	M04	yellow	4	TRUE	down	-3.42921012698609	-4.54087140436472	4.87879954019088e-05	0.723415081948742	0.723415081948742	0.625556993148805	0.625556993148805	0.383668764746998	0.383668764746998	0.04323225154203	0.04323225154203	0.449398455356115	0.449398455356115	-0.201712611723892	0.201712611723892	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAML3	M01	turquoise	1	TRUE	up	3.42870739984594	3.38217423324911	0.00304385358228551	0.672208368848503	0.672208368848503	0.337062588285222	0.337062588285222	0.810392705732757	0.810392705732757	0.516552415039618	0.516552415039618	0.634618652710596	0.634618652710596	0.096819770952174	0.096819770952174	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
