donor_id	carrier_group	sample_type	cell_type_coarse_crc_atlas	study_id	microsatellite_status	CMS_type	n_cells_sampled	score__ca_route_up	score__ca_route_down	score__ca_route_signature	score__ca_route_n_up_present	score__ca_route_n_down_present	score__wnt_stem	score__wnt_core_ihc	score__proliferation_control
Uhlitz_2021_EMBO_Mol_Med.P014	tumor_epithelial	tumor	Epithelial cell	Uhlitz_2021_EMBO_Mol_Med	MSS	CMS3	13	-0.0200113774853909	-0.3483256621240317	0.3544293161941161	49.0	49.0	-0.1152239167928237	0.1760301273512885	-0.2884547048206696
Uhlitz_2021_EMBO_Mol_Med.P016	normal_epithelial	normal	Epithelial cell	Uhlitz_2021_EMBO_Mol_Med	missing	missing	141	-0.1460428178378845	0.3293887492731095	-0.5080467138714104	49.0	49.0	-0.3630507034110022	-0.5345122912646426	-0.2884547048206696
Uhlitz_2021_EMBO_Mol_Med.P016	tumor_cancer	tumor	Cancer cell	Uhlitz_2021_EMBO_Mol_Med	missing	CMS4	50	0.0074983651916348	0.2229885547688955	-0.1243114311265415	49.0	49.0	-8.563744902423225e-06	0.2654684256062878	-0.1506945907649342
Uhlitz_2021_EMBO_Mol_Med.P016	tumor_epithelial	tumor	Epithelial cell	Uhlitz_2021_EMBO_Mol_Med	missing	CMS4	6	-0.0403556352732073	0.0299526180300623	0.0963433077285293	49.0	49.0	0.2276663626855346	0.7779306271189722	-0.2377884384318182
Uhlitz_2021_EMBO_Mol_Med.P017	normal_epithelial	normal	Epithelial cell	Uhlitz_2021_EMBO_Mol_Med	MSS	missing	87	-0.1923956006967364	0.6112752949462461	-0.8172260647220436	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Uhlitz_2021_EMBO_Mol_Med.P017	tumor_cancer	tumor	Cancer cell	Uhlitz_2021_EMBO_Mol_Med	MSS	CMS3	92	-0.0644959050147599	0.3629274885987662	-0.4097617699272816	49.0	49.0	-0.2819989199171971	-0.5345122912646426	-0.2884547048206696
Uhlitz_2021_EMBO_Mol_Med.P017	tumor_epithelial	tumor	Epithelial cell	Uhlitz_2021_EMBO_Mol_Med	MSS	CMS3	5	-0.0297486942833949	-0.2635805801248614	0.2915077970276133	49.0	49.0	0.1287939981745794	0.3034399023152695	-0.2884547048206696
Uhlitz_2021_EMBO_Mol_Med.P020	normal_epithelial	normal	Epithelial cell	Uhlitz_2021_EMBO_Mol_Med	MSS	missing	31	-0.240852272207787	0.9771084111534232	-1.193236559246411	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Uhlitz_2021_EMBO_Mol_Med.P020	tumor_cancer	tumor	Cancer cell	Uhlitz_2021_EMBO_Mol_Med	MSS	CMS1	19	0.1405827700536719	-0.0930972138605412	0.2422062022385336	49.0	49.0	-0.0669588783711309	-0.0293711603802078	1.440881384717191
Uhlitz_2021_EMBO_Mol_Med.P021	normal_epithelial	normal	Epithelial cell	Uhlitz_2021_EMBO_Mol_Med	MSS	missing	59	-0.1621044612906193	0.52305573311727	-0.6839084018672213	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Uhlitz_2021_EMBO_Mol_Med.P021	tumor_cancer	tumor	Cancer cell	Uhlitz_2021_EMBO_Mol_Med	MSS	CMS4	5	0.49886218313004	-0.3159270043893018	1.0144222477458544	49.0	49.0	0.1690017084391399	0.6974546856526076	-0.2884547048206696
Uhlitz_2021_EMBO_Mol_Med.P025	normal_epithelial	normal	Epithelial cell	Uhlitz_2021_EMBO_Mol_Med	MSS	missing	10	-0.1370701666188995	0.664371295639895	-0.8020367810770663	49.0	49.0	-0.2944829845131529	-0.4188917272163897	-0.2884547048206696
Uhlitz_2021_EMBO_Mol_Med.P025	tumor_cancer	tumor	Cancer cell	Uhlitz_2021_EMBO_Mol_Med	MSS	CMS2	21	0.2479197607863565	0.0237271801057456	0.2794864216676351	49.0	49.0	0.3212660354292403	0.3130981524773361	-0.2309688015053677
Uhlitz_2021_EMBO_Mol_Med.P025	tumor_epithelial	tumor	Epithelial cell	Uhlitz_2021_EMBO_Mol_Med	MSS	CMS2	7	-0.0078499424552404	-0.4754253241699321	0.3341054533525027	49.0	49.0	-0.0237582024533712	0.3323927739305672	-0.2884547048206696
Uhlitz_2021_EMBO_Mol_Med.P026	tumor_cancer	tumor	Cancer cell	Uhlitz_2021_EMBO_Mol_Med	MSI	CMS1	42	-0.0339584176405757	0.0048553342174059	-0.0417123384596366	49.0	49.0	-0.2374813998070991	-0.1919976526682424	-0.1648086736961417
Uhlitz_2021_EMBO_Mol_Med.P026	tumor_epithelial	tumor	Epithelial cell	Uhlitz_2021_EMBO_Mol_Med	MSI	CMS1	2	-0.2009110159526425	-0.5444315261222914	0.3435205101696489	49.0	49.0	0.1418911496536434	0.7759652823930454	-0.2884547048206696
Wang_2020_J_Exp_Med.SRR8513796	normal_epithelial	normal	Epithelial cell	Wang_2020_J_Exp_Med	missing	missing	94	-0.1102874480095331	0.0632710064488189	-0.1109055870013291	49.0	49.0	-0.1748247589184998	-0.0276041626284581	-0.2884547048206696
Wang_2020_J_Exp_Med.SRR8513797	normal_epithelial	normal	Epithelial cell	Wang_2020_J_Exp_Med	missing	missing	169	-0.1797473687026897	0.1950826680955514	-0.2907918431017777	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Wang_2020_J_Exp_Med.SRR8513798	normal_epithelial	normal	Epithelial cell	Wang_2020_J_Exp_Med	missing	missing	119	-0.1861325915914949	0.2004939895064829	-0.3777583582730718	49.0	49.0	-0.3066856777035769	-0.2951069434653995	-0.2884547048206696
Wang_2020_J_Exp_Med.SRR8513799	normal_epithelial	normal	Epithelial cell	Wang_2020_J_Exp_Med	missing	missing	46	-0.1683043514583232	0.0188907905649359	-0.1723032327380169	49.0	49.0	-0.2481637267507336	-0.2008977949016018	-0.2884547048206696
Wang_2021_Adv_Sci.col36-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Wang_2021_Adv_Sci	missing	missing	1	0.0055999662709692	-0.2872350714473703	0.2928350377183396	49.0	49.0	0.1897310302916451	-0.1857929404214683	0.1819298105103735
Wang_2021_Adv_Sci.col38-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Wang_2021_Adv_Sci	missing	CMS2	5	-0.1761908371739778	-0.2518473504609331	0.1169173593812225	49.0	49.0	-0.1336119005964019	0.1298740788628868	-0.1977097851473666
Wang_2021_Adv_Sci.col39-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Wang_2021_Adv_Sci	missing	CMS2	6	-0.0139416227508094	-0.5033002002288223	0.2448638018054704	49.0	49.0	-0.2629248150889023	-0.4266847841289208	-0.0958998013888497
Wang_2021_Adv_Sci.col39-smartseq-smartseq	tumor_epithelial	tumor	Epithelial cell	Wang_2021_Adv_Sci	missing	CMS2	14	0.0175715615470447	-0.4759790895220835	0.6034458030208967	49.0	49.0	-0.2460814775994353	-0.4109680397708082	-0.0356764962106172
Wang_2021_Adv_Sci.col40-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Wang_2021_Adv_Sci	missing	missing	1	-0.1715318554202597	-0.6298387698704191	0.4583069144501593	49.0	49.0	-0.3869359976329568	-0.5048836845978123	-0.24344265846627
Wang_2021_Adv_Sci.col40-smartseq-smartseq	tumor_epithelial	tumor	Epithelial cell	Wang_2021_Adv_Sci	missing	missing	3	0.0393941156459368	-0.4972054591741825	0.5365995748201193	49.0	49.0	-0.3060461785585429	-0.4354004030321669	-0.118499880014684
Wang_2021_Adv_Sci.col44-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Wang_2021_Adv_Sci	missing	CMS2	4	0.0569956346934562	-0.6459813591358636	0.7029769938293198	49.0	49.0	0.0301004286804851	-0.2825570497584974	-0.2085132138463796
Wang_2021_Adv_Sci.col44-smartseq-smartseq	tumor_epithelial	tumor	Epithelial cell	Wang_2021_Adv_Sci	missing	CMS2	54	0.155716703376863	-0.7267655207124928	0.8205680036157681	49.0	49.0	-0.1351968543877007	-0.3160246380649978	-0.1251840801405516
Wang_2021_Adv_Sci.col45-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Wang_2021_Adv_Sci	missing	missing	2	0.2661795051914573	0.0932214478064487	0.1729580573850085	49.0	49.0	0.1930658150535324	-0.2545090686570533	-0.0269419277572735
Wang_2021_Adv_Sci.col45-smartseq-smartseq	tumor_epithelial	tumor	Epithelial cell	Wang_2021_Adv_Sci	missing	missing	9	0.0487494485067295	-0.7115295824937595	0.7591349889191509	49.0	49.0	-0.2205316686325342	-0.4033413243280131	0.006348445485471
Wang_2021_Adv_Sci.col47-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Wang_2021_Adv_Sci	missing	missing	2	-0.2262671478544539	-0.5814787590059725	0.3552116111515185	49.0	49.0	-0.3795691433808107	-0.49087022152485	-0.0904871986387196
Wang_2021_Adv_Sci.col47-smartseq-smartseq	tumor_epithelial	tumor	Epithelial cell	Wang_2021_Adv_Sci	missing	missing	3	-0.1385577603285963	-0.7353434540600687	0.5967856937314724	49.0	49.0	-0.3192652766015437	-0.4356668920658417	-0.1049552747323284
Wang_2021_Adv_Sci.col48-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Wang_2021_Adv_Sci	missing	CMS4	2	-0.1167780113138789	-0.2986007815528567	0.1818227702389777	49.0	49.0	-0.2249241525220547	-0.3880448646859207	-0.010751685212488
Wang_2021_Adv_Sci.col48-smartseq-smartseq	tumor_epithelial	tumor	Epithelial cell	Wang_2021_Adv_Sci	missing	CMS4	10	-0.0437469310049462	-0.6178421984518068	0.6190244790583641	49.0	49.0	-0.3099069581922418	-0.4547335188941723	0.0764641358877986
Wang_2023_Sci_Adv.P0107	metastasis_cancer	metastasis	Cancer cell	Wang_2023_Sci_Adv	missing	missing	17	-0.1222354934930286	0.0842729771511189	-0.1553340252666136	49.0	49.0	0.0710211352900703	0.5626644162348619	-0.2884547048206696
Wang_2023_Sci_Adv.P0107	metastasis_epithelial	metastasis	Epithelial cell	Wang_2023_Sci_Adv	missing	missing	3	-0.1530602979888226	-0.4712813464252434	0.3190348141908695	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Wang_2023_Sci_Adv.P0107	tumor_cancer	tumor	Cancer cell	Wang_2023_Sci_Adv	missing	missing	62	-0.0351119030468031	-0.060701882555088	0.1874306782615705	49.0	49.0	0.2025615897506853	0.5586723582769977	-0.2884547048206696
Wang_2023_Sci_Adv.P0107	tumor_epithelial	tumor	Epithelial cell	Wang_2023_Sci_Adv	missing	missing	13	-0.0402919759746985	-0.3472197132351485	0.2204699048412605	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Wang_2023_Sci_Adv.P0115	metastasis_cancer	metastasis	Cancer cell	Wang_2023_Sci_Adv	missing	missing	1	-0.2458509327579832	-0.696690507582519	0.4508395748245358	49.0	49.0	0.0429031075067021	0.5449931840501822	-0.2884547048206696
Wang_2023_Sci_Adv.P0115	tumor_cancer	tumor	Cancer cell	Wang_2023_Sci_Adv	missing	missing	5	0.1970593816062629	-0.4275516169061066	0.59494121707851	49.0	49.0	0.0736139566810812	0.3007349230377761	-0.2884547048206696
Wang_2023_Sci_Adv.P0813	metastasis_cancer	metastasis	Cancer cell	Wang_2023_Sci_Adv	missing	missing	488	0.0760702607389341	-0.0387536822710345	0.1297380653078225	49.0	49.0	0.2407632581088786	0.4068466499234632	0.1516856110702669
Wang_2023_Sci_Adv.P0813	metastasis_epithelial	metastasis	Epithelial cell	Wang_2023_Sci_Adv	missing	missing	8	-0.0184210772047246	-0.0500563872995964	0.0933900734527541	49.0	49.0	0.0565935993559812	0.3467830083106201	-0.205406929146295
Wang_2023_Sci_Adv.P0813	tumor_cancer	tumor	Cancer cell	Wang_2023_Sci_Adv	missing	missing	85	0.0828826814209712	-0.0281717527402733	0.1064444598311252	49.0	49.0	0.1286652940225212	0.4215655366653252	-0.1897369810753784
Wang_2023_Sci_Adv.P0813	tumor_epithelial	tumor	Epithelial cell	Wang_2023_Sci_Adv	missing	missing	10	-0.0040087541710959	-0.0779574251159922	0.0965725647016331	49.0	49.0	0.1434450343858544	0.6814603976705333	-0.2884547048206696
Wang_2023_Sci_Adv.P0920	metastasis_cancer	metastasis	Cancer cell	Wang_2023_Sci_Adv	missing	missing	1403	0.2826336550599166	-0.1576677341845794	0.4542216440367056	49.0	49.0	0.7991864331157237	0.3540925695242715	-0.1592368444751832
Wang_2023_Sci_Adv.P0920	metastasis_epithelial	metastasis	Epithelial cell	Wang_2023_Sci_Adv	missing	missing	2	0.0502701511620906	-0.0321785303739135	0.0824486815360042	49.0	49.0	0.4750186101848986	0.059915967472481	-0.2884547048206696
Wang_2023_Sci_Adv.P0920	tumor_cancer	tumor	Cancer cell	Wang_2023_Sci_Adv	missing	missing	331	0.2690929640178618	-0.1106046515413422	0.4162023039888533	49.0	49.0	0.5059064847377612	0.3117384375482649	-0.0710460277767771
Wang_2023_Sci_Adv.P0920	tumor_epithelial	tumor	Epithelial cell	Wang_2023_Sci_Adv	missing	missing	1	0.2189473128548093	-0.3252520952372584	0.5441994080920678	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Wang_2023_Sci_Adv.P1125	metastasis_cancer	metastasis	Cancer cell	Wang_2023_Sci_Adv	missing	missing	1	-0.203312202440858	-0.5131268443175748	0.3098146418767168	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Wang_2023_Sci_Adv.P1231	metastasis_cancer	metastasis	Cancer cell	Wang_2023_Sci_Adv	missing	missing	40	0.1457682551654696	-0.229603840074072	0.3907859699401145	49.0	49.0	0.1006719022638593	0.1920760918836326	-0.256162672038207
Wang_2023_Sci_Adv.P1231	metastasis_epithelial	metastasis	Epithelial cell	Wang_2023_Sci_Adv	missing	missing	404	-0.0749966979199851	-0.2783685802289537	0.2088775604967145	49.0	49.0	0.0444092042468256	0.3063196277877343	-0.2884547048206696
Wang_2023_Sci_Adv.P1231	tumor_cancer	tumor	Cancer cell	Wang_2023_Sci_Adv	missing	missing	13	0.2344624842323475	-0.1013825541377247	0.4805367961780933	49.0	49.0	0.2581734272457506	0.2435699466576032	-0.0137318424254597
Wang_2023_Sci_Adv.P1231	tumor_epithelial	tumor	Epithelial cell	Wang_2023_Sci_Adv	missing	missing	19	-0.1062890767711826	-0.3269014700492572	0.2184468283404316	49.0	49.0	0.0578821079369591	0.2749720542110277	-0.2884547048206696
Wu_2022_Cancer_Discov.P15	tumor_cancer	tumor	Cancer cell	Wu_2022_Cancer_Discov	MSS	missing	2	-0.23578588803798	-0.238866206716972	0.0030803186789919	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Wu_2022_Cancer_Discov.P20	normal_epithelial	normal	Epithelial cell	Wu_2022_Cancer_Discov	MSS	missing	4	-0.0636802817460995	-0.2993196771914462	0.2510850479734525	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Wu_2024_Cell.COAD20	tumor_cancer	tumor	Cancer cell	Wu_2024_Cell	missing	missing	4	-0.1119659963204094	-0.3951422266931421	0.3271691173047307	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Wu_2024_Cell.COAD20	tumor_epithelial	tumor	Epithelial cell	Wu_2024_Cell	missing	missing	3	-0.130851235819341	-0.7031711656660955	0.4972020937513847	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Yang_2023_Front_Oncol.JCML	tumor_cancer	tumor	Cancer cell	Yang_2023_Front_Oncol	missing	CMS2	85	-0.1394359867691457	-0.1007883275533863	-0.0483332036272573	49.0	49.0	-0.182324728988761	-0.1879089858456466	-0.2884547048206696
Yang_2023_Front_Oncol.JCML	tumor_epithelial	tumor	Epithelial cell	Yang_2023_Front_Oncol	missing	CMS3	26	-0.089756298601855	-0.5640186533897553	0.4622874205485061	49.0	49.0	-0.1507981363824774	-0.0040305145572316	-0.2884547048206696
Zhang_2018_Nature.P1207-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Zhang_2018_Nature	MSS	missing	1	-0.3295024061207105	-0.3009558630454521	-0.0285465430752583	49.0	49.0	-0.4197420961996513	-0.5345122912646426	0.2961052096520175
Zhang_2018_Nature.P1212-smartseq-smartseq	normal_epithelial	normal	Epithelial cell	Zhang_2018_Nature	MSS	missing	1	-0.2451979763761611	-0.3588359378379702	0.1136379614618091	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Zhang_2020_Cell.P0104-smartseq-smartseq	tumor_epithelial	tumor	Epithelial cell	Zhang_2020_Cell	MSS	missing	1	-0.3211726397007555	-0.6034198982251809	0.2822472585244254	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Zhang_2020_Cell.P0411-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Zhang_2020_Cell	MSS	missing	4	-0.2053377323032021	-0.3964904123590087	0.1861794038685187	49.0	49.0	-0.128348682705216	-0.2304313549196209	-0.2671945313537472
Zhang_2020_Cell.P0413-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Zhang_2020_Cell	MSI	missing	4	-0.1769874992832209	-0.412153033644047	0.2094206005179251	49.0	49.0	-0.3896749391917155	-0.4643555915794589	0.6476907400084222
Zhang_2020_Cell.P0720-smartseq-smartseq	normal_epithelial	normal	Epithelial cell	Zhang_2020_Cell	MSS	missing	1	-0.0864928459245697	-0.598339812220359	0.5118469662957893	49.0	49.0	-0.4197420961996513	-0.5345122912646426	0.5357825352144164
Zhang_2020_Cell.P0720-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Zhang_2020_Cell	MSS	missing	7	-0.1952238507242074	-0.7106662993202945	0.4477688538671287	49.0	49.0	-0.4169047191718081	-0.5345122912646426	-0.2884547048206696
Zhang_2020_Cell.P0728-smartseq-smartseq	normal_epithelial	normal	Epithelial cell	Zhang_2020_Cell	MSS	missing	1	-0.2175309740290461	-0.3459164066841454	0.1283854326550993	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2657382825613548
Zhang_2020_Cell.P0728-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Zhang_2020_Cell	MSS	missing	2	-0.1575546673180866	-0.2150874651806603	0.0575327978625737	49.0	49.0	0.2207406058323974	0.6860137459780317	-0.255170752615229
Zhang_2020_Cell.P0825-smartseq-smartseq	normal_epithelial	normal	Epithelial cell	Zhang_2020_Cell	MSI	missing	3	-0.2895603208372246	-0.7514446839103124	0.5189940428425368	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Zhang_2020_Cell.P0825-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Zhang_2020_Cell	MSI	missing	5	-0.2983065574011433	-0.8322902517080838	0.527493033566945	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Zhang_2020_Cell.P1212-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Zhang_2020_Cell	MSS	missing	6	-0.2041650465809008	-0.3014451107264592	0.1029550846779168	49.0	49.0	-0.2632504378344908	-0.1693650884126013	-0.1714614225831605
Zhang_2020_Cell.P1228-smartseq-smartseq	tumor_cancer	tumor	Cancer cell	Zhang_2020_Cell	MSS	missing	3	-0.3023303665863418	-0.408948882674202	0.1587944072687364	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Zheng_2022_Signal_Transduct_Target_Ther.P0	tumor_cancer	tumor	Cancer cell	Zheng_2022_Signal_Transduct_Target_Ther	missing	CMS3	104	0.0049684671104441	-0.0761283451749757	0.1045841488464184	49.0	49.0	0.1812792064393846	0.3336492693706356	-0.2884547048206696
Zheng_2022_Signal_Transduct_Target_Ther.P0	tumor_epithelial	tumor	Epithelial cell	Zheng_2022_Signal_Transduct_Target_Ther	missing	CMS3	146	-0.0880104295552108	-0.171859694538824	0.1331662161031509	49.0	49.0	-0.0848553768781346	-0.2789181163700401	-0.2884547048206696
Zheng_2022_Signal_Transduct_Target_Ther.P1	normal_epithelial	normal	Epithelial cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	missing	47	-0.2190216472146139	0.6636959630887516	-0.8166035107505476	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Zheng_2022_Signal_Transduct_Target_Ther.P1	polyp_cancer	polyp	Cancer cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	missing	1323	0.6194214680565499	0.0076748018778356	0.6439931802528192	49.0	49.0	0.8854172210778619	0.5508871070752824	-0.2070094133728173
Zheng_2022_Signal_Transduct_Target_Ther.P1	polyp_epithelial	polyp	Epithelial cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	missing	117	0.0363163120985259	0.1342231723180361	-0.0018177996237381	49.0	49.0	0.0525131135005898	0.042913124443174	-0.2884547048206696
Zheng_2022_Signal_Transduct_Target_Ther.P1	tumor_cancer	tumor	Cancer cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	CMS3	125	0.2421598191645233	0.1237856067456309	0.1369651743840971	49.0	49.0	0.3847419740538912	0.7290830438535946	-0.190989806169535
Zheng_2022_Signal_Transduct_Target_Ther.P1	tumor_epithelial	tumor	Epithelial cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	CMS3	141	0.1241665379546959	-0.1182309759033359	0.267741739366972	49.0	49.0	0.1870220449688209	-0.0680302272756111	-0.2884547048206696
Zheng_2022_Signal_Transduct_Target_Ther.P2	normal_epithelial	normal	Epithelial cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	missing	152	-0.228716218214497	0.4906795895152663	-0.689417139547399	49.0	49.0	-0.328599172168649	-0.4232037472766041	-0.2884547048206696
Zheng_2022_Signal_Transduct_Target_Ther.P2	polyp_cancer	polyp	Cancer cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	missing	942	0.2475152077155019	-0.025313620416007	0.2911777768099322	49.0	49.0	0.2689167395187463	0.3808659055714024	-0.1414439751533103
Zheng_2022_Signal_Transduct_Target_Ther.P2	polyp_epithelial	polyp	Epithelial cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	missing	171	0.1313444080433396	0.0093571647528776	0.1618373640309493	49.0	49.0	0.1883274278377208	0.4507711737983598	0.064746054342016
Zheng_2022_Signal_Transduct_Target_Ther.P2	tumor_cancer	tumor	Cancer cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	CMS3	217	-0.1145828475053127	0.1076642141896552	-0.1735532798522255	49.0	49.0	-0.1550999013055385	-0.1965790948957398	-0.2884547048206696
Zheng_2022_Signal_Transduct_Target_Ther.P2	tumor_epithelial	tumor	Epithelial cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	CMS3	39	-0.2132625996398582	-0.4065673401953296	0.1945885172080814	49.0	49.0	-0.2793721858603028	-0.5345122912646426	-0.2884547048206696
Zheng_2022_Signal_Transduct_Target_Ther.P3	normal_epithelial	normal	Epithelial cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	missing	6	-0.2791155941798219	0.6831388452679825	-0.964367244296616	49.0	49.0	-0.3640053769627395	-0.5345122912646426	-0.2884547048206696
Zheng_2022_Signal_Transduct_Target_Ther.P3	polyp_cancer	polyp	Cancer cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	missing	376	0.2317818570612316	-0.000859241679936	0.2384294724917356	49.0	49.0	0.5256769191535542	0.6462563374842187	-0.1525280288327177
Zheng_2022_Signal_Transduct_Target_Ther.P3	polyp_epithelial	polyp	Epithelial cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	missing	57	0.1455881392791208	-0.1644951509509265	0.3039274941918563	49.0	49.0	0.1706568440361033	0.1517799716955741	-0.1574233236687181
Zheng_2022_Signal_Transduct_Target_Ther.P3	tumor_cancer	tumor	Cancer cell	Zheng_2022_Signal_Transduct_Target_Ther	MSS	CMS2	14	0.024485126955113	0.1525716447410852	-0.0858705504499289	49.0	49.0	0.0815895064331263	0.0977991892306473	-0.1088613659826853
deVries_2023_Nature.HTO7	tumor_epithelial	tumor	Epithelial cell	deVries_2023_Nature	MSI	missing	1	0.1956951846807453	-0.5977074044574825	0.7934025891382278	49.0	49.0	0.3090681658446431	1.1660449868387113	-0.2884547048206696
