gene	discovery_effect_adenoma_minus_normal	bootstrap_effect_median	bootstrap_ci_low	bootstrap_ci_high	direction_stability	bootstrap_sign_p	mean_expression_discovery	bootstrap_sign_q	excluded_gene	ci_excludes_zero	eligible	selection_magnitude	selected
SAMM50	0.081063345	0.07949038	-0.0084912249119952	0.182360991090536	0.954	0.092	-0.01643237	0.280106252258764	False	False	False	0.081063345	False
GLB1L	0.081033945	0.080311	0.0384457030333578	0.125543125718832	1.0	0.0009990009990009	-0.007680205	0.0126510092688221	False	True	False	0.081033945	False
HSPA12A	0.081012875	0.07898326	0.0230132303200662	0.1551245797425508	0.998	0.004	-0.007311833	0.0286121842496285	False	True	False	0.081012875	False
MPST	-0.08100335	-0.074472874	-0.2099735736846923	0.053633009456098	0.867	0.266	-0.024738923	0.5336151922847958	False	False	False	0.08100335	False
IL13RA1	-0.08099478	-0.07930623	-0.1870573051273822	0.0263984714634716	0.918	0.164	0.0025232397	0.4037457627118644	False	False	False	0.08099478	False
BMX	-0.08098748	-0.08206129	-0.1428211223334074	-0.0247873001731932	0.997	0.006	0.024446612	0.0397382075471698	False	True	True	0.08098748	False
ADGRV1	-0.08097769	-0.07987186	-0.1493570443242788	-0.0243931840639561	0.998	0.004	-0.019258939	0.0286121842496285	False	True	False	0.08097769	False
MRPL39	-0.0809747	-0.08155102	-0.1232193458825349	-0.0347663610242307	0.999	0.002	0.020517917	0.015846696449565	False	True	True	0.0809747	False
ZNF121	0.08096556	0.080770895	0.0013837315927958	0.160046649724245	0.976	0.048	-0.0056938096	0.1826862435057601	False	True	False	0.08096556	False
KLHL23	0.080965534	0.08346277	-0.0218164895661175	0.1964200794696808	0.943	0.114	-0.021512523	0.321605023022185	False	False	False	0.080965534	False
XRCC1	0.08094785	0.08197467	0.0276998065877705	0.1378254327923059	0.997	0.006	-0.011073855	0.0397382075471698	False	True	False	0.08094785	False
SLC28A1	-0.080937386	-0.08008297	-0.1621915195137262	-0.0095339875901117	0.989	0.022	0.01794011	0.106562598821331	False	True	True	0.080937386	False
TMEM42	0.08093414	0.081436984	0.0263292293064296	0.1382444057613611	0.998	0.004	-0.0001494087	0.0286121842496285	False	True	False	0.08093414	False
MEGF6	0.08092365	0.08178195	0.0383352568373084	0.1169280825182795	1.0	0.0009990009990009	-0.08285979	0.0126510092688221	False	True	False	0.08092365	False
MTURN	0.08091485	0.08264354	0.0134935348061844	0.1608495693653821	0.994	0.012	-0.0006187735	0.0678597080046987	False	True	False	0.08091485	False
ENSG00000276256	-0.08088168	-0.083211266	-0.1705744102597236	0.0184785703662782	0.945	0.11	0.0015640255	0.3142404204815192	True	False	False	0.08088168	False
ZNF783	0.0808779	0.08086921	0.0237007872201502	0.1368247345089912	0.995	0.01	-0.018623106	0.0590881991934069	False	True	False	0.0808779	False
TRAK2	-0.08086896	-0.080643296	-0.1490558516234159	-0.0049578944337554	0.986	0.028	-0.0020122253	0.1252048832271762	False	True	False	0.08086896	False
TECPR1	0.080854714	0.083459735	-0.0032247985131107	0.1723721522837877	0.971	0.058	-0.063038	0.2081674299712429	False	False	False	0.080854714	False
TIMM23B-AGAP6	0.080850735	0.08171349	0.0190536375623196	0.1395376946777105	0.99	0.02	-0.017578777	0.0994334611979935	False	True	False	0.080850735	False
HPCAL1	0.08084919	0.08395411	-0.0872749304398894	0.2521489657461642	0.842	0.316	-0.041242655	0.5890020465733724	False	False	False	0.08084919	False
SCGB2B2	0.0808411	0.08195951	0.0059765146113932	0.1635554555803537	0.982	0.036	-0.016407626	0.1493816032508311	False	True	False	0.0808411	False
CLIC4	-0.08083564	-0.079648376	-0.1623482000082731	0.0016229393775574	0.969	0.062	-0.023262598	0.2172256186317321	False	False	False	0.08083564	False
MARS1	0.08083541	0.08131927	0.0011629633110715	0.1585771113634109	0.976	0.048	-0.023762828	0.1826862435057601	False	True	False	0.08083541	False
PARD6A	0.08082904	0.080552585	0.0305676755495369	0.1338031150400638	0.998	0.004	-0.0022783035	0.0286121842496285	False	True	False	0.08082904	False
PART1	0.08082743	0.07756972	0.0104986915830522	0.1646058674901724	0.993	0.014	0.017191174	0.0762767987065481	False	True	True	0.08082743	False
NBPF15	0.08081035	0.07726346	-0.0353023326024413	0.2134422209113836	0.9	0.2	-0.042430215	0.45390625	False	False	False	0.08081035	False
UNC45A	0.08079524	0.08201582	0.0151053574634715	0.1457040134817361	0.991	0.018	-0.026517252	0.092057064804978	False	True	False	0.08079524	False
RPA3	-0.08079253	-0.08232312	-0.1462244275957346	-0.0064530552132055	0.981	0.038	0.0129009215	0.1554033980582524	False	True	True	0.08079253	False
NAT8L	0.08078572	0.076948434	-0.0406596777960658	0.1958880119025707	0.895	0.21	0.021126641	0.4673477744023246	False	False	False	0.08078572	False
RPL35A	0.08077264	0.075628236	-0.147498008608818	0.3088516347110271	0.755	0.49	-0.01648812	0.7488104847852706	True	False	False	0.08077264	False
SEC24D	0.08076858	0.08608824	-0.0305596380028873	0.2064652062952518	0.917	0.166	-0.066000804	0.4067380207954628	False	False	False	0.08076858	False
CEBPB	0.080760956	0.07846181	0.0182510728016495	0.1617632027715444	0.999	0.002	-0.013064006	0.015846696449565	False	True	False	0.080760956	False
USP45	0.08075023	0.081316076	-0.0299437336623668	0.207170857489109	0.913	0.174	-0.029591026	0.4190874133371453	False	False	False	0.08075023	False
HBA2	0.080741994	0.07092295	-0.0583167664706706	0.2518857985734939	0.853	0.294	-0.122015975	0.5661911075551491	True	False	False	0.080741994	False
JADE3	0.080741115	0.079531856	0.0198798994999378	0.147501266747713	0.993	0.014	-0.005502176	0.0762767987065481	False	True	False	0.080741115	False
MCM3AP	0.08071195	0.08395347	-0.0045991600840352	0.1658586852252483	0.964	0.072	-0.029407276	0.2391578117299162	False	False	False	0.08071195	False
ALG8	0.08069983	0.081420615	0.0093761349329724	0.1527990695089101	0.985	0.03	-0.0042992495	0.1312738605375925	False	True	False	0.08069983	False
CTSC	-0.0806912	-0.07980872	-0.2254694417119026	0.0663471376523375	0.854	0.292	0.011074466	0.5637570757419502	False	False	False	0.0806912	False
CD300LD-AS1	0.080646075	0.08148879	0.0334759656339883	0.1376637913286685	1.0	0.0009990009990009	-0.0050955745	0.0126510092688221	False	True	False	0.080646075	False
PLIN3	0.0806357	0.084215075	-0.005745107110124	0.1677101105451584	0.963	0.074	-0.06293633	0.2429986357435198	False	False	False	0.0806357	False
SOWAHA	-0.080635116	-0.08225115	-0.1394929751753807	-0.0148598446510732	0.985	0.03	0.036736995	0.1312738605375925	False	True	True	0.080635116	False
DDX3ILA1	0.08059442	0.08106085	0.0179462883155792	0.1569901507347822	0.996	0.008	-0.051329076	0.049711229946524	False	True	False	0.08059442	False
PTPN18	-0.08059304	-0.080220625	-0.1444114085286855	-0.0127608766546472	0.989	0.022	-0.027099296	0.106562598821331	False	True	False	0.08059304	False
SPINK5	0.08058121	0.07215575	-0.1096887718886137	0.4080724857747554	0.689	0.622	-0.057052076	0.840052743377019	False	False	False	0.08058121	False
TM4SF1	0.080574796	0.07549661	-0.0217790788970887	0.2116228263825177	0.926	0.148	-0.13000737	0.3788305355108242	False	False	False	0.080574796	False
NIPA1	0.08056665	0.08106628	0.0159210079349577	0.1482170574367046	0.992	0.016	-0.03921523	0.0843372438604724	False	True	False	0.08056665	False
LCAT	0.08055557	0.08033945	0.018873173603788	0.1369919821619987	0.996	0.008	-0.013658488	0.049711229946524	False	True	False	0.08055557	False
TICAM1	-0.08053544	-0.07883728	-0.1656983956694603	0.0079572182847186	0.965	0.07	-0.011635383	0.235110136549387	False	False	False	0.08053544	False
B9D1	0.08053004	0.08030161	0.0159023864893242	0.1517450187355279	0.991	0.018	-0.016799463	0.092057064804978	False	True	False	0.08053004	False
SLC6A4	-0.080525585	-0.080664724	-0.1122381648048758	-0.0517735837958753	1.0	0.0009990009990009	-0.00701462	0.0126510092688221	False	True	False	0.080525585	False
PTPN6	0.080495596	0.079888135	0.0057243302348069	0.1531296890228986	0.98	0.04	-0.014202305	0.1612730318257956	False	True	False	0.080495596	False
ADCY7	0.08047581	0.07775508	0.022118196170777	0.1609918314963579	0.998	0.004	-0.03745503	0.0286121842496285	False	True	False	0.08047581	False
LINC01145	0.08045964	0.078663036	-0.0423780051991343	0.2194289740175008	0.891	0.218	-0.018788982	0.4767450191446557	False	False	False	0.08045964	False
SLC52A2	0.08044255	0.08049454	-0.0064982709358446	0.1756359037011861	0.962	0.076	-0.05054077	0.2475159949743887	False	False	False	0.08044255	False
ZMYM3	0.08043281	0.07966252	0.0403012678027153	0.1218988459557294	1.0	0.0009990009990009	-0.00080057	0.0126510092688221	False	True	False	0.08043281	False
BCOR	0.080431454	0.08105552	0.0111061563249677	0.1502585884183645	0.988	0.024	-0.012661656	0.1129699678726079	False	True	False	0.080431454	False
HTT	0.080412775	0.08272702	-0.0076899319887161	0.1758416548371315	0.963	0.074	-0.04145932	0.2429986357435198	False	False	False	0.080412775	False
TXLNG	0.080406085	0.08238817	-0.0062343788915313	0.1734665978699922	0.967	0.066	-0.014323418	0.2267374859822612	False	False	False	0.080406085	False
TRMT61B	0.08037764	0.08034342	0.0114533859770745	0.1493553422391414	0.986	0.028	-0.0209777	0.1252048832271762	False	True	False	0.08037764	False
CNKSR2	0.08036831	0.077724606	-0.0057774970424361	0.1777463939040899	0.966	0.068	-0.0075282333	0.2309245187947193	False	False	False	0.08036831	False
SPDYE6	0.08035623	0.07892576	-0.0597396773286163	0.2187349315732717	0.873	0.254	-0.026424346	0.5189966044142614	False	False	False	0.08035623	False
HNF4G	0.08035366	0.08083801	-0.1407462406903505	0.330917939543724	0.775	0.45	-0.09168575	0.7173518141823171	False	False	False	0.08035366	False
ADGRL3-AS1	0.08034876	0.07858404	-0.0222350840456783	0.1873315092176198	0.926	0.148	0.0023127447	0.3788305355108242	False	False	False	0.08034876	False
LRRC58	0.08034314	0.08040621	-0.0176851622294634	0.1884429480880499	0.94	0.12	-0.022646753	0.3317276456111566	False	False	False	0.08034314	False
DAXX	0.08034027	0.07931655	0.0227943826001137	0.1481519132852554	0.998	0.004	-0.023355445	0.0286121842496285	False	True	False	0.08034027	False
KIF7	0.08032709	0.08161222	0.0355822726152837	0.1225725635886192	1.0	0.0009990009990009	-0.010345385	0.0126510092688221	False	True	False	0.08032709	False
NEU3	0.08031234	0.078639105	0.0050311741477344	0.165303423628211	0.99	0.02	-0.003456714	0.0994334611979935	False	True	False	0.08031234	False
MIR1244-3	-0.08029183	-0.08441086	-0.1595916695892811	0.0063335086684673	0.967	0.066	0.024383659	0.2267374859822612	False	False	False	0.08029183	False
FER1L6-AS2	-0.08028242	-0.08029836	-0.1347405415028333	-0.0053456445224583	0.977	0.046	-0.026473884	0.1774187936362596	False	True	False	0.08028242	False
UBR4	0.080270626	0.084339276	-0.0303676955867558	0.1926512733101844	0.931	0.138	-0.04522886	0.3629096300920868	False	False	False	0.080270626	False
LGI4	-0.08025795	-0.078553185	-0.1261487707495689	-0.036723366100341	1.0	0.0009990009990009	0.0036291995	0.0126510092688221	False	True	True	0.08025795	False
TRIM51	0.08021632	0.08126539	-0.0123157900758087	0.1754038423299789	0.957	0.086	-0.019261064	0.2679637540453074	False	False	False	0.08021632	False
PCGF3-AS1	0.080214396	0.08403123	-0.0219011425040662	0.1930193249136209	0.932	0.136	-0.02864259	0.3597557108093256	False	False	False	0.080214396	False
RCC1	0.0802033	0.07875459	-0.0188375005498528	0.2045263431966304	0.939	0.122	-0.030927787	0.3352214611872146	False	False	False	0.0802033	False
TUBGCP5	0.08019411	0.081397384	-0.0034385513863526	0.1666159443557262	0.97	0.06	-0.033046402	0.2126280365969081	False	False	False	0.08019411	False
ECE2	0.08017753	0.076426655	0.0295466227456927	0.1511436734348535	0.999	0.002	-0.01265665	0.015846696449565	False	True	False	0.08017753	False
CDK18	0.08017596	0.08126879	0.0185905835125595	0.1412109602242708	0.998	0.004	-0.01739154	0.0286121842496285	False	True	False	0.08017596	False
FOXA2	0.080159515	0.08350525	-0.0390848118811845	0.2139865204691886	0.897	0.206	-0.04740032	0.4619543488387568	False	False	False	0.080159515	False
FLVCR2-AS1	-0.08012702	-0.07778911	-0.1287992235273122	-0.0337334425188601	1.0	0.0009990009990009	0.0018534713	0.0126510092688221	False	True	True	0.08012702	False
MED19	0.08009504	0.078225836	0.0250063199549913	0.1590487893670797	0.998	0.004	-0.02005523	0.0286121842496285	False	True	False	0.08009504	False
HDHD5	0.07998717	0.078844815	-0.0065508935949765	0.1696643538773059	0.957	0.086	-0.013374356	0.2679637540453074	False	False	False	0.07998717	False
MLYCD	0.079984844	0.08117902	-0.0006139201694168	0.1639087449759244	0.971	0.058	-0.017298238	0.2081674299712429	False	False	False	0.079984844	False
TMEM200A	0.07997813	0.07660413	-0.0638565497472882	0.2454994827508926	0.842	0.316	0.0009437864	0.5890020465733724	False	False	False	0.07997813	False
EOLA2-DT	0.07996487	0.0816226	-0.0408370724879205	0.197170342504978	0.918	0.164	-0.04052566	0.4037457627118644	False	False	False	0.07996487	False
PSMD11	-0.0799488	-0.080907464	-0.1615756314247846	0.0054499667137861	0.97	0.06	0.014422046	0.2126280365969081	False	False	False	0.0799488	False
ALKBH7	-0.07992842	-0.076166764	-0.1945180241018533	0.0284319141414016	0.916	0.168	-0.03990166	0.4099394641564084	False	False	False	0.07992842	False
ENSG00000274080	0.07992743	0.0791391	0.0256832843646407	0.1463101089000701	0.999	0.002	-0.01858769	0.015846696449565	True	True	False	0.07992743	False
HIPK2	0.07992151	0.08230533	-0.052910662908107	0.2078154422342777	0.897	0.206	-0.023202596	0.4619543488387568	False	False	False	0.07992151	False
TSPAN17	0.079920635	0.08041617	0.0301548454444855	0.1407574273645877	1.0	0.0009990009990009	-0.022852484	0.0126510092688221	False	True	False	0.079920635	False
RPL13	0.07991524	0.07719312	-0.2225520227104425	0.3659085251390933	0.683	0.634	-0.03129862	0.8473953672854196	True	False	False	0.07991524	False
ITPRIPL2	0.079906	0.0823672	-0.0214354854542762	0.200654024630785	0.929	0.142	-0.035673063	0.3694784958690448	False	False	False	0.079906	False
BEX3	-0.07987827	-0.08250001	-0.1533387824892997	-0.0092573766363784	0.985	0.03	0.018523995	0.1312738605375925	False	True	True	0.07987827	False
ACTR2	-0.07987497	-0.07755524	-0.2437938962131738	0.1016520619392395	0.825	0.35	-0.023873236	0.6226533628972653	False	False	False	0.07987497	False
ENSG00000279573	0.07987426	0.08173089	0.0194746414665132	0.1542091097682714	0.994	0.012	-0.02381641	0.0678597080046987	True	True	False	0.07987426	False
NUDT2	0.07986124	0.079793125	0.0183428147807717	0.1359198879450558	0.994	0.012	-0.025514176	0.0678597080046987	False	True	False	0.07986124	False
CCDC68	-0.079835005	-0.07503237	-0.1975621420890093	0.0614072944037615	0.898	0.204	-0.056744106	0.4593032671878131	False	False	False	0.079835005	False
RABGEF1P1	0.0798306	0.084760636	-0.0002423598023597	0.1600202374160289	0.974	0.052	-0.032232188	0.1933461326271653	False	False	False	0.0798306	False
SI	0.07982562	0.08027545	-0.0331964169628918	0.2206666145473718	0.901	0.198	-0.056027625	0.4516485480268057	False	False	False	0.07982562	False
HIPK3	0.07981297	0.08077205	-0.0062343054567463	0.1705192677676677	0.961	0.078	-0.038083717	0.2515257416267942	False	False	False	0.07981297	False
AARSD1	0.07979587	0.079258606	-0.0020711298391688	0.1691966071724891	0.97	0.06	-0.019431423	0.2126280365969081	False	False	False	0.07979587	False
ZNF500	0.079784155	0.08114305	0.0145911325002089	0.1478824522346258	0.993	0.014	-0.011275115	0.0762767987065481	False	True	False	0.079784155	False
GPR89B	0.079776324	0.08067895	-0.0098003595136106	0.1622806258499622	0.966	0.068	-0.025848798	0.2309245187947193	False	False	False	0.079776324	False
GARIN2	-0.07977511	-0.080698274	-0.1637427728623151	-0.0011420286638895	0.978	0.044	0.014036691	0.1723081929110982	False	True	True	0.07977511	False
CBLIF	0.07977499	0.07856634	0.0220153048634529	0.1458415277302265	0.999	0.002	-0.002351495	0.015846696449565	False	True	False	0.07977499	False
TMEM38A	0.07976716	0.07843234	0.0126069375779479	0.1495290026068687	0.988	0.024	-0.029739777	0.1129699678726079	False	True	False	0.07976716	False
NQO2	0.07975583	0.08101551	0.0444553039036691	0.1198845367878675	1.0	0.0009990009990009	-0.0695645	0.0126510092688221	False	True	False	0.07975583	False
PRSS3	-0.07974885	-0.073329896	-0.2254902131855488	0.0547249009832739	0.86	0.28	-0.09481881	0.5494025853033656	False	False	False	0.07974885	False
CDK7	0.07974632	0.0812818	0.0006400500016752	0.1677068401128053	0.976	0.048	-0.030369746	0.1826862435057601	False	True	False	0.07974632	False
TMCC1-DT	0.079729944	0.08036298	0.0437774216756224	0.1179585402831435	1.0	0.0009990009990009	-0.008431951	0.0126510092688221	False	True	False	0.079729944	False
EXO5-DT	0.07972142	0.08057259	0.0190373835153877	0.1407984755933284	0.994	0.012	-0.012877925	0.0678597080046987	False	True	False	0.07972142	False
NDUFA13	-0.07970032	-0.07943866	-0.2429178077727556	0.0630034012719988	0.839	0.322	-0.016928842	0.5948227168073675	False	False	False	0.07970032	False
TUBGCP3	0.07969439	0.08085284	0.0235906913410872	0.1440881986171007	0.998	0.004	-0.024257716	0.0286121842496285	False	True	False	0.07969439	False
RNH1	0.07969132	0.081153184	-0.0024445947201456	0.1703683789819479	0.97	0.06	-0.049915776	0.2126280365969081	False	False	False	0.07969132	False
ENSG00000266578	0.07969063	0.08177589	0.0295114774256944	0.1353682469576597	0.998	0.004	-0.01501843	0.0286121842496285	True	True	False	0.07969063	False
CCDC74A	0.079687156	0.07925001	0.0467864738777279	0.1196588831022381	1.0	0.0009990009990009	-0.012542509	0.0126510092688221	False	True	False	0.079687156	False
TDRD12	0.0796701	0.057260595	-0.0338714989833533	0.3060264281928539	0.776	0.448	0.079209626	0.715653187959232	False	False	False	0.0796701	False
XPOT	0.07966329	0.078783214	-0.0052220334415324	0.1717909760773182	0.967	0.066	-0.005723293	0.2267374859822612	False	False	False	0.07966329	False
DYRK2	-0.07965933	-0.077623695	-0.1312531076371669	-0.0226946377195417	0.993	0.014	0.00920487	0.0762767987065481	False	True	True	0.07965933	False
WNK4	0.07964647	0.081799194	0.0030649821594124	0.1646911714226007	0.979	0.042	-0.044912465	0.1667824652368607	False	True	False	0.07964647	False
HNRNPC	0.079642385	0.0787099	-0.0855368798598647	0.2709647305309772	0.805	0.39	-0.019830924	0.6626774909237596	False	False	False	0.079642385	False
LRRC37A2	0.079630375	0.0817547	0.0179836008232086	0.135656327009201	0.994	0.012	-0.016576754	0.0678597080046987	False	True	False	0.079630375	False
