gene	module	expected_direction	protein_gene_present	n_normal	n_adenoma	normal_detection_fraction	adenoma_detection_fraction	median_log2_normal	median_log2_adenoma	adenoma_minus_normal_log2_median	standardized_mean_difference	auc_adenoma_greater_than_normal	mann_whitney_u	p_value	age_sex_adjusted_log2_effect	age_sex_adjusted_ci_low	age_sex_adjusted_ci_high	age_sex_adjusted_p	q_value_bh_candidates	age_sex_adjusted_q_bh_candidates	pxd017269_protein_group_present	protein_accessions	n_samples	n_detected	pxd017269_detection_fraction	median_log2_intensity_detected	archival_group_kruskal_p	archival_group_kruskal_q_bh_candidates	pxd046999_detected	enriched_in_metachronous_crc_group	enriched_in_metachronous_hda_group	enriched_in_non_metachronous_group	directionally_concordant_pxd002137
ZFAND3	M03	1	True	3	10	0.375	0.625	11.444792859706043	10.116429995758718	-1.3283628639473246	-1.5103027500945039	0.13333333333333333	4.0	0.07692307692307693	-0.8855506896069999	-3.0383671989239436	1.267265819709944	0.4201150093369921	0.19407739499764043	0.6463658179293533	False		118	0	0.0				False	False	False	False	False
MUC2	M02	1	False	0	0	0.0	0.0														True	Q02817	118	117	0.9915254237288136	18.5036602020264	0.003731742458811203	0.0252134656759917	True	False	False	False	False
PAK2	M03	1	True	8	16	1.0	1.0	16.332543597519653	16.508603989607412	0.17606039208775925	0.4952633916347481	0.6328125	81.0	0.31962919000205303	0.028144048143573297	-0.32929097502260485	0.38557907130975144	0.8773531316122403	0.5067855590875925	0.9440614811426733	True	Q13177	118	118	1.0	15.811275005340551	0.06895630643229744	0.17573936369526164	True	False	False	False	False
MAP7D1	M02	1	True	7	14	0.875	0.875	9.743222255970174	10.706544783478975	0.9633225275088009	1.13311830628665	0.7857142857142857	77.0	0.03787409700722394	1.1573174233991108	0.16178723157095076	2.152847615227271	0.022697705603726793	0.1173329490126512	0.09432037206155913	True	Q3KQU3;Q3KQU3-2;Q3KQU3-4	118	96	0.8135593220338984	13.38512992858885	0.20496794164234422	0.35901059741310476	False	False	False	False	True
PACSIN2	M06	1	True	8	16	1.0	1.0	16.816796096923802	16.828740886713184	0.011944789789382071	0.24946310098384394	0.484375	62.0	0.928439054701001	0.1310753060868659	-0.46987158232316695	0.7320221944968988	0.6690175063921253	0.9777735243169952	0.8291173374213949	True	Q9UNF0;Q9UNF0-2	118	118	1.0	15.5445499420166	0.005191366767760052	0.03158507229801371	True	False	False	False	False
VAMP3	M04	-1	True	8	16	1.0	1.0	17.35842583822437	17.313432927645323	-0.04499291057904742	-0.005911345288748734	0.484375	62.0	0.928439054701001	-0.08563828790510586	-0.6791299294077027	0.507853353597491	0.7773191442621109	0.9777735243169952	0.8988683222741797	True	Q15836	118	117	0.9915254237288136	15.49880027771	0.011794774360918822	0.05566859240399763	True	False	True	False	False
NADK2	M09	-1	True	8	16	1.0	1.0	15.649795836444003	16.301688972289725	0.6518931358457216	1.164945033817831	0.765625	98.0	0.038231283082541666	0.609291673978143	-0.05482038214725282	1.2734037301035388	0.07214927030417531	0.1173329490126512	0.21057736380713452	True	Q4G0N4	118	117	0.9915254237288136	14.9885597229004	0.1960962652395914	0.34857736256981325	True	False	False	False	False
ZMAT3	M05	-1	True	0	9	0.0	0.5625		9.689772120792766												False		118	0	0.0				False	False	False	False	False
RBCK1	M02	1	True	8	16	1.0	1.0	11.183683735492078	12.182601554038312	0.998917818546234	0.6596733844616699	0.71875	92.0	0.09260188369085934	1.1282340529755732	-0.4459521234789252	2.7024202294300714	0.16010317581810007	0.21839440669743887	0.3586264426968529	True	B4DML5;G3XAG9;H0Y4S7;Q9BYM8	118	54	0.4576271186440678	13.5425953865051	0.7995797346494466	0.8715419107678968	False	False	False	False	False
HES2	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
HFM1	M06	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
CTNNA3	M02	1	True	3	3	0.375	0.1875	10.090933312503346	7.673222440581005	-2.41771087192234	-0.6656504535779426	0.3333333333333333	3.0	0.7					0.8308080808080808		False		118	0	0.0				False	False	False	False	False
YIF1B	M02	1	True	6	15	0.75	0.9375	12.784158181674202	13.01135502211471	0.22719684044050759	0.29556125913638387	0.6	54.0	0.5186864219371959	0.2004859556716664	-1.7052521163162118	2.1062240276595445	0.8366420400352932	0.6986368220997091	0.9248839830627736	True	K7EPQ7;Q5BJH7;Q5BJH7-2;Q5BJH7-3;Q5BJH7-6	118	16	0.13559322033898305	12.5250301361084	0.09908623911329376	0.2223837348215129	True	False	False	True	False
USF2	M02	1	True	5	10	0.625	0.625	11.318298170810422	10.691004143674714	-0.6272940271357079	0.11683552082093462	0.5	25.0	1.0	-0.07339652123032803	-1.8127966919941214	1.6660036495334654	0.934087276129738	1.0	0.9691155489846032	False		118	0	0.0				False	False	False	False	False
PPP2R1B	M05	-1	True	8	16	1.0	1.0	11.441459454001121	12.849415271132038	1.407955817130917	2.076746644822827	0.9453125	121.0	0.000122370562537476	1.762681962750361	0.6956058703218282	2.8297580551788934	0.0012052875710449283	0.001926311726068402	0.010140926385421849	True	P30154;P30154-2;P30154-4	118	116	0.9830508474576272	14.625205039977999	0.8333924751928209	0.8953124619774278	False	False	False	False	False
RAB14	M10	-1	True	8	16	1.0	1.0	18.263215020066543	18.53873195227451	0.27551693220796736	0.5036946022405613	0.640625	82.0	0.29074701789737456	0.14672617812437738	-0.35288037182454135	0.6463327280732961	0.5648794989529158	0.4764238671257654	0.7618554858517367	True	P61106	118	118	1.0	17.1002244949341	0.246249350613764	0.4066845335893981	True	False	False	False	False
TRPM7	M03	1	True	0	7	0.0	0.4375		7.375669671443229												False		118	0	0.0				False	False	False	False	False
POLDIP2	M02	1	True	8	16	1.0	1.0	13.939504295222186	14.69448083472296	0.7549765395007739	1.2718592745752197	0.828125	106.0	0.008748135548512451	0.6578898902516924	0.03315269310874436	1.2826270873946406	0.03902030926582549	0.040594310232166385	0.13805457345086414	True	Q9Y2S7	118	116	0.9830508474576272	14.483745098114	2.2958974726405698e-05	0.0008913114297895033	True	False	False	False	True
POLR2L	M02	1	True	8	14	1.0	0.875	16.433447272548882	16.532181331412886	0.09873405886400377	0.4972862186913466	0.5803571428571429	65.0	0.5698908590549457	0.806449411472439	-1.2489117714713145	2.8618105944161925	0.44188203125389436	0.7326578332034294	0.6652124111714192	True	P62875	118	117	0.9915254237288136	14.791919708252	0.9868970401217909	0.9956803886454807	False	False	False	False	False
COQ8A	M02	1	True	8	16	1.0	1.0	15.53659936935681	16.479744122002327	0.9431447526455159	2.47719780417779	0.984375	126.0	1.0877383336664531e-05	1.0290219166482353	0.5627255645482877	1.495318268748183	1.5236253112140101e-05	0.00041612315322821285	0.00030582047913321736	True	Q8NI60	118	118	1.0	16.724494934082	0.31138000583051667	0.4731640410314661	True	False	False	False	True
CTDP1	M02	1	False	0	0	0.0	0.0														True	A0A0J9YWB6;Q9Y5B0;Q9Y5B0-4	118	117	0.9915254237288136	14.8474998474121	0.11786764822800573	0.25077846477339955	True	False	False	False	False
SAR1A	M04	-1	True	8	16	1.0	1.0	17.964678384980296	17.21338469481301	-0.7512936901672873	-1.4901047456624674	0.1015625	13.0	0.0009436130044556481	-1.0261381448715576	-1.6060919476521227	-0.44618434209099267	0.0005246366398565232	0.008390504823402926	0.005191217414751063	True	Q9NR31	118	118	1.0	16.9548101425171	0.5333047244497375	0.6738232675392583	True	False	True	False	True
LCMT1	M02	1	True	8	16	1.0	1.0	13.523431337040124	14.59713082141415	1.0736994843740266	0.43513177610389225	0.6875	88.0	0.15312364457606076	0.29069993742850275	-1.1990136337407158	1.780413508597721	0.7021174276312374	0.3105898832646362	0.8496174013654237	True	Q9UIC8;Q9UIC8-2	118	118	1.0	14.36814975738525	0.9607208581190307	0.9814608453506972	True	False	False	False	False
TRIM73	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
COMMD1	M03	1	True	7	4	0.875	0.25	11.620372798982713	11.712819814126753	0.09244701514404063	0.2252811746855114	0.6071428571428571	17.0	0.6484848484848484	0.2821723155476956	-1.3638666888577096	1.9282113199531008	0.7368807297500337	0.7997257243088741	0.872100229967918	False		118	0	0.0				False	False	False	False	False
XRCC1	M02	1	True	7	16	0.875	1.0	12.18771079072774	13.732289297787355	1.5445785070596152	2.387073827158857	0.9821428571428571	110.0	3.26321500099936e-05	2.1524265628639263	0.9260486201815687	3.3788045055462836	0.0005818221212776382	0.0007952575817250292	0.005708548672343856	True	F5H8D7;P18887	118	118	1.0	15.1279401779175	0.03136736852162626	0.10608462814526758	True	False	False	False	True
SERF1A	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
DCAF8	M04	-1	True	8	16	1.0	1.0	10.472804784902788	12.457052700733353	1.984247915830565	2.183981897200112	0.9296875	119.0	0.0002610572000799488	1.7287427934245296	0.7334878676506442	2.7239977191984153	0.0006630280676734799	0.0033549929229024665	0.006382944187539989	False		118	0	0.0				False	False	False	False	False
RALY	M02	1	True	8	16	1.0	1.0	19.101156362275972	19.083328652785504	-0.017827709490468635	-0.052982724771084365	0.4453125	57.0	0.6967970185092274	0.01444718210568352	-0.45408626047961753	0.4829806246909846	0.9518089490402404	0.829038839851248	0.980031884498124	True	Q9UKM9-2	118	118	1.0	18.103770256042452	0.24433447861339447	0.40399294771899646	True	False	False	False	False
SNRNP35	M02	1	True	6	12	0.75	0.75	11.42180122967821	13.223102542616136	1.8013013129379267	0.10280003831977809	0.5833333333333334	42.0	0.6164619694031459	-0.5163672904493071	-6.134215660471954	5.10148107957334	0.8570339847256557	0.7746981968435256	0.9319941101602298	False		118	0	0.0				False	False	False	False	False
RACK1	M02	1	True	8	16	1.0	1.0	20.47966684071266	20.578020234703864	0.09835339399120357	0.6566004129495931	0.640625	82.0	0.29074701789737456	0.12551548015358827	-0.22959969267207714	0.48063065297925367	0.4884668357892188	0.4764238671257654	0.7057149371927086	True	P63244	118	118	1.0	19.97518062591555	0.011484439545514008	0.05470067507896924	True	True	True	True	False
CTSC	M04	-1	True	8	16	1.0	1.0	15.132333619818887	12.850385111233614	-2.2819485085852733	-1.4466896302483838	0.125	16.0	0.0021618799381620756	-1.8911358555199749	-3.774513339184819	-0.007758371855130619	0.04906368328693251	0.01489793330797515	0.1608053056287831	True	P53634	118	118	1.0	16.1455249786377	0.07685069696531532	0.18928608413646705	False	False	False	False	True
SETD3	M04	-1	True	8	16	1.0	1.0	13.113186827884077	13.907656662584355	0.7944698347002781	1.0780545977669873	0.7734375	99.0	0.032428199072431135	0.5770883443569189	-0.09599622787208739	1.2501729165859252	0.09287343387170792	0.10378285500807241	0.2484445256271908	True	Q86TU7	118	115	0.9745762711864406	14.5994997024536	0.20620613184955966	0.36051090540509073	True	False	False	False	False
UEVLD	M03	1	True	8	16	1.0	1.0	11.774316159503066	12.251232315186169	0.47691615568310297	-0.029697109603855788	0.5234375	67.0	0.8809755925114653	-0.484448579170187	-1.922226657528257	0.9533294991878828	0.5090002401038515	0.9540519089409878	0.7210054139109445	True	Q8IX04;Q8IX04-2	118	98	0.8305084745762712	12.35475969314575	0.2644615437462964	0.4208220185160044	True	False	False	False	False
RHOT2	M02	1	True	8	16	1.0	1.0	11.857888895429646	12.779794676620494	0.9219057811908478	0.9670085665222309	0.78125	100.0	0.027375654512550463	0.7105337842417347	-0.41266282389495057	1.83373039237842	0.2150225435808013	0.09218618561544628	0.43497127854339845	True	Q8IXI1	118	116	0.9830508474576272	15.443665027618401	0.3015341175003539	0.4619176697275692	True	False	False	False	False
ABT1	M04	-1	True	7	16	0.875	1.0	8.322723433116613	10.462169867829369	2.139446434712756	1.3381354867400943	0.8392857142857143	94.0	0.00957753602793312	1.4522709129868723	0.16973636647433077	2.734805459499414	0.026462623541490267	0.04425574934255613	0.10526776799989199	True	Q9ULW3	118	80	0.6779661016949152	14.0288200378418	0.1071491169253749	0.23474518670607014	True	False	False	False	False
TRPM4	M06	1	True	8	16	1.0	1.0	14.565862448007792	14.514061751797662	-0.051800696210129615	-0.7932210411980851	0.359375	46.0	0.29074701789737456	-1.0434334247274506	-2.5198080441597224	0.4329411947048212	0.165987633120679	0.4764238671257654	0.3670367111081301	True	Q8TD43	118	118	1.0	16.105224609375	0.1381284165504893	0.2772350796771152	True	False	False	False	False
MT-TT	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
BLOC1S1	M02	1	True	7	15	0.875	0.9375	14.820395854572077	14.64325483426469	-0.17714102030738665	-0.4335709273832697	0.42857142857142855	45.0	0.629796416174125	-0.4143751157056701	-1.4834003450909998	0.6546501136796596	0.44742171642459516	0.7881438604841655	0.6715699370185394	True	G8JLQ3;P78537;P78537-2	118	95	0.8050847457627118	13.6171503067017	0.15214353388765578	0.296340051572245	False	False	False	False	False
KCNIP4	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
MRPL10	M02	1	True	7	15	0.875	0.9375	13.710960574761303	12.154452068605591	-1.556508506155712	-1.6708191163204427	0.08571428571428572	9.0	0.0011023548175250963	-2.455204828058433	-3.9841176536523566	-0.9262920024645096	0.0016472472075397982	0.00962001949511291	0.012552595966140745	True	Q7Z7H8;Q7Z7H8-2	118	24	0.2033898305084746	14.39570474624635	0.03136870796956042	0.10608462814526758	True	False	False	False	False
PHPT1	M02	1	True	8	16	1.0	1.0	14.26265064379059	14.917822280730235	0.6551716369396452	1.1366341160153037	0.8046875	103.0	0.015905453784037713	0.8158400433842272	0.015013349071952398	1.616666737696502	0.04585690782104974	0.06346054410100259	0.15458459266569016	True	Q9NRX4	118	118	1.0	15.09465503692625	0.018719700975691506	0.07493168441399678	True	False	False	False	True
SLC25A26	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
B4GAT1-DT	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
NAGA	M02	1	True	8	16	1.0	1.0	15.139186130764225	14.918170935877132	-0.22101519488709265	-0.1979201175113202	0.4140625	53.0	0.5283308247368013	-0.0851664051846781	-1.0387325322704657	0.8683997219011095	0.8610392446171301	0.6986368220997091	0.9343644947771048	True	P17050	118	117	0.9915254237288136	15.5538396835327	0.05962725486215788	0.16170683280321094	True	True	True	False	False
LYPLA2	M02	1	True	8	16	1.0	1.0	15.72859116683098	16.518615327246145	0.7900241604151645	0.7587279428750341	0.71875	92.0	0.09260188369085934	0.9614940028064349	0.1740900792625244	1.7488979263503455	0.016697593141151403	0.21839440669743887	0.07608057646361419	True	O95372	118	118	1.0	16.7672300338745	0.05688911149539593	0.15577173137966385	True	False	False	False	True
IQSEC2	M02	1	True	7	10	0.875	0.625	8.02376100049111	7.071811761821968	-0.9519492386691422	-0.7359091475811365	0.2857142857142857	20.0	0.16125051419169067	-0.9240061105903336	-2.645102089675005	0.7970898684943378	0.292686076453072	0.32526927755405416	0.5256368074780025	False		118	0	0.0				False	False	False	False	False
MOSPD3	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
BMPR1A	M03	1	True	0	5	0.0	0.3125		8.03528242617846												False		118	0	0.0				False	False	False	False	False
RPUSD4	M02	1	True	3	13	0.375	0.8125	10.732082022544004	9.962647225678307	-0.7694347968656974	-0.5730484970723281	0.2564102564102564	10.0	0.23928571428571427	-0.9681940840410195	-2.931146372354613	0.9947582042725738	0.33368395013451524	0.4200907150480256	0.5661565805873461	False		118	0	0.0				False	False	False	False	False
SPCS3	M05	-1	True	8	16	1.0	1.0	18.685868809258196	18.070412647606314	-0.6154561616518812	-0.8469468334956988	0.234375	30.0	0.038231283082541666	-0.6698104426150955	-1.3320342163904657	-0.007586668839725363	0.04743247413571566	0.1173329490126512	0.15815974817674572	True	P61009	118	117	0.9915254237288136	16.8846702575684	0.9712283195293073	0.9890266106884862	True	False	False	False	True
NMNAT1	M03	1	True	8	16	1.0	1.0	14.217980421695085	14.286945425889845	0.06896500419476048	-0.008187294031060001	0.5546875	71.0	0.6967970185092274	-0.321201841316588	-1.639434197745158	0.997030515111982	0.6329585479513206	0.829038839851248	0.8079034500243165	True	Q9HAN9	118	118	1.0	14.22281980514525	0.25845179922936257	0.41592981204770785	True	False	False	False	False
RING1	M02	1	False	0	0	0.0	0.0														True	Q06587	118	118	1.0	14.27952003479	0.5922182047036354	0.7240493494952989	False	False	False	False	False
BOD1	M09	-1	True	4	1	0.5	0.0625	13.347297615700821	10.995257458856967	-2.352040156843854		0.25	1.0	0.8					0.8986002048480711		False		118	0	0.0				False	False	False	False	False
GEMIN8	M02	1	True	1	0	0.125	0.0	10.607871350550978													False		118	0	0.0				False	False	False	False	False
KDM5A	M03	1	True	4	11	0.5	0.6875	8.41364591871124	7.108751045602392	-1.3048948731088474	-0.47386760734885547	0.3181818181818182	14.0	0.34285714285714286	-0.6252815626652968	-4.010231732115717	2.759668606785123	0.7173128709912171	0.5366317792578497	0.8582205396974599	False		118	0	0.0				False	False	False	False	False
TEN1	M06	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
RUVBL1	M02	1	False	0	0	0.0	0.0														True	Q9Y265	118	118	1.0	17.3354654312134	0.0025011713222341937	0.01914826321060119	True	False	False	False	False
FLOT1	M02	1	False	0	0	0.0	0.0														True	O75955	118	118	1.0	15.671010017395052	0.6020363414094719	0.7319480873249437	True	False	False	False	False
RCC1L	M02	1	True	7	16	0.875	1.0	11.285478563500808	11.529304497163068	0.2438259336622597	0.48416893704925296	0.6160714285714286	69.0	0.4127477494014041	0.49670238877490647	-0.9117784449388846	1.9051832224886975	0.4894501955903693	0.6006917331794883	0.7066767986168426	True	Q96I51;Q96I51-2;Q96I51-3	118	57	0.4830508474576271	13.977560043335	0.0007663545021583662	0.00886400483867159	True	False	False	False	False
CASP3	M02	1	True	8	16	1.0	1.0	15.44061052815983	15.015119553218312	-0.42549097494151766	-0.5973731435137508	0.2734375	35.0	0.08080808080808081	-0.7890275619689591	-1.8501369979751796	0.2720818740372615	0.145004771965149	0.19722447022150288	0.3381242632535858	True	P42574	118	118	1.0	15.992175102233901	0.8115380697708623	0.8791662422517674	True	False	True	False	False
MMAB	M02	1	True	8	16	1.0	1.0	14.565356112759998	13.756598490889004	-0.8087576218709938	-0.3515647909801494	0.359375	46.0	0.29074701789737456	-0.24540095517412996	-1.5329027133150945	1.0421008029668344	0.7087213661009717	0.4764238671257654	0.8523584985455285	True	Q96EY8	118	118	1.0	15.150290012359601	0.8745277911691914	0.9268464821254536	True	False	False	False	False
SNRPB	M02	1	False	0	0	0.0	0.0														True	P14678;P14678-2;P14678-3	118	118	1.0	18.0834150314331	0.006678583280721171	0.038207421147554856	True	False	False	False	False
