group_id	donor_id	carrier_group	study_id	n_cells_sampled	M02	M03	M04	M05	M06	M09	M10
Chen_2021_Cell.HTA11_10719__polyp_epithelial	Chen_2021_Cell.HTA11_10719	polyp_epithelial	Chen_2021_Cell	765	0.10715094548092413	0.2921595654516548	-0.028750089956140996	0.3248503607249587	0.447040006727011	0.4200367658779957	0.24193320526838813
Chen_2021_Cell.HTA11_10719__polyp_cancer	Chen_2021_Cell.HTA11_10719	polyp_cancer	Chen_2021_Cell	21	-0.053628873931998396	0.2414337421685464	0.2743596032799295	0.39056043807705837	0.29476102179634156	0.4022053884912897	0.36715598264602844
Chen_2021_Cell.HTA11_9014__polyp_cancer	Chen_2021_Cell.HTA11_9014	polyp_cancer	Chen_2021_Cell	157	0.17059469555889362	0.21009025800365025	-0.04026724955722795	0.27124529857622703	0.3706413426829526	0.283439605567424	0.2618592881126645
Chen_2021_Cell.HTA11_9014__polyp_epithelial	Chen_2021_Cell.HTA11_9014	polyp_epithelial	Chen_2021_Cell	219	0.08505594922128838	0.28863300151759314	0.07151395564406067	0.34029241400461124	0.41524667244360947	0.3505555581823145	0.29842099024815716
Chen_2021_Cell.HTA11_10888__polyp_cancer	Chen_2021_Cell.HTA11_10888	polyp_cancer	Chen_2021_Cell	10	-0.14293853726395708	0.10173299633642463	0.4330506268096085	0.5382426949553489	0.2615020212196785	0.433993224703467	0.3950196006877862
Chen_2021_Cell.HTA11_10888__polyp_epithelial	Chen_2021_Cell.HTA11_10888	polyp_epithelial	Chen_2021_Cell	10	-0.07276057894861158	0.4002225655256417	0.35231508672039663	0.40176929678975315	0.4709017879835631	0.5878109373061042	0.3407194151413671
Chen_2021_Cell.HTA11_11092__polyp_cancer	Chen_2021_Cell.HTA11_11092	polyp_cancer	Chen_2021_Cell	312	0.10898264803919987	0.32459023019531563	-0.3705445474352015	-0.19133831498990106	0.31679210183658957	-0.02337363550224559	-0.5544774705716365
Chen_2021_Cell.HTA11_11092__polyp_epithelial	Chen_2021_Cell.HTA11_11092	polyp_epithelial	Chen_2021_Cell	265	-0.061525950139507214	0.4885206183832936	-0.12645398108861935	-0.01309666180498031	0.30460812317204056	0.09545218807014993	-0.3048446425790577
Chen_2021_Cell.HTA11_5679__polyp_cancer	Chen_2021_Cell.HTA11_5679	polyp_cancer	Chen_2021_Cell	238	0.46856413073337705	-0.15972221840072265	-0.1685042940235773	0.3834674724917372	0.2108271250880131	0.34071900125261595	0.5557839824061693
Chen_2021_Cell.HTA11_5679__polyp_epithelial	Chen_2021_Cell.HTA11_5679	polyp_epithelial	Chen_2021_Cell	68	0.3172501527027138	-0.10958811116701651	0.0791231635271608	0.47064993810249184	0.2284954277418857	0.3585405055308618	0.5489740383975822
Chen_2021_Cell.HTA11_9014__normal_epithelial	Chen_2021_Cell.HTA11_9014	normal_epithelial	Chen_2021_Cell	178	-0.034828814477283525	0.275779351851258	-0.07099475914070087	0.1041587463938471	0.12086906124863442	0.07511937957015953	0.19059669338458954
Chen_2021_Cell.HTA11_9827__polyp_epithelial	Chen_2021_Cell.HTA11_9827	polyp_epithelial	Chen_2021_Cell	35	0.20223668245957388	0.3184655304493501	0.07193466747102883	0.29015875317858036	0.5055068724042392	0.23474742029405113	0.36051266734014276
Chen_2021_Cell.HTA11_9827__polyp_cancer	Chen_2021_Cell.HTA11_9827	polyp_cancer	Chen_2021_Cell	6	-0.1318537604487378	0.4783626509347428	0.4879048109501304	0.33439039404478826	0.4070717959098892	0.6602299185305601	0.628132777471895
Chen_2021_Cell.HTA11_9827__normal_epithelial	Chen_2021_Cell.HTA11_9827	normal_epithelial	Chen_2021_Cell	108	0.14784664043692905	0.23121533102676092	-0.22151766519117963	0.2060286534942501	0.3552761462855413	0.31171632749934597	0.24287057734652615
Chen_2021_Cell.HTA11_10034__polyp_epithelial	Chen_2021_Cell.HTA11_10034	polyp_epithelial	Chen_2021_Cell	279	0.17554765780885684	0.7230017905420915	0.10073721161903083	0.3026311862729569	0.6516712508514185	0.29296325644114807	0.18688005202011373
Chen_2021_Cell.HTA11_10034__polyp_cancer	Chen_2021_Cell.HTA11_10034	polyp_cancer	Chen_2021_Cell	85	0.22911387951773404	0.766420542126379	0.1277084966203011	0.2595317026740259	0.716460997286084	0.16112541328464927	0.126038576516839
Chen_2021_Cell.HTA11_10034__normal_epithelial	Chen_2021_Cell.HTA11_10034	normal_epithelial	Chen_2021_Cell	136	0.05315538437677344	0.40900130602270124	-0.10333038450327672	0.12541688716878335	0.28907450838922033	0.24239555342279778	0.12006628032112876
Chen_2021_Cell.HTA11_2334__polyp_epithelial	Chen_2021_Cell.HTA11_2334	polyp_epithelial	Chen_2021_Cell	417	0.05168859965218723	0.5013696772600217	0.062314959285367025	0.24415337002821827	0.4113507886653569	0.24736468235516776	0.22861725485557474
Chen_2021_Cell.HTA11_2334__polyp_cancer	Chen_2021_Cell.HTA11_2334	polyp_cancer	Chen_2021_Cell	163	0.09464875171144262	0.4314263742377944	0.08231464795556462	0.1553202067127151	0.37844858850139207	0.019199279354899918	0.2660814887261936
Chen_2021_Cell.HTA11_12542__polyp_cancer	Chen_2021_Cell.HTA11_12542	polyp_cancer	Chen_2021_Cell	362	0.13321054666095752	0.01395036910075	-0.2544511223432807	0.21463092719381796	0.16651203050528632	0.28534006674717877	0.12577158427807597
Chen_2021_Cell.HTA11_12542__polyp_epithelial	Chen_2021_Cell.HTA11_12542	polyp_epithelial	Chen_2021_Cell	164	0.06804311552259373	0.19885431169483567	-0.12219003327937389	0.2056510984444632	0.20204320203708812	0.171831886702022	0.10774767902318942
Chen_2021_Cell.HTA11_12480__polyp_epithelial	Chen_2021_Cell.HTA11_12480	polyp_epithelial	Chen_2021_Cell	448	0.09149207052692117	0.2956350702404697	0.19999851643255093	0.41333708966806887	0.4230097288487396	0.3445709415939664	0.3567927935773556
Chen_2021_Cell.HTA11_12480__polyp_cancer	Chen_2021_Cell.HTA11_12480	polyp_cancer	Chen_2021_Cell	459	0.10608501871521522	0.2821435782203206	0.2240286289398888	0.4126076406160011	0.40342899668573584	0.30093387464146604	0.40568931846675577
Chen_2021_Cell.HTA11_6436__polyp_epithelial	Chen_2021_Cell.HTA11_6436	polyp_epithelial	Chen_2021_Cell	249	0.09624507076917042	0.3879812438448924	0.2070222886812362	0.3825409360678409	0.4654066016927231	0.34021614758146307	0.4549740030430437
Chen_2021_Cell.HTA11_6436__polyp_cancer	Chen_2021_Cell.HTA11_6436	polyp_cancer	Chen_2021_Cell	262	0.05484543360410616	0.48675113369038886	0.2523569055113468	0.26774355328740007	0.5025037128914589	0.23029469491941873	0.3275157977566337
Chen_2021_Cell.HTA11_12910__polyp_cancer	Chen_2021_Cell.HTA11_12910	polyp_cancer	Chen_2021_Cell	508	0.05379005353187443	0.28643098172974796	0.2755080026803683	0.4002410177697878	0.43910064946427674	0.33775937464698125	0.2983653457017685
Chen_2021_Cell.HTA11_12910__polyp_epithelial	Chen_2021_Cell.HTA11_12910	polyp_epithelial	Chen_2021_Cell	675	0.029591210210364136	0.2913075793508695	0.08982445482907941	0.3091041313464293	0.3588379644837489	0.3307401657165751	0.22163057103870534
Chen_2021_Cell.HTA11_12900__polyp_cancer	Chen_2021_Cell.HTA11_12900	polyp_cancer	Chen_2021_Cell	247	0.09994531432175133	0.4102054097124764	0.2862808950892467	0.3759422149502309	0.527685290432494	0.3023952983136632	0.3051317511170518
Chen_2021_Cell.HTA11_12900__polyp_epithelial	Chen_2021_Cell.HTA11_12900	polyp_epithelial	Chen_2021_Cell	290	0.07992120727961431	0.45006588406702097	0.2570162936399598	0.4050652850777628	0.5384145997763495	0.4198598920697536	0.3169191227227489
Chen_2021_Cell.HTA11_6862__polyp_cancer	Chen_2021_Cell.HTA11_6862	polyp_cancer	Chen_2021_Cell	44	0.16938120991739455	0.23204150234157808	0.23636197671211545	0.4160064950984965	0.4462622150318731	0.3837086401333509	0.5476499003845875
Chen_2021_Cell.HTA11_6862__polyp_epithelial	Chen_2021_Cell.HTA11_6862	polyp_epithelial	Chen_2021_Cell	63	0.17178521167082272	0.16051176436431722	0.18639210554079852	0.4593959550941132	0.43984911382315767	0.32665315216933255	0.40623729975107514
Chen_2021_Cell.HTA11_10573__polyp_epithelial	Chen_2021_Cell.HTA11_10573	polyp_epithelial	Chen_2021_Cell	61	-0.00856879128888934	0.07829637816899739	0.14758606187491233	0.3141919985277375	0.12540716738497645	0.33249810213579867	0.43670929565994315
Chen_2021_Cell.HTA11_10573__polyp_cancer	Chen_2021_Cell.HTA11_10573	polyp_cancer	Chen_2021_Cell	7	0.0030385090301425113	0.19923195287416834	0.19335558648252518	0.3375123853762523	0.16230957824847994	0.1478864541786535	0.5918476260703994
Chen_2021_Cell.HTA11_11543__polyp_epithelial	Chen_2021_Cell.HTA11_11543	polyp_epithelial	Chen_2021_Cell	164	0.001125083729885017	0.36910078026948345	0.2514734290288037	0.36365282868382764	0.41794022579575774	0.32747570252790953	0.30735396302453893
Chen_2021_Cell.HTA11_11543__polyp_cancer	Chen_2021_Cell.HTA11_11543	polyp_cancer	Chen_2021_Cell	275	0.016873761255726816	0.41189872584386694	0.24712709543188305	0.32221715659992567	0.3894571801728948	0.1952997300959903	0.3071270310578863
Chen_2021_Cell.HTA11_12090__polyp_cancer	Chen_2021_Cell.HTA11_12090	polyp_cancer	Chen_2021_Cell	142	0.23072337931660794	0.07079458055275481	0.1811971872613989	0.5234763844325594	0.3987605978093593	0.550670250921991	0.528133461264906
Chen_2021_Cell.HTA11_12090__polyp_epithelial	Chen_2021_Cell.HTA11_12090	polyp_epithelial	Chen_2021_Cell	22	0.0674041615683954	0.13048875852196762	0.30926401252814245	0.5494468394577539	0.31878189722329464	0.6407115578617707	0.5459768074530027
Chen_2021_Cell.HTA11_12399__polyp_epithelial	Chen_2021_Cell.HTA11_12399	polyp_epithelial	Chen_2021_Cell	114	0.14220655142118765	0.2798325869973002	0.19736201442037615	0.4231166452006653	0.4867934499055197	0.3198816654544381	0.42704023346614495
Chen_2021_Cell.HTA11_12399__polyp_cancer	Chen_2021_Cell.HTA11_12399	polyp_cancer	Chen_2021_Cell	87	0.15857257450897003	0.33210637321556163	0.18243303891366885	0.34869475860493154	0.6032271059260075	0.15168734350469873	0.36268780723037647
Chen_2021_Cell.HTA11_12167__polyp_cancer	Chen_2021_Cell.HTA11_12167	polyp_cancer	Chen_2021_Cell	236	0.18942098694579965	0.19898207341775548	0.13837745043276367	0.3803715008758932	0.3839004302943929	0.2730820123850877	0.3492753314885158
Chen_2021_Cell.HTA11_12167__polyp_epithelial	Chen_2021_Cell.HTA11_12167	polyp_epithelial	Chen_2021_Cell	155	0.15757547911111372	0.2875019523464704	0.12946545881058605	0.3863511600858584	0.4778904700879417	0.3728380992638939	0.33084599213134763
Chen_2021_Cell.HTA11_12187__polyp_epithelial	Chen_2021_Cell.HTA11_12187	polyp_epithelial	Chen_2021_Cell	266	0.0114374933076097	0.49262011260959243	0.046293713915233126	0.19685291905895175	0.45350117585096433	0.32517494332611496	-0.015272540097879785
Chen_2021_Cell.HTA11_12187__polyp_cancer	Chen_2021_Cell.HTA11_12187	polyp_cancer	Chen_2021_Cell	117	-0.021413933514853937	0.511346890713369	0.06138256248950466	0.2263298055304218	0.4290235839476002	0.4193989888745664	0.0027782659197260065
Chen_2021_Cell.HTA11_13678__polyp_cancer	Chen_2021_Cell.HTA11_13678	polyp_cancer	Chen_2021_Cell	27	0.23642781626688084	0.10109529584340017	-0.16923553065277835	0.09245505245209121	0.2321010537293556	0.09108345225443631	0.22007763037165204
Chen_2021_Cell.HTA11_13678__polyp_epithelial	Chen_2021_Cell.HTA11_13678	polyp_epithelial	Chen_2021_Cell	75	0.09937248078531374	0.1367572979744773	-0.03514880231574106	0.29978262444920584	0.21396172007957243	0.34380904279052676	0.40492564758403915
Chen_2021_Cell.HTA11_3372__polyp_epithelial	Chen_2021_Cell.HTA11_3372	polyp_epithelial	Chen_2021_Cell	63	0.10791611690294846	0.05614873644818192	0.09946671285039017	0.41583688268998065	0.08116560595231002	0.3670703107529117	0.27281462108543697
Chen_2021_Cell.HTA11_3372__polyp_cancer	Chen_2021_Cell.HTA11_3372	polyp_cancer	Chen_2021_Cell	10	0.0598851842735847	-0.15210865463770343	0.28209399770255145	0.4705858523486868	0.07296860672950987	0.4434260177790091	0.26517492131795367
Chen_2021_Cell.HTA11_11275__polyp_epithelial	Chen_2021_Cell.HTA11_11275	polyp_epithelial	Chen_2021_Cell	42	0.19489413315386117	0.17179039511328575	0.1654319039118492	0.4081860073495781	0.20921920867932575	0.4269279909480609	0.38364622409904486
Chen_2021_Cell.HTA11_11275__polyp_cancer	Chen_2021_Cell.HTA11_11275	polyp_cancer	Chen_2021_Cell	33	0.1540786532186472	0.02188778695900463	0.18270926972194018	0.44783105586437594	0.11362942748275212	0.34322986265158345	0.32411085916879084
Chen_2021_Cell.HTA11_14015__polyp_cancer	Chen_2021_Cell.HTA11_14015	polyp_cancer	Chen_2021_Cell	83	0.39484108058257333	0.2554616133855854	-0.19301767409221854	0.1339008813426608	0.3522919119392227	0.041836550547054756	0.07672173602737911
Chen_2021_Cell.HTA11_14015__polyp_epithelial	Chen_2021_Cell.HTA11_14015	polyp_epithelial	Chen_2021_Cell	25	0.3921441337790929	0.30571710723255346	-0.09405700987242342	0.1606393310610026	0.4015100571523056	0.13027318146999736	0.2693269987127196
Chen_2021_Cell.HTA11_9531__polyp_cancer	Chen_2021_Cell.HTA11_9531	polyp_cancer	Chen_2021_Cell	227	0.13860278351945787	0.0624297002075964	0.02907638366020576	0.1972266519047957	0.13786013107374936	-0.11541810455409773	0.2627460455459412
Chen_2021_Cell.HTA11_9531__polyp_epithelial	Chen_2021_Cell.HTA11_9531	polyp_epithelial	Chen_2021_Cell	176	0.15754272419033521	0.13441397559068402	-0.03366167912907778	0.22148655288186728	0.19372101015963203	0.09573558247052122	0.25875212439465456
Chen_2021_Cell.HTA11_9700__polyp_cancer	Chen_2021_Cell.HTA11_9700	polyp_cancer	Chen_2021_Cell	366	0.03993444670225976	0.12303389105788654	-0.5080568134342179	-0.175457084403826	0.06473408357917569	0.1981054415090701	-0.3641332407379256
Chen_2021_Cell.HTA11_9700__polyp_epithelial	Chen_2021_Cell.HTA11_9700	polyp_epithelial	Chen_2021_Cell	294	-0.017608015822200916	0.1371884399894068	-0.25865071567349845	-0.0413662959515067	0.028738223907838544	0.0514398764188368	-0.10736877791732802
Chen_2021_Cell.HTA11_9998__polyp_epithelial	Chen_2021_Cell.HTA11_9998	polyp_epithelial	Chen_2021_Cell	116	0.011718248317332796	0.32901123941221844	0.06446613619771317	0.24319365736790335	0.31258721275862855	0.2988713628831899	0.115360700766616
Chen_2021_Cell.HTA11_9998__polyp_cancer	Chen_2021_Cell.HTA11_9998	polyp_cancer	Chen_2021_Cell	84	-0.0425131842548814	0.24891793681908359	0.13233606978047838	0.23656904809911936	0.2792183511397789	0.1537611692728133	0.09847160763922179
Chen_2021_Cell.HTA11_13109__polyp_cancer	Chen_2021_Cell.HTA11_13109	polyp_cancer	Chen_2021_Cell	219	0.0978554807012172	0.18414362659067854	0.14723924397732024	0.32959861045416156	0.3190274698406047	0.14574353272267726	0.3901137719241544
Chen_2021_Cell.HTA11_13109__polyp_epithelial	Chen_2021_Cell.HTA11_13109	polyp_epithelial	Chen_2021_Cell	128	0.04726373401039832	0.14758271632411724	0.17880205684611644	0.3780911826394378	0.2576622660916406	0.27531549088071955	0.4582825656535307
Chen_2021_Cell.HTA11_13708__polyp_cancer	Chen_2021_Cell.HTA11_13708	polyp_cancer	Chen_2021_Cell	416	0.10090486253232275	0.16437879360966262	-0.1985954283453782	0.10594369186438654	0.20701198685355368	0.17438839500987316	0.12515330049346948
Chen_2021_Cell.HTA11_13708__polyp_epithelial	Chen_2021_Cell.HTA11_13708	polyp_epithelial	Chen_2021_Cell	163	-0.013857596230408277	0.30692867617721886	7.16366536181812e-05	0.20151590199654704	0.17993633899870842	0.1670449081017207	0.19804202463320691
Chen_2021_Cell.HTA11_13701__polyp_epithelial	Chen_2021_Cell.HTA11_13701	polyp_epithelial	Chen_2021_Cell	485	-0.06258707364446936	0.21134841383843872	-0.25709700876003194	-0.042634454755244675	0.04519448797362489	0.1385194630283703	-0.20993408314280446
Chen_2021_Cell.HTA11_13701__polyp_cancer	Chen_2021_Cell.HTA11_13701	polyp_cancer	Chen_2021_Cell	82	0.10331984742905496	0.14972407122271866	-0.36399177043429287	-0.11775649030751215	0.07532877869259415	-0.009116178355875958	-0.2728104207002819
Chen_2021_Cell.HTA11_13794__polyp_epithelial	Chen_2021_Cell.HTA11_13794	polyp_epithelial	Chen_2021_Cell	72	0.03460331681936116	0.29111720201893104	0.2023456769065192	0.41753601663409495	0.3629818832062625	0.47049101014713435	0.283099603618688
Chen_2021_Cell.HTA11_13794__polyp_cancer	Chen_2021_Cell.HTA11_13794	polyp_cancer	Chen_2021_Cell	16	0.018412025546042647	0.21844720488445876	0.3284645795631306	0.46610088119461257	0.20975358913416797	0.5311188255179984	0.36477257663762386
Chen_2021_Cell.HTA11_99999965062__normal_epithelial	Chen_2021_Cell.HTA11_99999965062	normal_epithelial	Chen_2021_Cell	51	0.022089643042702393	0.8441097656933921	-0.10488397221200786	-0.252103557315288	0.3692817773130325	-0.23548670160921953	-0.40575052339334033
Chen_2021_Cell.HTA11_99999965104__normal_epithelial	Chen_2021_Cell.HTA11_99999965104	normal_epithelial	Chen_2021_Cell	52	-0.16241325560520697	0.9222093620454975	0.0507179860335466	-0.14891249708217	0.30327151748297265	-0.026589678319273894	-0.282142579537605
Chen_2021_Cell.HTA11_99999970781__normal_epithelial	Chen_2021_Cell.HTA11_99999970781	normal_epithelial	Chen_2021_Cell	31	0.10540466341220793	-0.10382338135578686	-0.6434392216449298	-0.41185140952353816	-0.15124401297286225	-0.4830965965675878	-0.4814911951593025
Chen_2021_Cell.HTA11_347__polyp_epithelial	Chen_2021_Cell.HTA11_347	polyp_epithelial	Chen_2021_Cell	475	0.03737345042562369	1.092004215884775	-0.09143215082372631	-0.1814872938181437	0.5292058160982015	-0.13061619566056978	-0.04485084549608963
Chen_2021_Cell.HTA11_347__polyp_cancer	Chen_2021_Cell.HTA11_347	polyp_cancer	Chen_2021_Cell	32	0.006156266296217586	0.9178654535307406	-0.035158860941834236	-0.2961549540572564	0.3719237735599493	-0.5780249130356861	-0.09502302536730844
Chen_2021_Cell.HTA11_78__polyp_cancer	Chen_2021_Cell.HTA11_78	polyp_cancer	Chen_2021_Cell	331	-0.06949808734991024	0.9191271404007689	-0.025855540459218507	-0.3398424918863063	0.40033661328073994	-0.3734756139109835	-0.5407485631426103
Chen_2021_Cell.HTA11_78__polyp_epithelial	Chen_2021_Cell.HTA11_78	polyp_epithelial	Chen_2021_Cell	233	-0.11012228697417255	0.8593319349093989	-0.00620801061144788	-0.2573192435498376	0.3544045375487267	-0.2975102396330324	-0.38458394675143576
Chen_2021_Cell.HTA11_696__normal_epithelial	Chen_2021_Cell.HTA11_696	normal_epithelial	Chen_2021_Cell	128	0.031012370986419846	0.9180056512435826	-0.0416392468849824	-0.09859887339199204	0.5444311614432595	-0.004761491611922931	0.06524373551434302
Chen_2021_Cell.HTA11_83__polyp_epithelial	Chen_2021_Cell.HTA11_83	polyp_epithelial	Chen_2021_Cell	278	0.1385388354274734	0.9633083579708002	-0.08560994748389406	0.10049313114952611	0.7385265618723896	0.2289051415026591	-0.11637961522226263
Chen_2021_Cell.HTA11_83__polyp_cancer	Chen_2021_Cell.HTA11_83	polyp_cancer	Chen_2021_Cell	27	0.03703361462288428	1.1323341788644419	0.1165734214398304	0.13327581084143592	0.7348961157652784	0.24732930613982237	0.014304927713086432
Chen_2021_Cell.HTA11_83__normal_epithelial	Chen_2021_Cell.HTA11_83	normal_epithelial	Chen_2021_Cell	50	-0.0006073078118096887	0.8108117252912531	-0.12891608391193246	-0.1744998750498771	0.38153432525807257	-0.00430826445046837	-0.3149148847259149
Chen_2021_Cell.HTA11_78__normal_epithelial	Chen_2021_Cell.HTA11_78	normal_epithelial	Chen_2021_Cell	21	-0.06183396264775914	0.43396673128688723	-0.20798050996802994	-0.23668776020903706	-0.016466895346177585	-0.16589236925488346	-0.4218053124355096
Chen_2021_Cell.HTA11_104__polyp_epithelial	Chen_2021_Cell.HTA11_104	polyp_epithelial	Chen_2021_Cell	14	-0.042932937933908885	0.8314674768219932	-0.12428244747175787	-0.30648347942063286	0.3013780165068093	-0.22234751651468534	-0.588306675885973
Chen_2021_Cell.HTA11_104__polyp_cancer	Chen_2021_Cell.HTA11_104	polyp_cancer	Chen_2021_Cell	8	-0.09700640018868978	0.9394657634266242	0.06389395733674239	-0.19783173240030955	0.41968587316962436	-0.24959595428581163	-0.45537240530230266
Chen_2021_Cell.HTA11_104__normal_epithelial	Chen_2021_Cell.HTA11_104	normal_epithelial	Chen_2021_Cell	66	0.11473135679152048	1.027849657661684	-0.03963433600421921	0.05204143888519535	0.8244629658093432	0.17160076033957633	0.11953524097078
Chen_2021_Cell.HTA11_411__polyp_epithelial	Chen_2021_Cell.HTA11_411	polyp_epithelial	Chen_2021_Cell	283	0.2215544560029114	0.8995533196499851	-0.0320518040896446	0.09243625814931794	0.7376497593539543	0.20895954765280594	0.20605980112830247
Chen_2021_Cell.HTA11_411__polyp_cancer	Chen_2021_Cell.HTA11_411	polyp_cancer	Chen_2021_Cell	257	0.28183215652534455	0.5815055842041207	-0.17679350249064577	0.07827422940490172	0.6985063546948288	0.3260566613506336	0.1808633955246723
Chen_2021_Cell.HTA11_411__normal_epithelial	Chen_2021_Cell.HTA11_411	normal_epithelial	Chen_2021_Cell	112	0.09021918712554934	1.0757484225122806	0.06178109698204073	0.09040915460204793	0.8541366631537408	0.15639992350171517	0.16434173859828274
Chen_2021_Cell.HTA11_377__normal_epithelial	Chen_2021_Cell.HTA11_377	normal_epithelial	Chen_2021_Cell	34	-0.04162240845858332	1.1614320745154976	-0.07265224825158088	-0.031675656807807234	0.6520692655760817	0.2914568939942054	-0.05639663229256489
Chen_2021_Cell.HTA11_392__polyp_cancer	Chen_2021_Cell.HTA11_392	polyp_cancer	Chen_2021_Cell	91	0.49889028802064533	0.6751139482978129	0.02581719989597367	0.2312225920365778	0.931678145015905	0.2753448360825069	0.2700405849011188
Chen_2021_Cell.HTA11_392__polyp_epithelial	Chen_2021_Cell.HTA11_392	polyp_epithelial	Chen_2021_Cell	31	0.41756447008735026	0.9128637940091384	0.1257523945238531	0.2446211057889625	1.1218780383650555	0.32726764653173135	0.3811337696298211
Chen_2021_Cell.HTA11_696__polyp_cancer	Chen_2021_Cell.HTA11_696	polyp_cancer	Chen_2021_Cell	324	0.30507912268314097	0.8675448850603964	0.12017499164755734	0.27316016927218584	0.976922656237509	0.20189465248866217	0.3166591150391312
Chen_2021_Cell.HTA11_696__polyp_epithelial	Chen_2021_Cell.HTA11_696	polyp_epithelial	Chen_2021_Cell	586	0.3194375747134986	0.9624527834063209	0.06927141070624764	0.27944119071291834	1.0309408279554864	0.3463251425487379	0.3143803303520328
Chen_2021_Cell.HTA11_866__polyp_epithelial	Chen_2021_Cell.HTA11_866	polyp_epithelial	Chen_2021_Cell	851	0.25725144699163477	1.1451943268939255	0.0809913304212675	0.16268928645619418	1.075400311744404	0.22512015961514797	0.19467003622422918
Chen_2021_Cell.HTA11_866__polyp_cancer	Chen_2021_Cell.HTA11_866	polyp_cancer	Chen_2021_Cell	577	0.2501127292004167	1.0329290390838115	0.03195335483223478	0.07267081657897516	0.9636471873343402	0.01641349379302453	0.15706240452969747
Chen_2021_Cell.HTA11_392__normal_epithelial	Chen_2021_Cell.HTA11_392	normal_epithelial	Chen_2021_Cell	31	0.06666658073759953	0.7446257305324343	0.020101965243461136	-0.04250114268307433	0.5021300736705927	-0.15191790105583924	0.15864585897480774
Chen_2021_Cell.HTA11_1391__polyp_cancer	Chen_2021_Cell.HTA11_1391	polyp_cancer	Chen_2021_Cell	319	0.45325619901753783	1.1534229798555287	-0.25779923083651163	-0.13591605526863607	0.9456145536665665	-0.11770228292757554	0.12492860671201916
Chen_2021_Cell.HTA11_1391__polyp_epithelial	Chen_2021_Cell.HTA11_1391	polyp_epithelial	Chen_2021_Cell	151	0.4291881432620765	1.0855095740809417	-0.24957106791178	-0.09595699858839307	0.8869913131280112	-0.04495921116677188	0.1935135287247144
Chen_2021_Cell.HTA11_546__polyp_epithelial	Chen_2021_Cell.HTA11_546	polyp_epithelial	Chen_2021_Cell	211	0.18008606449328615	1.1133514200012524	0.23897242985046727	0.314112028769091	1.00564464730119	0.407019226694792	0.21553891495491823
Chen_2021_Cell.HTA11_546__polyp_cancer	Chen_2021_Cell.HTA11_546	polyp_cancer	Chen_2021_Cell	100	0.11480367162653327	1.0266161954266744	0.3623359664638024	0.36038039427020774	0.8875892494620413	0.4246687687210042	0.3365714436254089
Chen_2021_Cell.HTA11_546__normal_epithelial	Chen_2021_Cell.HTA11_546	normal_epithelial	Chen_2021_Cell	55	0.07389306669968912	0.8135379861721928	-0.05514212618018829	-0.0651881015493191	0.46723188027656415	-0.005611311802173347	0.13051038785239477
Chen_2021_Cell.HTA11_2487__polyp_cancer	Chen_2021_Cell.HTA11_2487	polyp_cancer	Chen_2021_Cell	667	0.36162292051021955	0.2329139753763271	-0.19455735062126503	0.18157389775505434	0.4414562915255194	0.2738324201261704	0.2921189299201064
Chen_2021_Cell.HTA11_2487__polyp_epithelial	Chen_2021_Cell.HTA11_2487	polyp_epithelial	Chen_2021_Cell	142	0.16335126338247924	0.41832949545061876	-0.061653807372768606	0.1259935117610936	0.3951037186153152	0.1899557786391694	0.26338947291914944
Chen_2021_Cell.HTA11_2487__normal_epithelial	Chen_2021_Cell.HTA11_2487	normal_epithelial	Chen_2021_Cell	16	0.04095868730358289	-0.037048692255406517	-0.1414808470946637	-0.10617293961556425	-0.052203575937904534	-0.2478297512190921	0.418043771843064
Chen_2021_Cell.HTA11_2992__polyp_epithelial	Chen_2021_Cell.HTA11_2992	polyp_epithelial	Chen_2021_Cell	17	0.13242813494553868	0.1655612618231926	-0.18021459123065744	0.12027826672737653	0.16282300484240445	0.1055111337372744	-0.07660642052205374
Chen_2021_Cell.HTA11_2992__polyp_cancer	Chen_2021_Cell.HTA11_2992	polyp_cancer	Chen_2021_Cell	3	0.11946258196486442	-0.10803461094872548	-0.03925113189891357	0.09778647646321256	0.04482877522174647	-0.3414087885743121	0.059548766350687815
Chen_2021_Cell.HTA11_5212__polyp_epithelial	Chen_2021_Cell.HTA11_5212	polyp_epithelial	Chen_2021_Cell	1	-0.027232063912323367	0.43522454977547714	0.28364955980108153	0.3887974944298709	0.07309780952097711	0.35357387805140744	-0.13502954563510564
Chen_2021_Cell.HTA11_5212__polyp_cancer	Chen_2021_Cell.HTA11_5212	polyp_cancer	Chen_2021_Cell	1	-0.27500114093456135	-0.45100706566281723	0.12190240567750166	0.2693509258051224	-0.36772417919271405	0.37780131035421377	0.12824797089477294
Chen_2021_Cell.HTA11_5212__normal_epithelial	Chen_2021_Cell.HTA11_5212	normal_epithelial	Chen_2021_Cell	6	0.04095776705251805	0.004296357612933401	-0.2583661568782563	0.11492170005043152	0.021331684812800924	0.25990420751430965	-0.020347567223742327
Chen_2021_Cell.HTA11_5216__polyp_epithelial	Chen_2021_Cell.HTA11_5216	polyp_epithelial	Chen_2021_Cell	55	0.136046427090413	0.30268774869195414	0.018316523895949594	0.2303104115898496	0.31472310443781487	0.17399633789454835	0.09637050408599204
Chen_2021_Cell.HTA11_5216__polyp_cancer	Chen_2021_Cell.HTA11_5216	polyp_cancer	Chen_2021_Cell	3	0.06928587635041455	0.5962722353764729	0.28168131838601695	0.41252078177297125	0.27080866594995945	0.5164473161177995	0.18841071728452113
