gene	platform	feature_present	eligibility_information
STIM2	GSE40362	True	feature availability only
USP22	GSE40362	False	feature availability only
MYO5B	GSE40362	True	feature availability only
SRSF4	GSE40362	False	feature availability only
NUDT2	GSE40362	True	feature availability only
PSME3	GSE40362	True	feature availability only
ZFAND6	GSE40362	True	feature availability only
PSENEN	GSE40362	True	feature availability only
PGM3	GSE40362	True	feature availability only
NFIA	GSE40362	True	feature availability only
EDEM1	GSE40362	True	feature availability only
MAP2K7	GSE40362	True	feature availability only
HNRNPR	GSE40362	False	feature availability only
UNC45A	GSE40362	True	feature availability only
NUP98	GSE40362	True	feature availability only
TRAM1	GSE40362	True	feature availability only
TTF1	GSE40362	True	feature availability only
BID	GSE40362	True	feature availability only
VOPP1	GSE40362	False	feature availability only
POFUT1	GSE40362	True	feature availability only
ERCC3	GSE40362	True	feature availability only
SLTM	GSE40362	True	feature availability only
MAN1B1	GSE40362	True	feature availability only
HNRNPL	GSE40362	True	feature availability only
GRAMD2B	GSE40362	False	feature availability only
ADCY6	GSE40362	True	feature availability only
ACAD9	GSE40362	True	feature availability only
GTF3C6	GSE40362	True	feature availability only
INO80	GSE40362	False	feature availability only
DDRGK1	GSE40362	False	feature availability only
EZR	GSE40362	False	feature availability only
E2F4	GSE40362	True	feature availability only
ATF7IP	GSE40362	True	feature availability only
VAMP8	GSE40362	True	feature availability only
CKMT1B	GSE40362	True	feature availability only
SAMD4B	GSE40362	True	feature availability only
C6orf62	GSE40362	True	feature availability only
SGSM2	GSE40362	True	feature availability only
WWTR1	GSE40362	True	feature availability only
NAT8L	GSE40362	False	feature availability only
C2orf69	GSE40362	False	feature availability only
SNX14	GSE40362	True	feature availability only
PEX16	GSE40362	True	feature availability only
AIMP2	GSE40362	False	feature availability only
SETX	GSE40362	True	feature availability only
FAM89B	GSE40362	True	feature availability only
GUSBP11	GSE40362	False	feature availability only
INPP5A	GSE40362	True	feature availability only
EIF4A1	GSE40362	True	feature availability only
LETMD1	GSE40362	True	feature availability only
SLC25A25-AS1	GSE40362	False	feature availability only
DEPDC5	GSE40362	True	feature availability only
NRF1	GSE40362	True	feature availability only
PLEKHM1	GSE40362	True	feature availability only
MNT	GSE40362	True	feature availability only
KNOP1	GSE40362	False	feature availability only
ARL5A	GSE40362	True	feature availability only
CEP68	GSE40362	True	feature availability only
VRK2	GSE40362	True	feature availability only
KMT2B	GSE40362	False	feature availability only
TFAP4	GSE40362	True	feature availability only
TARS2	GSE40362	True	feature availability only
ASXL1	GSE40362	True	feature availability only
XPO7	GSE40362	True	feature availability only
P4HB	GSE40362	False	feature availability only
RAB21	GSE40362	True	feature availability only
EFNA1	GSE40362	True	feature availability only
ATAD3B	GSE40362	True	feature availability only
RPAP1	GSE40362	True	feature availability only
PAN2	GSE40362	True	feature availability only
RSRC2	GSE40362	True	feature availability only
UQCRC1	GSE40362	True	feature availability only
HOXB5	GSE40362	True	feature availability only
SESN2	GSE40362	True	feature availability only
MSH5	GSE40362	True	feature availability only
ENGASE	GSE40362	False	feature availability only
TCF12	GSE40362	True	feature availability only
INO80D	GSE40362	False	feature availability only
SATB1	GSE40362	True	feature availability only
YAP1	GSE40362	True	feature availability only
NAGLU	GSE40362	True	feature availability only
JAGN1	GSE40362	False	feature availability only
NOL10	GSE40362	True	feature availability only
ARID4B	GSE40362	True	feature availability only
ENSG00000225421	GSE40362	False	feature availability only
TMX1	GSE40362	False	feature availability only
NUP50	GSE40362	True	feature availability only
CRBN	GSE40362	True	feature availability only
URB1	GSE40362	False	feature availability only
B4GALNT2	GSE40362	True	feature availability only
SLC48A1	GSE40362	False	feature availability only
CPSF7	GSE40362	False	feature availability only
ATP13A2	GSE40362	True	feature availability only
SUPT6H	GSE40362	True	feature availability only
AKAP8	GSE40362	True	feature availability only
TBCA	GSE40362	True	feature availability only
PIM3	GSE40362	True	feature availability only
TULP3	GSE40362	True	feature availability only
ARHGAP18	GSE40362	True	feature availability only
GRK6	GSE40362	True	feature availability only
NDUFA10	GSE40362	True	feature availability only
XRRA1	GSE40362	False	feature availability only
MTF1	GSE40362	True	feature availability only
CNKSR2	GSE40362	True	feature availability only
MAP3K3	GSE40362	True	feature availability only
NDUFA2	GSE40362	False	feature availability only
INPP4B	GSE40362	True	feature availability only
STX18-AS1	GSE40362	False	feature availability only
TFG	GSE40362	True	feature availability only
TMEM39B	GSE40362	True	feature availability only
ASPSCR1	GSE40362	True	feature availability only
UFM1	GSE40362	True	feature availability only
CRYZL1	GSE40362	True	feature availability only
PHF6	GSE40362	True	feature availability only
PRKAR1A	GSE40362	True	feature availability only
PPFIBP1	GSE40362	True	feature availability only
NAV2	GSE40362	True	feature availability only
TTC7A	GSE40362	True	feature availability only
PDPR	GSE40362	True	feature availability only
PTGR3	GSE40362	False	feature availability only
CALN1	GSE40362	True	feature availability only
PDCD6IP	GSE40362	True	feature availability only
TMEM167A	GSE40362	True	feature availability only
DNAJC25	GSE40362	True	feature availability only
LEO1	GSE40362	True	feature availability only
SMN2	GSE40362	True	feature availability only
WASF2	GSE40362	True	feature availability only
MAPK1	GSE40362	True	feature availability only
GPBP1	GSE40362	True	feature availability only
CCDC137	GSE40362	False	feature availability only
CDK12	GSE40362	False	feature availability only
DRAM2	GSE40362	False	feature availability only
PBDC1	GSE40362	False	feature availability only
SGF29	GSE40362	False	feature availability only
TAF7	GSE40362	True	feature availability only
CDC27	GSE40362	True	feature availability only
CAMKMT	GSE40362	False	feature availability only
RGPD8	GSE40362	False	feature availability only
URGCP	GSE40362	False	feature availability only
BRF1	GSE40362	True	feature availability only
SPTY2D1	GSE40362	True	feature availability only
SPDYE6	GSE40362	False	feature availability only
CAMTA2	GSE40362	True	feature availability only
PARP9	GSE40362	True	feature availability only
REXO2	GSE40362	True	feature availability only
AGO3	GSE40362	False	feature availability only
SAMD12	GSE40362	True	feature availability only
GTF3C2	GSE40362	True	feature availability only
SHARPIN	GSE40362	True	feature availability only
GID8	GSE40362	False	feature availability only
C11orf54	GSE40362	True	feature availability only
CDK18	GSE40362	False	feature availability only
ZNF131	GSE40362	True	feature availability only
POLB	GSE40362	True	feature availability only
GMEB1	GSE40362	True	feature availability only
ADI1	GSE40362	True	feature availability only
FAM98B	GSE40362	True	feature availability only
BZW1	GSE40362	True	feature availability only
TPST1	GSE40362	True	feature availability only
MT-RNR1	GSE40362	False	feature availability only
MYO10	GSE40362	True	feature availability only
STK3	GSE40362	True	feature availability only
PTPA	GSE40362	False	feature availability only
FBXL20	GSE40362	True	feature availability only
USP32	GSE40362	True	feature availability only
RNF38	GSE40362	True	feature availability only
UBA7	GSE40362	True	feature availability only
NUDT16L1	GSE40362	True	feature availability only
ENSG00000254929	GSE40362	False	feature availability only
MRPL11	GSE40362	True	feature availability only
CEACAM7	GSE40362	True	feature availability only
RAP1B	GSE40362	True	feature availability only
PRADC1	GSE40362	False	feature availability only
VPS36	GSE40362	True	feature availability only
IPO8	GSE40362	True	feature availability only
FOCAD	GSE40362	False	feature availability only
TLCD3A	GSE40362	False	feature availability only
BSDC1	GSE40362	True	feature availability only
FZR1	GSE40362	True	feature availability only
TENT4B	GSE40362	False	feature availability only
PSMC6	GSE40362	True	feature availability only
DNAJB11	GSE40362	True	feature availability only
XDH	GSE40362	True	feature availability only
TSC2	GSE40362	True	feature availability only
UBXN7	GSE40362	False	feature availability only
ACVRL1	GSE40362	True	feature availability only
CLEC16A	GSE40362	True	feature availability only
TTC3	GSE40362	True	feature availability only
CLASP2	GSE40362	True	feature availability only
HCFC1	GSE40362	True	feature availability only
RSL1D1-DT	GSE40362	False	feature availability only
SAT2	GSE40362	True	feature availability only
BAZ1B	GSE40362	True	feature availability only
GSKIP	GSE40362	False	feature availability only
KIAA0930	GSE40362	False	feature availability only
ABHD14A	GSE40362	True	feature availability only
PANK1	GSE40362	True	feature availability only
TYK2	GSE40362	True	feature availability only
UFL1	GSE40362	False	feature availability only
ERMP1	GSE40362	True	feature availability only
LIN9	GSE40362	True	feature availability only
ABR	GSE40362	True	feature availability only
TRAPPC2	GSE40362	True	feature availability only
APTX	GSE40362	True	feature availability only
ENSG00000275895	GSE40362	False	feature availability only
RGS3	GSE40362	True	feature availability only
CCDC200	GSE40362	False	feature availability only
SART1	GSE40362	True	feature availability only
HDGFL2	GSE40362	False	feature availability only
GLO1	GSE40362	True	feature availability only
BTRC	GSE40362	True	feature availability only
PRPF4	GSE40362	True	feature availability only
PHLPP2	GSE40362	False	feature availability only
LARP7	GSE40362	True	feature availability only
IDNK	GSE40362	False	feature availability only
TMEM267	GSE40362	False	feature availability only
NACC2	GSE40362	False	feature availability only
LRRC61	GSE40362	True	feature availability only
DGKZ	GSE40362	True	feature availability only
PTTG1IP	GSE40362	True	feature availability only
HMGXB4	GSE40362	False	feature availability only
COPA	GSE40362	True	feature availability only
LINC00667	GSE40362	False	feature availability only
NPIPB3	GSE40362	False	feature availability only
AGAP6	GSE40362	False	feature availability only
CD58	GSE40362	True	feature availability only
VPS4B	GSE40362	True	feature availability only
MAP7	GSE40362	True	feature availability only
MIB1	GSE40362	True	feature availability only
JTB	GSE40362	True	feature availability only
SHANK2	GSE40362	True	feature availability only
ATRAID	GSE40362	False	feature availability only
XPO4	GSE40362	True	feature availability only
TARBP2	GSE40362	True	feature availability only
FAM174B	GSE40362	True	feature availability only
CCHCR1	GSE40362	True	feature availability only
CHMP2B	GSE40362	True	feature availability only
SCAI	GSE40362	False	feature availability only
AGFG2	GSE40362	True	feature availability only
DYNC1I2	GSE40362	True	feature availability only
LRRC59	GSE40362	True	feature availability only
PHETA1	GSE40362	False	feature availability only
ETFB	GSE40362	True	feature availability only
NNT	GSE40362	True	feature availability only
RAB3GAP2	GSE40362	False	feature availability only
ATF7IP2	GSE40362	True	feature availability only
C1orf43	GSE40362	True	feature availability only
LARP4	GSE40362	True	feature availability only
DUSP22	GSE40362	True	feature availability only
TRAPPC1	GSE40362	True	feature availability only
SNRPB2	GSE40362	True	feature availability only
NPIPB11	GSE40362	False	feature availability only
DCP1A	GSE40362	True	feature availability only
NSL1	GSE40362	True	feature availability only
UBE2B	GSE40362	True	feature availability only
RMDN3	GSE40362	False	feature availability only
TSG101	GSE40362	True	feature availability only
GSTO2	GSE40362	True	feature availability only
RAB11FIP4	GSE40362	True	feature availability only
FXR2	GSE40362	True	feature availability only
GTF3C5	GSE40362	True	feature availability only
CNTROB	GSE40362	True	feature availability only
MRPL4	GSE40362	True	feature availability only
LONP1	GSE40362	True	feature availability only
DMTF1	GSE40362	True	feature availability only
NOP10	GSE40362	False	feature availability only
