gene	module	module_color	module_numeric	strict_state_shared	programme_direction	discovery_common_z	heldout_common_z	heldout_common_fdr	kme_discovery_ABS	abs_kme_discovery_ABS	kme_heldout_ABS	abs_kme_heldout_ABS	kme_discovery_GOB	abs_kme_discovery_GOB	kme_heldout_GOB	abs_kme_heldout_GOB	kme_discovery_TAC	abs_kme_discovery_TAC	kme_heldout_TAC	abs_kme_heldout_TAC	module_size	observed_kme_states_0.70	bootstrap_kme_states_ci_low_gt_0.40	minimum_bootstrap_kme_ci_low	discovery_detection_fraction	heldout_detection_fraction	external_cohorts_measurable	ffpe_measurable	protein_coding	heldout_gene_direction_concordant	kme_gate_pass	detection_gate_pass	heldout_gene_gate_pass	platform_gate_pass	pre_orthogonal_gate_pass	expected_direction	protein_gene_present	n_normal	n_adenoma	normal_detection_fraction	adenoma_detection_fraction	median_log2_normal	median_log2_adenoma	adenoma_minus_normal_log2_median	standardized_mean_difference	auc_adenoma_greater_than_normal	mann_whitney_u	p_value	age_sex_adjusted_log2_effect	age_sex_adjusted_ci_low	age_sex_adjusted_ci_high	age_sex_adjusted_p	q_value_bh_candidates	age_sex_adjusted_q_bh_candidates	protein_group_present	protein_accessions	n_samples	n_detected	detection_fraction	median_log2_intensity_detected	archival_group_kruskal_p	archival_group_kruskal_q_bh_candidates	detected_in_nine_patient_dvp	enriched_in_metachronous_crc_group	enriched_in_metachronous_hda_group	enriched_in_non_metachronous_group	n_informative_sections	median_direction_oriented_difference	direction_concordant_fraction	p_paired_wilcoxon	spatial_directional_support	protein_directional_support	orthogonal_evidence_count	orthogonal_gate_pass
TKT	M02	blue	2	False	not_shared	0.939256597074512	2.42471243841792	0.0387506138363616	0.725938425027423	0.725938425027423	0.637951492289192	0.637951492289192	0.703657475796274	0.703657475796274	0.649163710143009	0.649163710143009	0.766503934068238	0.766503934068238	0.756542574383729	0.756542574383729	2184	3	2	0.378680357189436	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	19.88125827282202	20.41544587543008	0.5341876026080605	2.0678658689512304	0.953125	122.0	8.1580375024984e-05	0.649792680244786	0.3062843054547665	0.9933010550348055	0.0002092842657002529	0.0008349991326086596	0.0016946921027435114	True	P29401;P29401-2	118	118	1.0	19.9072847366333	0.0018307407760931517	0.01327287062667535	True	False	False	False	6	0.5820280097961694	0.6666666666666666	0.15625	False	True	1	True
TMBIM6	M04	yellow	4	True	down	-4.06002324086616	-3.9049326675543	0.000547876063249	0.75015752357129	0.75015752357129	0.950092133953566	0.950092133953566	0.52232404617336	0.52232404617336	0.894812616061266	0.894812616061266	0.786617069720679	0.786617069720679	0.826407513081823	0.826407513081823	812	2	2	0.124518215870216	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	16.24319806035429	16.88934103816196	0.6461429778076706	0.1397977484310143	0.7109375	91.0	0.10563842761985177	0.005294497574865775	-1.2618860579767235	1.2724750531264548	0.9934661441020827	0.23120863403590197	0.9942060043543826	True	F8VPI1;F8VQQ5;F8VQW0;F8VR05;F8VSI7;F8VVJ4;F8VX73;F8W086;F8W1G3;F8W201;P55061;P55061-2	118	118	1.0	12.373235225677501	0.15645073969866874	0.29016154630160074	False	False	False	False	6	0.5121152234578128	1.0	0.03125	True	False	1	True
TMC7	M03	brown	3	True	up	7.14787923070745	6.09491297235316	3.19291470166258e-08	0.76575518183575	0.76575518183575	0.712584497850864	0.712584497850864	0.504789382621723	0.504789382621723	0.551440472465535	0.551440472465535	0.767750482439012	0.767750482439012	0.677177398799104	0.677177398799104	993	2	2	0.102624811145502	0.977611940298508	1.0	5	True	True	True	True	True	True	True	True	1	True	6	10	0.75	0.625	10.180421343426602	10.393869839610298	0.21344849618369643	-0.09609332429420439	0.48333333333333334	29.0	0.9577922077922078	-0.08432532963186068	-2.62226877106554	2.4536181118018185	0.948077285693161	1.0	0.9805659154209639	False		118	0	0.0				False	False	False	False	6	0.0	0.0		False	False	0	False
TMCC1	M03	brown	3	True	up	3.44807076312104	4.48894238616233	6.0918060645923e-05	0.82229185266549	0.82229185266549	0.742254872896467	0.742254872896467	0.789164790679946	0.789164790679946	0.69379279960747	0.69379279960747	0.639649093467778	0.639649093467778	0.88716087041942	0.88716087041942	993	2	2	0.218351351053399	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	5	13	0.625	0.8125	8.708658426797868	8.998687515200993	0.29002908840312536	0.5175693736861524	0.6615384615384615	43.0	0.3359010270774977	0.15059061804421425	-0.8687762242781609	1.1699574603665894	0.7721646374818526	0.5218462384953982	0.9155666415856252	False		118	0	0.0				False	False	False	False	6	0.0	0.0		False	False	0	False
TMED10	M05	green	5	True	down	-3.55041610722126	-2.54620614467023	0.0292388526611178	0.848537607705637	0.848537607705637	0.752626200596729	0.752626200596729	0.859761631051982	0.859761631051982	0.714030437456277	0.714030437456277	0.809474191069838	0.809474191069838	0.767375154779885	0.767375154779885	512	3	3	0.663321070732126	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	18.512933452269348	18.731507601572346	0.21857414930299868	0.39614343029524585	0.6171875	79.0	0.3826038008296723	0.14565975410495668	-0.3418049310683813	0.6331244392782946	0.5581049782889932	0.5547755112030248	0.7688417128296503	True	P49755	118	118	1.0	16.3048553466797	0.4175466597076031	0.5741266570979542	True	False	False	False	6	0.15745644480019916	0.8333333333333334	0.09375	True	False	1	True
TMED2	M05	green	5	True	down	-4.92004229176413	-5.34660716478233	1.44230613065887e-06	0.909654811600189	0.909654811600189	0.893493108548122	0.893493108548122	0.719927315769603	0.719927315769603	0.813409216215237	0.813409216215237	0.812793415061029	0.812793415061029	0.868517383891826	0.868517383891826	512	3	3	0.405639578081064	1.0	0.991803278688525	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	18.68707561599919	18.571011008556084	-0.11606460744310709	-0.23886832950854067	0.390625	50.0	0.4166500106734323	-0.07001247377847275	-0.7212045783560027	0.5811796307990572	0.833102499564673	0.5870210676694512	0.9281544626022532	True	Q15363	118	118	1.0	15.7037801742554	5.72506233723966e-05	0.001014608269766362	True	False	False	False	6	0.4491521171101742	0.6666666666666666	0.15625	False	False	0	False
TMED3	M02	blue	2	False	not_shared	1.35863659799345	2.67796414438448	0.0213610661866177	0.773193898071485	0.773193898071485	0.566251591492905	0.566251591492905	0.655845709745298	0.655845709745298	0.626988868555685	0.626988868555685	0.862248395919006	0.862248395919006	0.700010625876916	0.700010625876916	2184	2	2	0.351342817632667	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	13.870024440106228	14.130948079203922	0.2609236390976939	0.21326006785226848	0.59375	76.0	0.4895774272540997	0.3011872043018847	-0.7288510825279194	1.331225491131689	0.566576243927362	0.6586575920941244	0.7764071354061773	True	Q9Y3Q3	118	112	0.9491525423728814	13.9955701828003	0.9310040430264998	0.958033192662753	False	False	False	False	6	-0.3567055975165103	0.16666666666666666	0.4375	False	False	0	False
TMEM106C	M04	yellow	4	False	not_shared	-1.44983996277346	-2.74491286246951	0.0180037361069984	0.776480592924659	0.776480592924659	0.731916174945744	0.731916174945744	0.588341521808294	0.588341521808294	0.0729937625973197	0.0729937625973197	0.746356189807085	0.746356189807085	0.62517264502134	0.62517264502134	812	2	2	0.294530790142156	0.992537313432836	1.0	5	True	True	True	True	True	True	True	True	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	6	0.5715246317124318	1.0	0.03125	True	False	1	True
TMEM109	M02	blue	2	False	not_shared	-0.150171008351209	2.53581218554767	0.0299628257911783	0.789228821379403	0.789228821379403	0.655223818043342	0.655223818043342	0.605425850870672	0.605425850870672	0.482637068651	0.482637068651	0.750647534482336	0.750647534482336	0.712663743414157	0.712663743414157	2184	2	2	0.338946644766386	0.992537313432836	0.991803278688525	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	14.340209020380891	14.319907247609699	-0.020301772771192717	0.2728163738347844	0.5078125	65.0	0.976103748482265	-0.14419898824787714	-1.451250126933938	1.1628521504381837	0.8288077807413516	1.0	0.9280622467495673	True	Q9BVC6	118	118	1.0	17.91456508636475	0.4657283253678961	0.616461974242153	True	False	False	False	6	5.368281786777575	0.6666666666666666	0.125	False	False	0	False
TMEM117	M03	brown	3	False	not_shared	3.24501433629008	3.11558867107436	0.0065702138411566	0.766518695641399	0.766518695641399	0.712943566927554	0.712943566927554	0.776930432928996	0.776930432928996	0.689954850983128	0.689954850983128	0.795181421162774	0.795181421162774	0.753882853095452	0.753882853095452	993	3	3	0.500047384914419	1.0	1.0	5	True	True	True	True	True	True	True	True	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	6	0.0	0.0		False	False	0	False
TMEM147	M02	blue	2	False	not_shared	0.320886567383504	2.62547009655367	0.0241908348226994	0.883154521957975	0.883154521957975	0.784957390375864	0.784957390375864	0.819863279109745	0.819863279109745	0.748093800192138	0.748093800192138	0.845120720481868	0.845120720481868	0.787991976713683	0.787991976713683	2184	3	3	0.595539887567854	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	7	11	0.875	0.6875	10.889866976468802	12.61687602438464	1.7270090479158373	0.697754513653001	0.5714285714285714	44.0	0.6589994972347913	0.6292307149438905	-0.9081762487820573	2.1666376786698383	0.4224516949281464	0.8075064261891105	0.6584693085265004	False		118	0	0.0				False	False	False	False	6	5.9430646691103775	1.0	0.03125	True	False	1	True
TMEM183A	M04	yellow	4	True	down	-6.08850294637684	-4.89613193482575	1.09689347743148e-05	0.838893074669813	0.838893074669813	0.859966849637994	0.859966849637994	0.62238976569157	0.62238976569157	-0.0065245601807213	0.0065245601807213	0.765661580286834	0.765661580286834	0.496497371432123	0.496497371432123	812	2	2	0.275399101589529	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	6	-3.0941713796559998	0.0	0.03125	False	False	0	False
TMEM205	M02	blue	2	False	not_shared	0.883646032366235	3.54896984957301	0.0017984737085802	0.818929752895841	0.818929752895841	0.627365323350585	0.627365323350585	0.82879628968407	0.82879628968407	0.663037822020397	0.663037822020397	0.845256575313717	0.845256575313717	0.839513122829966	0.839513122829966	2184	3	3	0.594261077941525	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	15.540361280294777	15.532224397935611	-0.008136882359165654	0.202595029489252	0.46875	60.0	0.833960822384567	0.20701285268191116	-0.8754857996408049	1.289511505004627	0.7077973685180272	0.9301422817778071	0.8703286161036483	True	K7ELQ9;Q6UW68	118	118	1.0	16.6156902313232	0.002814380057197123	0.017710013450945482	True	False	False	False	6	0.003966518149590037	0.5	0.6875	False	False	0	False
TMEM230	M05	green	5	True	down	-6.56574718297166	-2.56179710992922	0.0282247661821825	0.812468578419976	0.812468578419976	0.775425160438067	0.775425160438067	0.738570817867623	0.738570817867623	0.608998624677433	0.608998624677433	0.590197535554132	0.590197535554132	0.636189856826935	0.636189856826935	512	2	2	0.249365655481247	1.0	0.975409836065574	4	True	True	True	True	True	True	True	True	-1	True	2	14	0.25	0.875	15.533414752963335	14.557130621793561	-0.9762841311697734	-1.175440441306339	0.17857142857142858	5.0	0.2					0.3762162162162162		True	A0A087WTT2;Q5JWB9;Q96A57;Q96A57-2	118	105	0.8898305084745762	15.5961599349976	0.07124605842225626	0.16589410683722441	False	False	False	False	6	-2.6555418729936835	0.0	0.03125	False	False	0	False
TMEM33	M05	green	5	True	down	-4.4978751466658	-5.43102210000035	9.79530862842431e-07	0.809265704953514	0.809265704953514	0.867036959232251	0.867036959232251	0.490769121317625	0.490769121317625	0.423868018163445	0.423868018163445	0.761363658205732	0.761363658205732	0.750414238818862	0.750414238818862	512	2	2	0.0365350129857366	0.992537313432836	0.991803278688525	4	True	True	True	True	True	True	True	True	-1	True	7	11	0.875	0.6875	12.582890180489274	10.256980158919413	-2.325910021569861	-1.2130628026757606	0.15584415584415584	12.0	0.015397184514831573	-2.2984734583145805	-4.822456497238374	0.2255095806092129	0.07428603180551036	0.0510306686777275	0.1861238821793989	True	P57088	118	105	0.8898305084745762	14.3970899581909	0.5664235170054013	0.714186173615506	True	False	False	False	6	-0.23158248643755242	0.16666666666666666	0.21875	False	True	1	True
TMEM9B	M04	yellow	4	True	down	-4.677737689514	-4.93054867935975	9.44049740010764e-06	0.787236031484148	0.787236031484148	0.834985296570811	0.834985296570811	0.553010309810763	0.553010309810763	0.46112183337861	0.46112183337861	0.743196531197244	0.743196531197244	0.691132086908374	0.691132086908374	812	2	2	0.296621262771717	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	True	8	11	1.0	0.6875	12.296026537586144	12.841657657599264	0.5456311200131196	0.2250740941316271	0.5340909090909091	47.0	0.8403852769177846	0.7645086412855324	-0.4890379337563526	2.0180552163274177	0.23195576295730014	0.931382408813341	0.4451405393168997	True	E9PMI7;E9PR12;Q9NQ34;Q9NQ34-2	118	14	0.11864406779661017	13.1492099761963	0.0616850125679761	0.1502100687723998	False	False	False	False	6	-0.2445039339310977	0.3333333333333333	0.625	False	False	0	False
TNRC18	M06	red	6	True	up	3.73685237792256	5.98514342106289	5.87121299936277e-08	0.847856812751865	0.847856812751865	0.883546349372634	0.883546349372634	0.834830962668493	0.834830962668493	0.70198713859672	0.70198713859672	0.888330275093563	0.888330275093563	0.852448987164387	0.852448987164387	231	3	3	0.571009304113673	1.0	1.0	4	True	True	True	True	True	True	True	True	1	True	1	12	0.125	0.75	4.433481102339849	7.199436871905531	2.7659557695656822		1.0	12.0	0.15384615384615385					0.3059340659340659		False		118	0	0.0				False	False	False	False	6	0.9356148827736979	1.0	0.03125	True	False	1	True
TP53I13	M02	blue	2	True	up	3.83937392574328	2.49019889737753	0.0334087388845447	0.841338518448534	0.841338518448534	0.508715637338663	0.508715637338663	0.882143048477137	0.882143048477137	0.581394776022339	0.581394776022339	0.825146073516422	0.825146073516422	0.317557257822331	0.317557257822331	2184	3	3	0.596369210480181	0.985074626865672	1.0	5	True	True	True	True	True	True	True	True	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	6	0.0	0.3333333333333333	0.5	False	False	0	False
TPRG1L	M04	yellow	4	False	down	-3.00563990909828	-4.55705109487141	4.59083939623109e-05	0.841335798434252	0.841335798434252	0.542026809229946	0.542026809229946	0.571998076967337	0.571998076967337	0.408483429120872	0.408483429120872	0.74507121262628	0.74507121262628	0.340243993188879	0.340243993188879	812	2	2	0.313255792986893	1.0	0.991803278688525	5	True	True	True	True	True	True	True	True	-1	True	6	9	0.75	0.5625	10.87627695119309	10.830333649693056	-0.04594330150003323	0.047182982963067534	0.5	27.0	1.0	0.1521207554892321	-1.384860050741772	1.6891015617202363	0.8461876370795842	1.0	0.9309972020706402	True	Q5T0D9;Q5T0D9-2	118	37	0.3135593220338983	11.0943298339844	0.9977909841993428	0.9982731418627204	False	False	False	False	6	0.0	0.3333333333333333	0.625	False	False	0	False
TPT1	M04	yellow	4	True	down	-8.56017338925551	-4.04102601426304	0.0003359151546459	0.749482235263689	0.749482235263689	0.698364265731535	0.698364265731535	0.735867484097736	0.735867484097736	0.77783473424248	0.77783473424248	0.636159398103039	0.636159398103039	0.771297815827893	0.771297815827893	812	2	2	0.227106801359749	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	17.288044766040407	17.20948149513171	-0.07856327090869897	-0.239329363104968	0.453125	58.0	0.741723331035486	-0.5120762574990532	-1.007880205954617	-0.016272309043489253	0.042940312147987825	0.8749820989842343	0.1226704162946109	True	A0A0B4J2C3;P13693;Q5W0H4	118	118	1.0	15.3649101257324	0.0042897077610087484	0.02443601385288912	True	False	False	False	6	-0.6599834792684627	0.0	0.03125	False	True	1	True
TRAPPC2L	M02	blue	2	False	not_shared	0.675045480228931	2.25955970751983	0.0556701846303825	0.802116058413681	0.802116058413681	0.561263897036145	0.561263897036145	0.724162876592664	0.724162876592664	0.352105531326445	0.352105531326445	0.638335217080582	0.638335217080582	0.461750364023991	0.461750364023991	2184	2	2	0.182118045406861	0.985074626865672	1.0	5	True	True	True	True	True	True	True	True	1	True	7	15	0.875	0.9375	12.423439015323657	12.678531468394048	0.2550924530703913	0.14945513675761474	0.5333333333333333	56.0	0.8365934890702691	0.30490698136788197	-0.6113519731636193	1.2211659358993834	0.5142562419083543	0.9301422817778071	0.7335781661141074	False		118	0	0.0				False	False	False	False	6	0.8137719827813688	1.0	0.03125	True	False	1	True
TRAPPC9	M03	brown	3	False	not_shared	2.22034121966388	2.48101756338026	0.0341061593387355	0.933909055134733	0.933909055134733	0.787544306928138	0.787544306928138	0.754432648272674	0.754432648272674	0.755817853976152	0.755817853976152	0.835867064343495	0.835867064343495	0.916248345211109	0.916248345211109	993	3	3	0.45866145792402	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	11.729591482893657	12.115825679453057	0.38623419655939983	-0.029833322617837155	0.5546875	71.0	0.6967970185092274	-0.14421291249192958	-1.040739474281705	0.7523136492978459	0.752553116575472	0.8332830324440246	0.8987324989318587	True	Q96Q05;Q96Q05-2;Q96Q05-3	118	101	0.8559322033898306	14.6656198501587	0.07323051226699955	0.16829384731915353	True	False	False	False	6	0.0	0.0	1.0	False	False	0	False
TSC22D4	M02	blue	2	False	not_shared	2.65844070130813	2.72353545474051	0.0189970449180141	0.868922877527069	0.868922877527069	0.713756541035481	0.713756541035481	0.703527201312741	0.703527201312741	0.664461769927896	0.664461769927896	0.85979779015649	0.85979779015649	0.653509475245917	0.653509475245917	2184	3	3	0.443515464626514	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	7	16	0.875	1.0	13.032589294739019	12.36782987229384	-0.6647594224451794	-0.5616282894135961	0.29464285714285715	33.0	0.13528473590393095	-0.6126270803575187	-1.7783590037061623	0.553104842991125	0.3030006905045316	0.27804914449779955	0.5319432355957031	True	Q9Y3Q8	118	87	0.7372881355932204	14.872989654541	0.1295230432554444	0.26075127222817307	True	False	False	False	6	0.0	0.16666666666666666	1.0	False	False	0	False
TSPYL1	M09	magenta	9	True	down	-5.23294806634518	-4.38472534224317	9.30496262291957e-05	0.841960403347971	0.841960403347971	0.790540763061243	0.790540763061243	0.691812046621755	0.691812046621755	0.723590866233659	0.723590866233659	0.914618830173129	0.914618830173129	0.581330933646247	0.581330933646247	72	2	2	0.394955801204723	1.0	0.983606557377049	5	True	True	True	True	True	True	True	True	-1	True	8	15	1.0	0.9375	14.890157316574122	11.27479824017109	-3.6153590764030312	-0.6803151574129069	0.35833333333333334	43.0	0.2938688269149973	-1.2895671545933256	-4.251288862512475	1.6721545533258242	0.3934427861935146	0.4801237172132351	0.6190663744845821	True	Q9H0U9	118	50	0.423728813559322	13.868394851684549	0.9034079053196744	0.9479839532795268	False	False	False	False	6	-0.10388448143736762	0.5	0.6875	False	False	0	False
TTC3	M03	brown	3	True	up	2.85067494196741	2.70031708277675	0.0201310834662896	0.813034618418906	0.813034618418906	0.225125995171663	0.225125995171663	0.774116283438064	0.774116283438064	0.258973725877936	0.258973725877936	0.764497838383195	0.764497838383195	0.218986126074707	0.218986126074707	993	3	3	0.533404734831693	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	4	14	0.5	0.875	10.067923866245206	10.455932632696033	0.3880087664508274	-0.09004533416869176	0.5178571428571429	29.0	0.9588235294117646	-1.092699084713903	-4.258596246702254	2.0731980772744483	0.49873899930425303	1.0	0.7294332500837534	False		118	0	0.0				False	False	False	False	6	0.05844342385308465	0.6666666666666666	0.15625	False	False	0	False
