gene	full_common_effect	full_common_z	shared_direction	state_sign_stability_ABS	state_sign_stability_GOB	state_sign_stability_TAC	common_sign_stability	leaveout_common_effect_min	leaveout_common_effect_median	leaveout_common_effect_max	minimum_state_sign_stability
SLC20A1	-0.893259149021059	-4.84104069739979	down	1	1	1	1	-0.973883256866261	-0.872930405147471	-0.771975803165829	1
COTL1	-0.493949241010543	-4.8408537714355	down	1	1	1	1	-0.552256546394033	-0.486501792560931	-0.438498245426074	1
STMP1	-0.448387238604792	-4.83439614286037	down	1	1	1	1	-0.486069931440411	-0.447943357023781	-0.373165921318377	1
CRTC1	0.53644690711777	4.82013919007544	up	1	1	1	1	0.429141762519027	0.513388427343347	0.587847112407863	1
TRAP1	0.62206037567771	4.81986447757058	up	1	1	1	1	0.579675077986483	0.644635159771551	0.69344972352067	1
BCAS3	0.341245407419481	4.81985073508547	up	1	1	1	1	0.336409207203343	0.365651116675619	0.41535671056253	1
GATD3	-0.525125885564784	-4.81538163741018	down	1	1	1	1	-0.580856728529702	-0.531434111573376	-0.489877533220519	1
PGM2L1	0.53218026920652	4.81145435075378	up	1	1	1	1	0.481959969929003	0.597365165657876	0.674964948333181	1
HNRNPH2	-0.763776179719143	-4.80954003577801	down	1	1	1	1	-0.928359112005578	-0.831972317605793	-0.629698331874011	1
PRPS2	-0.616832134976702	-4.80756405161164	down	1	1	1	1	-0.725656145196828	-0.625365419400441	-0.53608197609198	1
DGUOK	-0.375958359159853	-4.80750294170108	down	1	1	1	1	-0.415958679607647	-0.382149940873823	-0.342765739550099	1
TMSB10	-0.381912190731755	-4.80606423819649	down	1	1	1	1	-0.447593292840314	-0.400296950612541	-0.339203003336588	1
MED30	-0.653453844943794	-4.80522556019671	down	1	1	1	1	-0.715758817708905	-0.668723376478641	-0.572320506856223	1
PRKRA	-0.60317747772837	-4.80195040104487	down	1	1	1	1	-0.631795545278038	-0.543730979190314	-0.483558867080141	1
NDUFB4	-0.430369735010064	-4.80041264534993	down	1	1	1	1	-0.467090756518725	-0.414311876159583	-0.373881285481236	1
PAG1	-0.634528972025201	-4.79876577476512	down	1	1	1	1	-0.727773277142312	-0.672660680156561	-0.551297115962783	1
BSG	-0.492499462384814	-4.79524330548054	down	1	1	1	1	-0.696753204798302	-0.63785442608908	-0.578361299729929	1
NCOR2	0.379775519479609	4.79394406113872	up	1	1	1	1	0.308193953315514	0.372450056276378	0.457366952625535	1
SPINK4	1.421938388074	4.79226040161441	up	1	1	1	1	0.776593009544259	1.14313949716454	1.49720829445748	1
EEF1D	0.696168727713952	4.78551851877036	up	1	1	1	1	0.61736334649683	0.694469238728167	0.832505129072446	1
EIF1B	-0.593920359419989	-4.78206753753919	down	1	1	1	1	-0.671160514813611	-0.615759493017309	-0.558080684481844	1
SUDS3	-0.396422861159794	-4.78065125853632	down	1	1	1	1	-0.460398666228873	-0.415276342016959	-0.333965392486505	1
ADCY3	0.520967966298288	4.77822513941058	up	1	1	1	1	0.514065552461708	0.560313328007133	0.631366223617717	1
MYL6	-0.510074154749169	-4.77739893442935	down	1	1	1	1	-0.570667757074044	-0.507843677427103	-0.441375402244063	1
MGAT4A	-0.376393640415157	-4.7754569422742	down	1	1	1	1	-0.386182294335593	-0.356196200361649	-0.314962682856888	1
SLC43A2	0.597184128172639	4.77508883810031	up	1	1	1	1	0.460804897485553	0.606078076460683	0.691929500805138	1
CDC42BPB	0.464226118581068	4.77387019549045	up	1	1	1	1	0.472530111843359	0.523327601861568	0.590324509890469	1
CTPS2	0.340440769033791	4.77313857807693	up	1	1	1	1	0.330521749444751	0.348927821672846	0.384550946351956	1
INTS1	0.439662627611071	4.77094580302522	up	1	1	1	1	0.351507504610144	0.415431176783142	0.476921729523848	1
CCDC47	-0.542718404929671	-4.76960529315944	down	1	1	1	1	-0.614476873384713	-0.529411718590958	-0.391578257838926	1
RUSC1-AS1	0.678242714183403	4.76818937202221	up	1	1	1	1	0.564373001583391	0.645111402360073	0.747333925825351	1
SNRPD3	-0.339395971829299	-4.76699788858097	down	1	1	1	1	-0.348505810316028	-0.308300902184289	-0.227415240476902	1
BAZ2B	0.217315452676341	4.76173034096021	up	1	1	1	1	0.21899369524861	0.235843200766125	0.261310246136878	1
HSPA9	-0.439841676513164	-4.76088551450928	down	1	1	1	1	-0.489709732439468	-0.437470269714997	-0.37050278623311	1
PRDX3	-0.672437216159295	-4.75623751681459	down	1	1	1	1	-0.774324862223408	-0.703516278277139	-0.584989918876777	1
UBE2E3	-0.554863525593012	-4.75274038672094	down	1	1	1	1	-0.602994607368106	-0.524548724375643	-0.380325008081855	1
SUMO2	-0.460334373800088	-4.75095125180697	down	1	1	1	1	-0.503800315293877	-0.458770618845855	-0.363099729394874	1
NDUFC2	-0.421362761305943	-4.74749980352815	down	1	1	1	1	-0.429739471224976	-0.395606263874393	-0.331129807368556	1
NDUFS3	-0.368587125136786	-4.7445082534171	down	1	1	1	1	-0.443441518541642	-0.400052903117904	-0.333571833480584	1
PRXL2B	-0.320877345328629	-4.7318601161076	down	1	1	1	1	-0.485942302220456	-0.418873207652046	-0.354233503730867	1
ZNF565	0.457844889143885	4.73076285087196	up	1	1	1	1	0.44214455349747	0.47887418079941	0.520875873857252	1
ATP6V1D	-0.447638566085791	-4.72922360024223	down	1	1	1	1	-0.48815266207006	-0.442166712539759	-0.364893397763254	1
DERA	-0.392162332617851	-4.72528112677303	down	1	1	1	1	-0.471172340901246	-0.411966988057803	-0.350370177102865	1
TSEN2	0.496782015033171	4.72507608668786	up	1	1	1	1	0.402314960515232	0.507306781686967	0.623415241794961	1
DSC2	-0.497524610041667	-4.72468871948008	down	1	1	1	1	-0.559944784151674	-0.501133653740602	-0.395887356848821	1
KRAS	-0.465304997783461	-4.72338448158344	down	1	1	1	1	-0.503938073620366	-0.445147796535137	-0.336337708756244	1
NDFIP2	-0.569350851279819	-4.72237912111453	down	1	1	1	1	-0.671250426123978	-0.613901671292711	-0.513229649287647	1
YME1L1	-0.321166356979548	-4.71787022514811	down	1	1	1	1	-0.291227899948152	-0.265793209181934	-0.206752291457238	1
ZP3	0.577266153702879	4.71747663517168	up	1	1	1	1	0.311853985717727	0.472226476706755	0.607523177931291	1
SMIM14	-0.320045632359324	-4.71315320249489	down	1	1	1	1	-0.354233739227287	-0.323766552753271	-0.265822018990417	1
GPCPD1	0.441835490932602	4.71274903671679	up	1	1	1	1	0.369699837748817	0.444257045329302	0.490070552375543	1
LINC02754	0.426581515904699	4.71189441045655	up	1	1	1	1	0.374479242357422	0.401876719862061	0.457563170205841	1
LSM6	-0.539692848567557	-4.71165637866115	down	1	1	1	1	-0.598204519027677	-0.545012990444454	-0.500913068975891	1
NPTN	-0.496840657641566	-4.71117891469442	down	1	1	1	1	-0.594277351759287	-0.515212867210359	-0.424978376057265	1
PRR12	0.612252322449874	4.70590940199114	up	1	1	1	1	0.48409947506158	0.594271630498503	0.685737536968834	1
ZMYM5	0.359407833162053	4.70313222247105	up	1	1	1	1	0.287799365187705	0.325796399183944	0.366650873103841	1
ARFGEF3	0.31132199513414	4.70138964735708	up	1	1	1	1	0.315038930399542	0.334557646331441	0.359043963330263	1
FNBP4	0.32386315004614	4.70070277789315	up	1	1	1	1	0.266831819484572	0.320630153748398	0.377786803388616	1
JPH1	0.597613561884802	4.69256071499803	up	1	1	1	1	0.472279162490249	0.592020658700013	0.688300677717939	1
TOP6BL	0.351123449222853	4.6903369715187	up	1	1	1	1	0.308585096527494	0.363204136216516	0.397172492664905	1
TES	-0.474080685623573	-4.68719156899797	down	1	1	1	1	-0.566344149929441	-0.488400909729299	-0.396261235278796	1
CAMTA1	-0.213942102769343	-4.68491525997145	down	1	1	1	1	-0.229628257248043	-0.212583806529394	-0.175412238359829	1
NEK6	0.368024942820895	4.67902424890972	up	1	1	1	1	0.301170753910438	0.353953539601093	0.399965481103078	1
TMEM9B	-0.712108593152716	-4.677737689514	down	1	1	1	1	-0.848635455084551	-0.709826265031082	-0.55599023968617	1
COA6	-0.422142569714048	-4.67430984635698	down	1	1	1	1	-0.443172466265798	-0.411806529917095	-0.366232872457682	1
COX10	-0.309035470389637	-4.67354548289924	down	1	1	1	1	-0.351696198118643	-0.325785559165007	-0.290969301278885	1
IER3IP1	-0.640970771066456	-4.66880606474713	down	1	1	1	1	-0.643826683442662	-0.602739310108214	-0.491407245069417	1
NBPF1	-0.450032887365161	-4.66857973640878	down	1	1	1	1	-0.517635629049955	-0.481796431037914	-0.443703384443549	1
ECI2	-0.589928626070689	-4.66169013325738	down	1	1	1	1	-0.675936502107419	-0.605585553114031	-0.509518657195679	1
RNF7	-0.377622310536984	-4.66066271018815	down	1	1	1	1	-0.410140118649358	-0.357108844178895	-0.311599821262496	1
NBPF10	-0.732584996587831	-4.65919628117458	down	1	1	1	1	-0.835649649882988	-0.689995839624989	-0.500567861178794	1
PANK3	-0.54479696151453	-4.65766871550532	down	1	1	1	1	-0.61068427976637	-0.536600815863597	-0.424907466499231	1
DDX31	0.462940793317855	4.65425564715542	up	1	1	1	1	0.438175867819008	0.468198755172217	0.522083211633347	1
PPP6R2	0.446763442960511	4.65012413378535	up	1	1	1	1	0.4105201073033	0.476432923692895	0.53846169746068	1
ARL17B	0.446935964999367	4.64614079617784	up	1	1	1	1	0.370809612852997	0.491556212613486	0.596176610148983	1
SMYD3	0.33123376103054	4.6436872406634	up	1	1	1	1	0.297716753569081	0.350056231929854	0.38698169228179	1
DOCK10	-0.84238411349567	-4.63516800906247	down	1	1	1	1	-0.923627104768373	-0.864765559193765	-0.795089916513246	1
ENSG00000227681	0.689070863579784	4.63370396929229	up	1	1	1	1	0.713066441914166	0.749846807237154	0.818572226160879	1
RSU1	-0.270038571838548	-4.63200492365791	down	1	1	1	1	-0.282454609374632	-0.244645459026299	-0.185541514799904	1
LINC00467	0.392208297638708	4.63171713618252	up	1	1	1	1	0.402842937607835	0.428767417603701	0.474722091688213	1
PPP1R13B	0.348984145308981	4.6284170969194	up	1	1	1	1	0.260611952743361	0.29430315363964	0.329123534717435	1
GNA11	-0.505032807857068	-4.62527307310298	down	1	1	1	1	-0.573733178947333	-0.49576798532847	-0.432574180529589	1
DCTPP1	-0.354944904680689	-4.62324286646306	down	1	1	1	1	-0.382260425258978	-0.349503600430835	-0.287915359781813	1
ISCA1	-0.527794975059588	-4.6190541455965	down	1	1	1	1	-0.555122653736643	-0.508711498327107	-0.445124801011496	1
HNRNPH3	-0.429695795940532	-4.6181159594168	down	1	1	1	1	-0.46258202867687	-0.399447263477743	-0.312707426448036	1
KRT10	-0.514913748118072	-4.61717846004615	down	1	1	1	1	-0.580077652998026	-0.500898104571419	-0.434354978621348	1
PABIR2	-0.512841153502157	-4.61625043447329	down	1	1	1	1	-0.542736202600077	-0.49310345950062	-0.381783050160246	1
EIF4H	-0.368288452073794	-4.61498603572172	down	1	1	1	1	-0.402552774343264	-0.363796471588794	-0.306093157140159	1
TMEM131	-0.287103069772991	-4.61247610245855	down	1	1	1	1	-0.361128385441533	-0.32001753995025	-0.27215288407116	1
CIBAR1-DT	-0.680344540734865	-4.61231521989392	down	1	1	1	1	-0.744731581256305	-0.643195084355371	-0.423291042229996	1
COPS5	-0.453159493051435	-4.6105698392268	down	1	1	1	1	-0.532693551245902	-0.466378821730873	-0.431867309336074	1
PLCL2	-0.439941792641889	-4.60913199509466	down	1	1	1	1	-0.469204392736817	-0.443536350375118	-0.37502014493629	1
GPD1L	-0.351313987838339	-4.60730235721399	down	1	1	1	1	-0.41386600718433	-0.362774042005855	-0.318483090099097	1
HNRNPF	-0.483761844120662	-4.60603070751014	down	1	1	1	1	-0.576095290017501	-0.517088174218543	-0.402280086868592	1
POLR2J3	0.443687750060585	4.6053509048648	up	1	1	1	1	0.423784363683039	0.478025533160834	0.524515893376113	1
ITGA3	0.353981687703522	4.60379977038219	up	1	1	1	1	0.31762572053131	0.362150064320735	0.392906246913302	1
SUGP2	0.309407571190065	4.60043452500488	up	1	1	1	1	0.275195206610669	0.312543751683109	0.350174882707345	1
LAPTM4A	-0.777387907086857	-4.59600359003045	down	1	1	1	1	-0.870287752231735	-0.738478454141412	-0.568936342659512	1
FAM107B	-0.518157789808414	-4.59551546045981	down	1	1	1	1	-0.533996228400033	-0.500747109423489	-0.411891231236409	1
MAGEF1	-0.619458223327933	-4.59534439057969	down	1	1	1	1	-0.713475017113867	-0.650842433355189	-0.518910121974999	1
EIF3J	0.340550966857542	4.59465297169689	up	1	1	1	1	0.307584883301559	0.340351238936325	0.373211611879565	1
CNKSR3	-0.501365409745909	-4.59142883592057	down	1	1	1	1	-0.574733792941279	-0.520071951551254	-0.456340948167156	1
PPP2R1A	-0.250571420858175	-4.59138186325451	down	1	1	1	1	-0.288535869966429	-0.260789412827811	-0.226245830679782	1
PILRB	0.701602936194886	4.59021211099388	up	1	1	1	1	0.556400190829528	0.652106521933711	0.772483352042927	1
ISCU	-0.436782469092444	-4.59019830977174	down	1	1	1	1	-0.516326877592505	-0.43664313783324	-0.388111552358866	1
HSPG2	0.535646925689369	4.58794105748964	up	1	1	1	1	0.458378722825235	0.549776713972492	0.662070423294154	1
VGLL4	0.364519473122393	4.58717521708282	up	1	1	1	1	0.350809100517331	0.3905202427553	0.427328264939776	1
ATG7	0.307250703386487	4.58350804849124	up	1	1	1	1	0.276769063939452	0.312458248195468	0.33973719314154	1
ZNF846	0.443430878921697	4.58306590362349	up	1	1	1	1	0.360258536251289	0.413146205492691	0.468454242881737	1
NCBP1	-0.470817916400936	-4.57427240344875	down	1	1	1	1	-0.518353229190345	-0.458363001574098	-0.353404061480512	1
ZNF316	0.513120059560903	4.57238006272016	up	1	1	1	1	0.361053727741532	0.471290852847357	0.5267256572902	1
SELENOS	-0.361955652708454	-4.57143471982275	down	1	1	1	1	-0.396027880281677	-0.361378296569588	-0.318761507329145	1
ACTR3C	0.371458840880273	4.56684947967017	up	1	1	1	1	0.344301347767739	0.374829516299383	0.399122156938438	1
ARCN1	-0.454952709789929	-4.56683260498041	down	1	1	1	1	-0.517990626212859	-0.474665221721832	-0.385392926407061	1
GTF2IRD2B	0.442002812654354	4.56662550656599	up	1	1	1	1	0.392299185361727	0.451022440134498	0.488368897420231	1
PTGR1	-0.430540746112556	-4.56636630692639	down	1	1	1	1	-0.459286895191974	-0.402096196366059	-0.330174422783592	1
PEX2	-0.659702383654003	-4.56566258035295	down	1	1	1	1	-0.706842090504282	-0.613717113531029	-0.50503233969997	1
KLHDC10	0.254611516018692	4.56102158435115	up	1	1	1	1	0.253080677810559	0.278097887768966	0.300641942242929	1
POLR2J2-UPK3BL1	0.43742311089445	4.56077269310174	up	1	1	1	1	0.339685747481405	0.40521269448078	0.456600079440984	1
NFE2L1	-0.386846706627959	-4.55845653679633	down	1	1	1	1	-0.488568193721706	-0.418187118712969	-0.324999617877789	1
SRGAP3	0.49638832133811	4.55841105711909	up	1	1	1	1	0.399441662490135	0.465016714730946	0.56304119371473	1
DCPS	0.645718924870147	4.55694084221098	up	1	1	1	1	0.483691208293922	0.645483813313888	0.700174462298431	1
RNF213	0.336943668153188	4.55686402228274	up	1	1	1	1	0.283366881000787	0.337394206831051	0.391185144324654	1
GPAT3	-0.512570439477975	-4.55490288911041	down	1	1	1	1	-0.564614583416845	-0.523451917943664	-0.467161760189695	1
ZC3H12A	0.77445017730973	4.55347536488348	up	1	1	1	1	0.481717691429463	0.758564052915943	0.818779337375055	1
TMED5	-0.41257678640879	-4.54944359327355	down	1	1	1	1	-0.426545416107318	-0.383516470813649	-0.270547057628762	1
PDHA1	-0.244279961193341	-4.53829169501413	down	1	1	1	1	-0.300891606540599	-0.27513125017048	-0.242078351627799	1
CDH1	-0.353788498255874	-4.53663484702178	down	1	1	1	1	-0.38589361283734	-0.354982665434046	-0.284853719058018	1
NDUFS1	-0.230137609316687	-4.53431933528929	down	1	1	1	1	-0.258135388803578	-0.237673116558024	-0.180373621344279	1
AGR2	-0.609139252479402	-4.53207752640473	down	1	1	1	1	-0.695443142324746	-0.611212800372024	-0.52863194529721	1
ABCC5	0.520750517545803	4.52965056839559	up	1	1	1	1	0.429684767107487	0.486903238358193	0.587844356493105	1
SNRPG	-0.428783558243421	-4.52915561147024	down	1	1	1	1	-0.474213696563786	-0.435348172283251	-0.38232307556854	1
SRSF3	-0.526364286306351	-4.52620004552351	down	1	1	1	1	-0.599107676587051	-0.549354763998187	-0.439944868591209	1
ZDHHC8	0.560143762188779	4.52460565031269	up	1	1	1	1	0.33762793827311	0.458919345334427	0.530587705919918	1
ZNF106	0.348355549612032	4.52447620257338	up	1	1	1	1	0.321824360085827	0.355473604594466	0.37818496478626	1
RBM6	0.34480812497928	4.52338763777367	up	1	1	1	1	0.28156309125301	0.357799252310014	0.379790811209116	1
PTMS	0.449103773848738	4.52129734169164	up	1	1	1	1	0.379109183029452	0.442826803719187	0.523307926651911	1
HECTD4	0.269304185089993	4.52033940414399	up	1	1	1	1	0.254592201398849	0.281973709620237	0.323166739761526	1
METTL16	0.329092175226753	4.51910982520771	up	1	1	1	1	0.273131915812854	0.325200199211188	0.362818041224656	1
MIRLET7BHG	0.471445554658397	4.51884448762746	up	1	1	1	1	0.40456740201684	0.468803511596552	0.571231860270212	1
TSPAN5	0.71255011022974	4.51490311732004	up	1	1	1	1	0.591462036946752	0.720147049989442	0.825654647124901	1
APH1A	-0.33450353423712	-4.51037669537961	down	1	1	1	1	-0.407730848581019	-0.348201166250639	-0.319309003751328	1
KPNA6	0.235866022234545	4.50793362742539	up	1	1	1	1	0.208788906150246	0.241036078915817	0.269633148851666	1
GRB7	0.433274848253098	4.50630705883691	up	1	1	1	1	0.184408469644792	0.282847195688054	0.356775387035731	1
GNAI3	-0.463491985506248	-4.50287985763594	down	1	1	1	1	-0.537867773316011	-0.445915332990077	-0.324802026788653	1
ADGRE3	-0.770438807209759	-4.50280308152763	down	1	1	1	1	-0.804949258216373	-0.685311630211963	-0.499084582004256	1
CD24	-0.57956749978823	-4.49950705388598	down	1	1	1	1	-0.666800195668804	-0.609400628352108	-0.506253189566378	1
TMEM33	-0.547156781405763	-4.4978751466658	down	1	1	1	1	-0.590286947940586	-0.530957258306338	-0.417666938086391	1
MTDH	0.267645692704538	4.4831394174071	up	1	1	1	1	0.313901361160594	0.337602052064743	0.377882392779661	1
TPRKB	-0.370405552530988	-4.48071458008587	down	1	1	1	1	-0.394752431384533	-0.36480521346217	-0.295287386150474	1
NDUFS2	-0.359995538877215	-4.47641224405707	down	1	1	1	1	-0.440233764802325	-0.381877282650849	-0.298300026820836	1
PSMA5	-0.378633416155669	-4.47617112303672	down	1	1	1	1	-0.404426149051739	-0.370814791795532	-0.326221344935601	1
EML2	0.384316423153755	4.47467125779802	up	1	1	1	1	0.32234795229245	0.396127878511467	0.457586498016117	1
ARPC5	-0.436665504191393	-4.47399446791907	down	1	1	1	1	-0.50503768252219	-0.456514435474205	-0.369779999574202	1
TECPR2	0.336270303396634	4.47353382895828	up	1	1	1	1	0.286945599839546	0.334198638333846	0.421281151350633	1
TAB1	0.362173874966117	4.47049613207545	up	1	1	1	1	0.301274170454521	0.351435003541108	0.391129768092524	1
CMIP	0.276274349606054	4.4676867127852	up	1	1	1	1	0.257491495871301	0.282006779280736	0.31529082649816	1
CHD1L	-0.488904539191993	-4.46694856579932	down	1	1	1	1	-0.536211593303786	-0.495632415959859	-0.437629541707765	1
EHBP1L1	0.551921023133322	4.46594859962291	up	1	1	1	1	0.427620091006882	0.538927831016349	0.606185742030895	1
MPRIP	0.226797268510635	4.46326492949784	up	1	1	1	1	0.21184156068906	0.230997563383832	0.253003547716867	1
CEP104	0.325455194577788	4.46085833341288	up	1	1	1	1	0.308716648253496	0.331006176291289	0.370366220674835	1
RPA3	-0.514042245173526	-4.4589899876549	down	1	1	1	1	-0.599463257351497	-0.531796660061461	-0.4538910305495	1
TMT1A	-0.476573488515361	-4.45582513468919	down	1	1	1	1	-0.563135052586482	-0.490355794808518	-0.38074873841322	1
OSBPL10	0.309211816036224	4.45426043843894	up	1	1	1	1	0.300637144675465	0.329738562852662	0.362950029109932	1
PFKFB3	0.360380477516303	4.45348612286816	up	1	1	1	1	0.320876158722641	0.355453226631027	0.403788144377647	1
GSTM4	-0.349728268412881	-4.45177821679139	down	1	1	1	1	-0.437280066094487	-0.377228334439075	-0.330849124487855	1
COX7A2L	-0.385913465781908	-4.44447863412989	down	1	1	1	1	-0.525662411660274	-0.407691868940282	-0.336795461184435	1
FAM193A	0.26981012979133	4.44258599327214	up	1	1	1	1	0.238519395400424	0.271197774655432	0.29706735771395	1
HOXA3	-0.530705089583419	-4.43978506752119	down	1	1	1	1	-0.591554754519887	-0.502768576386339	-0.401233771264851	1
CPNE3	-0.581272360232412	-4.43388444538359	down	1	1	1	1	-0.676842393369905	-0.600082167641613	-0.447492893410117	1
IQCK	0.457589173445927	4.43335028175487	up	1	1	1	1	0.42004359943881	0.465245152402112	0.514254795378128	1
DYNLL2	-0.320758849467681	-4.43078063117416	down	1	1	1	1	-0.466097922994659	-0.402802056004859	-0.356958809490536	1
NPIPA2	0.479489005705944	4.43038641122621	up	1	1	1	1	0.324288786138655	0.397801321408796	0.441147835281295	1
COX8A	-0.470913832501804	-4.43035595649292	down	1	1	1	1	-0.544294653515193	-0.466338993245575	-0.366863742409389	1
